ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
RXN-12128	beta-sitosterol glucosyltransferase	UDP-alpha-D-glucose[s] + sitosterol[s] => beta-sitosterol 3-O-beta-D-glucoside[s] + H+[s] + UDP[s]	ec-code/2.4.1.173	jgi|Cocim1|8699|CIMG_03067T0	0	1000							pubmed/17324374	2
UBIQUITIN--PROTEIN-LIGASE-RXN	ubiquitin:[E1 ubiquitin-activating enzyme] ligase;NEDD8-activating enzyme E1 catalytic subunit	ATP[s] + Ubiquitin-C-Terminal-Glycine[s] + Ubiquitin-activating-protein-E1-L-cys[s] => AMP[s] + diphosphate[s] + S-ubiquitinyl-UAP-E1-L-cysteine[s]	ec-code/6.2.1.45	jgi|Cocim1|2616|CIMG_10518T0 or jgi|Cocim1|3028|CIMG_09705T0 or jgi|Cocim1|6458|CIMG_04635T0	0	1000			kegg.reaction/R03876	protein ubiquitination				2
RXN-12126	stigmasterol glucosyltransferase	UDP-alpha-D-glucose[s] + stigmasterol[s] => stigmasterol 3-O-beta-D-glucoside[s] + H+[s] + UDP[s]	ec-code/2.4.1.173	jgi|Cocim1|8699|CIMG_03067T0	0	1000							pubmed/17324374	2
RXN-12125	brassicasterol glucosyltransferase	UDP-alpha-D-glucose[s] + brassicasterol[s] => brassicasterol 3-O-beta-D-glucoside[s] + H+[s] + UDP[s]	ec-code/2.4.1.173	jgi|Cocim1|8699|CIMG_03067T0	0	1000							pubmed/17324374	2
RXN-12123	soladodine glucosyltransferase	UDP-alpha-D-glucose[s] + solasodine[s] => solasodine 3-O-beta-D-glucoside[s] + H+[s] + UDP[s]	ec-code/2.4.1.173	jgi|Cocim1|8699|CIMG_03067T0	0	1000							pubmed/17324374	2
2.7.12.1-RXN	tyrosine-phosphorylation-regulated kinase	ATP[s] + Protein-L-serines[s] <=> ADP[s] + H+[s] + Protein-Phosphoserines[s]	ec-code/2.7.11.11;ec-code/2.7.12.1	jgi|Cocim1|2771|CIMG_00136T0 or jgi|Cocim1|5681|CIMG_07885T0 or jgi|Cocim1|6544|CIMG_04718T0	-1000	1000			kegg.reaction/R00162					2
3.2.1.106-RXN	mannosyl-oligosaccharide alpha-1,2-glucosidase;Glc3Man9GlcNAc2 alpha-1,2-glucosidase	CPD-18077[s] + H2O[s] => beta-D-glucopyranose[s] + Glc2Man9GlcNAc2-proteins[s]	ec-code/3.2.1.106	jgi|Cocim1|7740|CIMG_13554T0	0	1000				protein N-glycosylation processing phase (plants and animals);protein N-glycosylation processing phase (yeast)				2
RXN-12107	L-idonate 5-dehydrogenase	L-idonate[s] + NAD+[s] => 5-dehydro-D-gluconate[s] + NADH[s] + H+[s]	ec-code/1.1.1.366	jgi|Cocim1|8828|CIMG_03192T0	0	1000			rhea/21173;kegg.reaction/R05683	L-ascorbate degradation IV			pubmed/9658018	2
RXN-12095	2-keto-3-deoxy-L-rhamnonate 4-dehydrogenase	2-dehydro-3-deoxy-L-rhamnonate[s] + NAD+[s] => 2,4-didehydro-3-deoxy-L-rhamnonate[s] + NADH[s] + H+[s]	ec-code/1.1.1.401	jgi|Cocim1|5976|CIMG_07591T0 or jgi|Cocim1|6675|CIMG_04857T0	0	1000			rhea/36500	L-rhamnose degradation III				2
RXN-12086	TriacylGlycerol Lipase;tributyrin caboxylester hydrolase	tributyrin[s] + H2O[s] => butanoate[s] + 1,2-dibutyrin[s] + H+[s]	ec-code/3.1.1.3	jgi|Cocim1|4825|CIMG_08841T0	0	1000								2
RXN-12080	L-xylo-3-hexulose reductase	L-xylo-3-hexulose[s] + NADPH[s] + H+[s] <=> NADP+[s] + D-sorbitol[s]	ec-code/1.1.1	jgi|Cocim1|4456|CIMG_07102T0	-1000	1000			rhea/51555	D-galactose degradation IV			pubmed/22654107	2
RXN-12078	beta-D-galactose reductase	galactitol[s] + NADP+[s] <=> D-galactopyranose[s] + NADPH[s] + H+[s]	ec-code/1.1.1.21	jgi|Cocim1|1084|CIMG_01809T0 or jgi|Cocim1|4806|CIMG_08862T0	-1000	1000			kegg.reaction/R01095	D-galactose degradation IV			pubmed/21212945	2
RXN-12061	L-tryptophan N-monooxygenase	oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] + L-tryptophan[s] => N2-hydroxy-L-tryptophan[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H+[s] + H2O[s]		jgi|Cocim1|7272|CIMG_05501T0	0	1000			rhea/25006;kegg.reaction/R09583	indole-3-acetate biosynthesis II;camalexin biosynthesis;glucosinolate biosynthesis from tryptophan				2
RXN-16699	fusaridione A synthetase	ATP[s] + CPD-17997[s] + L-tyrosine[s] => ACP[s] + AMP[s] + fusaridione A[s] + diphosphate[s] + H+[s]	ec-code/6.3.2	jgi|Cocim1|4008|CIMG_06629T0	0	1000				fusaridione A biosynthesis			pubmed/23614392	2
3.1.3.56-RXN	Ins(1,4,5)P3 5-phosphatase;inositol-1,4,5-trisphosphate 5-phosphatase;D-myo-inositol (1,4,5)-trisphosphate 5-phosphatase;inositol-(1,4,5)-trisphosphate 5-phosphatase;inositol 1,4,5-trisphosphate 5-phosphatase	D-myo-inositol (1,4,5)-trisphosphate[s] + H2O[s] => D-myo-inositol (1,4)-bisphosphate[s] + phosphate[s]	ec-code/3.1.3.56	jgi|Cocim1|3790|CIMG_06419T0 or jgi|Cocim1|6095|CIMG_07466T0	0	1000			rhea/19798;kegg.reaction/R03394	D-myo-inositol (1,4,5)-trisphosphate degradation			pubmed/Woscholski00	2
3.1.3.46-RXN	fructose-2,6-bisphosphatase	beta-D-fructose 2,6-bisphosphate[s] + H2O[s] => beta-D-fructofuranose 6-phosphate[s] + phosphate[s]	ec-code/3.1.3.46	jgi|Cocim1|317|CIMG_02619T0 or jgi|Cocim1|447|CIMG_12675T0 or jgi|Cocim1|7208|CIMG_11545T1 or jgi|Cocim1|7209|CIMG_11545T0	0	1000			rhea/17290;kegg.reaction/R00763	fructose 2,6-bisphosphate biosynthesis				2
4.2.1.59-RXN	(R)3-hydroxyoctanoyl-[acp]-[acyl-carrier protein]hydro-lyase (trans-oct-2-enoyl-[acyl-carrier-protein]-forming);(3R)-3-hydroxyoctanoyl-[acyl-carrier protein] dehydratase;(R)-3-hydroxyoctanoyl-[acp]dehydratase;3-hydroxyoctanoyl-[acp] dehydratase;3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase	3-Hydroxy-octanoyl-ACPs[s] => 2-Octenoyl-ACPs[s] + H2O[s]	ec-code/2.3.1.86;ec-code/2.3.1.85;ec-code/4.2.1.59	jgi|Cocim1|5046|CIMG_08565T0 or jgi|Cocim1|5135|CIMG_08479T1 or jgi|Cocim1|5136|CIMG_08479T0	0	1000				palmitate biosynthesis II (bacteria and plants);palmitate biosynthesis I (animals and fungi)				2
RXN-8182	glutarate semialdehyde dehydrogenase	glutarate semialdehyde[s] + NADP+[s] + H2O[s] => glutarate[s] + NADPH[s] + 2 H+[s]	ec-code/1.2.1	jgi|Cocim1|4845|CIMG_08822T0	0	1000				L-lysine degradation X;L-lysine degradation IV				2
RXN-12002	UMP kinase	ATP[s] + UMP[s] => ADP[s] + UDP[s]	ec-code/2.7.4.22;ec-code/2.7.4.14	jgi|Cocim1|6068|CIMG_07499T0 or jgi|Cocim1|7602|CIMG_12500T0	0	1000			rhea/24401;kegg.reaction/R00158	UTP and CTP de novo biosynthesis				2
RXN-11998	apo-4'-lycopenal dehydrogenase	4'-apo-beta-carotenal[s] + NAD+[s] + H2O[s] => neurosporaxanthin[s] + NADH[s] + 2 H+[s]	ec-code/1.2.1.82	jgi|Cocim1|2354|CIMG_00543T0	0	1000			kegg.reaction/R09783;rhea/31518	neurosporaxanthin biosynthesis			pubmed/18627463;pubmed/21749649	2
3.1.1.23-RXN	1-monoacylglycerol acylhydrolase;monoacylglycerol lipase	CPD-504[s] + H2O[s] => Fatty-Acids[s] + glycerol[s] + H+[s]	ec-code/3.1.1.23	jgi|Cocim1|220|CIMG_02711T0	0	1000			rhea/34020;kegg.reaction/R01351	triacylglycerol degradation				2
RXN-9520	(R)-3-hydroxyhexanoyl-[acp] dehydratase;(3R)-3-hydroxyhexanoyl-[acyl-carrier protein] dehydratase;(R)3-hydroxyhexanoyl-[acp]-[acyl-carrier protein]hydro-lyase (trans-hex-2-enoyl-[acyl-carrier-protein]-forming)	R-3-hydroxyhexanoyl-ACPs[s] => Hex-2-enoyl-ACPs[s] + H2O[s]	ec-code/2.3.1.86;ec-code/2.3.1.85;ec-code/4.2.1.59	jgi|Cocim1|5046|CIMG_08565T0 or jgi|Cocim1|5135|CIMG_08479T1 or jgi|Cocim1|5136|CIMG_08479T0	0	1000				palmitate biosynthesis II (bacteria and plants);palmitate biosynthesis I (animals and fungi)				2
3-ISOPROPYLMALISOM-RXN	3-isopropylmalate dehydratase;(2S)-2-isopropylmalate hydro-lyase (2-isopropylmaleate-forming)	2-isopropylmaleate[s] + H2O[s] <=> (2S)-2-isopropylmalate[s]		jgi|Cocim1|5359|CIMG_13255T0	-1000	1000			rhea/16296;kegg.reaction/R03968	L-leucine biosynthesis;3-methylbutanol biosynthesis (engineered)				2
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	3-hydroxyisobutyryl-CoA hydrolase	(S)-3-hydroxy-isobutanoyl-CoA[s] + H2O[s] => coenzyme A[s] + (S)-3-hydroxy-isobutanoate[s] + H+[s]	ec-code/3.1.2.4	jgi|Cocim1|8218|CIMG_09279T0	0	1000			rhea/20889;kegg.reaction/R03352;kegg.reaction/R05064	L-valine degradation I				2
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	3-hydroxyisobutyrate dehydrogenase	(S)-3-hydroxy-isobutanoate[s] + NAD+[s] => (S)-methylmalonate-semialdehyde[s] + NADH[s] + H+[s]	ec-code/1.1.1.31	jgi|Cocim1|2867|CIMG_00035T0	0	1000			rhea/17682;kegg.reaction/R02047	L-valine degradation I				2
RXN-8073	heme d synthase	hydrogen peroxide[s] + Heme-b[s] => HEME_D[s]		jgi|Cocim1|7708|CIMG_10158T0	0	1000			rhea/33231					2
THIOREDOXIN-REDUCT-NADPH-RXN	thioredoxin reductase	NADPH[s] + Ox-Thioredoxin[s] + H+[s] => NADP+[s] + Red-Thioredoxin[s]	ec-code/1.8.1.9	jgi|Cocim1|2268|CIMG_00627T0	0	1000			rhea/20345;kegg.reaction/R02016	thioredoxin pathway				2
3-HYDROXY-KYNURENINASE-RXN	kynureninase;3-hydroxy-L-kynurenine hydrolase	3-hydroxy-L-kynurenine[s] + H2O[s] => 3-hydroxyanthranilate[s] + L-alanine[s] + H+[s]	ec-code/3.7.1.3	jgi|Cocim1|6190|CIMG_04357T0	0	1000			rhea/25144;kegg.reaction/R02668	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde;L-tryptophan degradation XI (mammalian, via kynurenine)				2
3-ETHYLMALATE-SYNTHASE-RXN	3-ethylmalate synthase	butanoyl-CoA[s] + glyoxylate[s] + H2O[s] => coenzyme A[s] + 3-ethylmalate[s] + H+[s]	ec-code/2.3.3.7	jgi|Cocim1|7656|CIMG_10106T0	0	1000			rhea/10500;kegg.reaction/R01180	butanol and isobutanol biosynthesis (engineered)				2
3-DEHYDROQUINATE-SYNTHASE-RXN	3-dehydroquinate synthase	3-deoxy-D-arabino-heptulosonate 7-phosphate[s] => 3-dehydroquinate[s] + phosphate[s]	ec-code/4.2.3.4	jgi|Cocim1|9037|CIMG_03391T0	0	1000			rhea/21969;kegg.reaction/R03083	3-dehydroquinate biosynthesis I				2
3-DEHYDROQUINATE-DEHYDRATASE-RXN	3-dehydroquinate dehydratase	3-dehydroquinate[s] <=> 3-dehydroshikimate[s] + H2O[s]	ec-code/4.2.1.10	jgi|Cocim1|9037|CIMG_03391T0	-1000	1000			rhea/21099;kegg.reaction/R03084	chorismate biosynthesis from 3-dehydroquinate;gallate biosynthesis;quinate degradation II;quinate degradation I				2
2TRANSKETO-RXN	transketolase;D-fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase	D-erythrose 4-phosphate[s] + D-xylulose 5-phosphate[s] <=> beta-D-fructofuranose 6-phosphate[s] + D-glyceraldehyde 3-phosphate[s]	ec-code/2.2.1.1	jgi|Cocim1|3119|CIMG_09601T0	-1000	1000			rhea/27629;kegg.reaction/R01830;kegg.reaction/R01067	superpathway of glucose and xylose degradation;Calvin-Benson-Bassham cycle;Rubisco shunt;pentose phosphate pathway (non-oxidative branch);formaldehyde assimilation III (dihydroxyacetone cycle);formaldehyde assimilation II (assimilatory RuMP Cycle);pentose phosphate pathway (partial)			pubmed/[WIT98]	2
2PGADEHYDRAT-RXN	enolase;phosphoglycerate enolase;phosphopyruvate hydratase	2-phospho-D-glycerate[s] <=> phosphoenolpyruvate[s] + H2O[s]	ec-code/4.2.1.11	jgi|Cocim1|4665|CIMG_07322T0	-1000	1000			rhea/10167;kegg.reaction/R00658	glycolysis V (Pyrococcus);Entner-Doudoroff pathway I;Entner-Doudoroff pathway III (semi-phosphorylative);glycolysis III (from glucose);formaldehyde assimilation I (serine pathway);gluconeogenesis II (Methanobacterium thermoautotrophicum);gluconeogenesis I;glycerol degradation to butanol;glycolysis I (from glucose 6-phosphate);Bifidobacterium shunt;heterolactic fermentation;glycolysis II (from fructose 6-phosphate);superpathway of glucose and xylose degradation;Entner-Doudoroff pathway II (non-phosphorylative);gluconeogenesis III;photosynthetic 3-hydroxybutanoate biosynthesis (engineered);ethylene biosynthesis V (engineered);1-butanol autotrophic biosynthesis (engineered);Rubisco shunt;glycolysis IV (plant cytosol)				2
2OXOGLUTARATEDEH-RXN	2-ketoglutarate dehydrogenase;dihydrolipoamide dehydrogenase;2-oxoglutarate dehydrogenase	2-oxoglutarate[s] + coenzyme A[s] + NAD+[s] => CO2[s] + NADH[s] + succinyl-CoA[s]	ec-code/1.2.1.M9	jgi|Cocim1|790|CIMG_02130T0 or jgi|Cocim1|1303|CIMG_01597T0 or jgi|Cocim1|7325|CIMG_05551T0	0	1000			rhea/27787;kegg.reaction/R08549	TCA cycle II (plants and fungi);TCA cycle I (prokaryotic);TCA cycle VII (acetate-producers)				2
RXN-8016	ammeline aminohydrolase;ammeline deaminase	ammeline[s] + H2O[s] => ammonium[s] + ammelide[s]	ec-code/3.5.4.45	jgi|Cocim1|5168|CIMG_08451T0	0	1000			rhea/26202;kegg.reaction/R06969	melamine degradation				2
RXN-11887	5alpha-cholest-7,24-dien-3beta-ol,NAD(P)H:oxygen 5-oxidoreductase;5alpha-cholesta-7,24-dien-3beta-ol desaturase	5alpha-cholesta-7,24-dien-3beta-ol[s] + 2 FERROCYTOCHROME-B5[s] + oxygen[s] + 2 H+[s] => 7-dehydrodesmosterol[s] + 2 FERRICYTOCHROME-B5[s] + 2 H2O[s]	ec-code/1.14.19.20	jgi|Cocim1|7650|CIMG_10100T0	0	1000			rhea/34004	cholesterol biosynthesis III (via desmosterol)				2
RXN-17863	N-terminal serine Nalpha-acetyltransferase	acetyl-CoA[s] + N-terminal-L-Serine[s] => coenzyme A[s] + N-terminal-N-Ac-L-Serine[s] + H+[s]	ec-code/2.3.1.255	jgi|Cocim1|1279|CIMG_01622T0 or jgi|Cocim1|4460|CIMG_07106T0	0	1000			rhea/50505	Ac/N-end rule pathway				2
2.8.1.6-RXN	biotin synthase	dethiobiotin[s] + 2 Reduced-2Fe-2S-Ferredoxins[s] + 2 S-ADENOSYLMETHIONINE[s] + Sulfurated-Sulfur-Acceptors[s] => biotin[s] + 2 5'-deoxyadenosine[s] + 2 L-methionine[s] + 2 Oxidized-2Fe-2S-Ferredoxins[s] + Unsulfurated-Sulfur-Acceptors[s]	ec-code/2.8.1.6	jgi|Cocim1|1580|CIMG_01316T0	0	1000			rhea/22061;kegg.reaction/R01078	biotin biosynthesis from 8-amino-7-oxononanoate II;biotin biosynthesis from 8-amino-7-oxononanoate I				2
RXN-7970	threo-isohomocitrate dehydrogenase;homo-isocitrate dehydrogenase;homoisocitrate dehydrogenase	(1R,2S)-homoisocitrate[s] + NAD+[s] => 2-oxoadipate[s] + CO2[s] + NADH[s]	ec-code/1.1.1.87;ec-code/1.1.1.286	jgi|Cocim1|5541|CIMG_08027T0	0	1000			rhea/11901;kegg.reaction/R01934;kegg.reaction/R01934	L-lysine biosynthesis IV;coenzyme B biosynthesis;L-lysine biosynthesis V				2
RXN-9654	3-oxo-palmitoyl-[acyl-carrier protein] synthase;3-oxo-palmitoyl-[acp] synthase	malonyl-CoA[s] + Myristoyl-ACPs[s] + H+[s] => 3-oxo-palmitoyl-ACPs[s] + CO2[s] + coenzyme A[s]	ec-code/2.3.1.86;ec-code/2.3.1.85;ec-code/2.3.1.41	jgi|Cocim1|5047|CIMG_08564T0 or jgi|Cocim1|5138|CIMG_08477T0	0	1000				palmitate biosynthesis I (animals and fungi)				2
RXN-7931	Delta3,Delta2-enoyl-CoA isomerase	(3Z)-dodec-3-enoyl-CoA[s] <=> (2E)-dodec-2-enoyl-CoA[s]	ec-code/5.3.3.8	jgi|Cocim1|7761|CIMG_10208T0	-1000	1000			rhea/23719;kegg.reaction/R04100	oleate beta-oxidation (isomerase-dependent, yeast)				2
RXN-11832	CMP kinase;cytidine monophosphate kinase	ATP[s] + CMP[s] <=> ADP[s] + CDP[s]	ec-code/2.7.4.14;ec-code/2.7.4.25	jgi|Cocim1|6068|CIMG_07499T0 or jgi|Cocim1|7602|CIMG_12500T0	-1000	1000			rhea/11600;kegg.reaction/R00512	CMP phosphorylation				2
RXN-9515	enoyl-[acyl-carrier-protein] reductase, mitochondrial;3-hydroxyhexanoyl-[acyl-carrier protein] dehydrase;crotonyl-[acp] reductase	Crotonyl-ACPs[s] + NADPH[s] + H+[s] => Butanoyl-ACPs[s] + NADP+[s]	ec-code/1.3.1.10;ec-code/1.3.1.39;ec-code/2.3.1.85;ec-code/2.3.1.86	jgi|Cocim1|5046|CIMG_08565T0 or jgi|Cocim1|5135|CIMG_08479T1 or jgi|Cocim1|5136|CIMG_08479T0 or jgi|Cocim1|5151|CIMG_08466T0	0	1000				octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast);palmitate biosynthesis I (animals and fungi)				2
2.7.8.15-RXN	UDP-N-acetylglucosaminemdashdolichyl-phosphate N-acetylglucosaminephosphotransferase	DOLICHOLP[s] + UDP-N-acetyl-alpha-D-glucosamine[s] => CPD-190[s] + UMP[s]	ec-code/2.7.8.15	jgi|Cocim1|5358|CIMG_08206T0	0	1000			rhea/13289;kegg.reaction/R01007	protein N-glycosylation initial phase (eukaryotic)				2
2.7.8.11-RXN	phosphatidylinositol synthase;CDP-diacylglycerol:myo-inositol phosphatidyltransferase	CDPDIACYLGLYCEROL[s] + myo-inositol[s] => CMP[s] + L-1-phosphatidyl-inositols[s] + H+[s]	ec-code/2.7.8.11	jgi|Cocim1|8736|CIMG_03104T0	0	1000			rhea/11581;kegg.reaction/R01802	phosphatidylinositol biosynthesis II (eukaryotes);superpathway of phospholipid biosynthesis II (plants);3-phosphoinositide biosynthesis;D-myo-inositol (1,4,5)-trisphosphate biosynthesis				2
RXN-7716	dihydrolipoamide dehydrogenase;dihydrolipoate dehydrogenase;dihydrolipoyltranssuccinylase N6-(dihydrolipoyl)lysine:NAD+ oxidoreductase;dihydrolipoyl dehydrogenase	NAD+[s] + Oxo-glutarate-dehydrogenase-DH-lipoyl[s] <=> NADH[s] + Oxo-glutarate-dehydrogenase-lipoyl[s] + H+[s]	ec-code/1.8.1.4	jgi|Cocim1|7325|CIMG_05551T0	-1000	1000				2-oxoglutarate decarboxylation to succinyl-CoA			pubmed/13767908;pubmed/13471525;pubmed/16746974;pubmed/10966480	2
RXN-7836	trans-enoyl-CoA isomerase;delta3, delta2-enoyl-CoA isomerase;d3,d2-Enoyl-CoA Isomerase	Trans-3-enoyl-CoAs[s] <=> TRANS-D2-ENOYL-COA[s]	ec-code/5.3.3.8	jgi|Cocim1|7761|CIMG_10208T0	-1000	1000				unsaturated, even numbered fatty acid beta-oxidation;fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)				2
2.7.7.15-RXN	choline-phosphate cytidylyltransferase;CTP:phosphocholine cytidylyltransferase;cholinephosphate cytidylyltransferase	CTP[s] + phosphocholine[s] + H+[s] => CDP-choline[s] + diphosphate[s]	ec-code/2.7.7.15	jgi|Cocim1|4495|CIMG_07137T0	0	1000			rhea/18998;kegg.reaction/R01890	cell-surface glycoconjugate-linked phosphocholine biosynthesis;type IV lipoteichoic acid biosynthesis (S. pneumoniae);plasmalogen biosynthesis;phosphatidylcholine biosynthesis II;phosphatidylcholine biosynthesis I;choline biosynthesis III				2
RXN3O-9780	palmitoyl-[acp]:CoA transacylase	coenzyme A[s] + Palmitoyl-ACPs[s] => ACP[s] + palmitoyl-CoA[s]	ec-code/2.3.1	jgi|Cocim1|5046|CIMG_08565T0 or jgi|Cocim1|5135|CIMG_08479T1 or jgi|Cocim1|5136|CIMG_08479T0	0	1000				mycobacterial sulfolipid biosynthesis;palmitate biosynthesis I (animals and fungi)				2
2.7.7.13-RXN	GDP-D-mannose pyrophosphorylase;mannose-1-phosphate-guanyltransferase;mannose-1-phosphate guanylyltransferase	GTP[s] + alpha-D-mannose 1-phosphate[s] + H+[s] => GDP-alpha-D-mannose[s] + diphosphate[s]	ec-code/2.7.7.13	jgi|Cocim1|1320|CIMG_01576T0	0	1000			rhea/15229;kegg.reaction/R00885	GDP-mannose biosynthesis;L-ascorbate biosynthesis I (L-galactose pathway)				2
2.7.7.1-RXN	nicotinamide mononucleotide adenylyltransferase;NMN adenylyltransferase	ATP[s] + beta-nicotinamide D-ribonucleotide[s] + H+[s] => NAD+[s] + diphosphate[s]	ec-code/2.7.7.1	jgi|Cocim1|1550|CIMG_01346T0	0	1000			rhea/21361;kegg.reaction/R00137	NAD salvage pathway IV (from nicotinamide riboside);NAD biosynthesis III (from nicotinamide)				2
RXN-7790	2-oxobutanoate dehydrogenase	2-oxobutanoate[s] + coenzyme A[s] + NAD+[s] => CO2[s] + NADH[s] + propanoyl-CoA[s]	ec-code/1.2.1.M8	jgi|Cocim1|7325|CIMG_05551T0	0	1000			rhea/33224	L-threonine degradation V;2-oxobutanoate degradation I			pubmed/3718468	2
RXN-18705	cysteine desulfurase:TUM1 sulfurtransferase	L-Cysteine-Desulfurase-persulfide[s] + TUM1-L-cysteine[s] => Cysteine-Desulfurase-L-cysteine[s] + TUM1-S-sulfanylcysteine[s]	ec-code/2.8.1	jgi|Cocim1|5470|CIMG_08097T0	0	1000				tRNA-uridine 2-thiolation (yeast mitochondria);tRNA-uridine 2-thiolation (mammalian mitochondria);tRNA-uridine 2-thiolation (cytoplasmic)				2
2.7.1.152-RXN	inositol hexakisphosphate kinase;inositol hexakisphosphate 5-kinase	ATP[s] + phytate[s] => 1D-myoinositol 5-diphosphate 1,2,3,4,6-pentakisphosphate[s] + ADP[s]	ec-code/2.7.4.21	jgi|Cocim1|3007|CIMG_09723T0	0	1000			rhea/12794;kegg.reaction/R09087	inositol diphosphates biosynthesis				2
RXN-17860	N-terminal alanine Nalpha-acetyltransferase	acetyl-CoA[s] + N-terminal-L-alanine[s] => coenzyme A[s] + N-terminal-N-Ac-L-alanine[s] + H+[s]	ec-code/2.3.1.255	jgi|Cocim1|1279|CIMG_01622T0 or jgi|Cocim1|4460|CIMG_07106T0	0	1000			rhea/50501	Ac/N-end rule pathway				2
RXN-7708	L-phenylalanine:2-oxo-4-methylthiobutanoate aminotransferase	L-methionine[s] + 3-phenyl-2-oxopropanoate[s] <=> 4-(methylsulfanyl)-2-oxobutanoate[s] + L-phenylalanine[s]	ec-code/2.6.1.28	jgi|Cocim1|6451|CIMG_04628T0	-1000	1000				L-methionine degradation III				2
RXN-7706	methionol dehydrogenase;methionol:NAD+ oxidoreductase;methionol reductase;methionol:NAD oxidoreductase	3-(methylsulfanyl)propanal[s] + NADH[s] + H+[s] => methionol[s] + NAD+[s]	ec-code/1.1.1.1	jgi|Cocim1|2707|CIMG_00198T0 or jgi|Cocim1|3415|CIMG_06053T0 or jgi|Cocim1|6049|CIMG_07517T0 or jgi|Cocim1|8659|CIMG_03030T0	0	1000				L-methionine degradation III				2
RXN-7700	2-phenylethanol:NAD+ oxidoreductase;2-phenylethanol oxidoreductase;2-phenylethanol dehydrogenase;phenylacetaldehyde reductase	2-phenylethanol[s] + NAD+[s] <=> NADH[s] + phenylacetaldehyde[s] + H+[s]	ec-code/1.1.1.1	jgi|Cocim1|2707|CIMG_00198T0 or jgi|Cocim1|3415|CIMG_06053T0 or jgi|Cocim1|6049|CIMG_07517T0 or jgi|Cocim1|8659|CIMG_03030T0	-1000	1000			kegg.reaction/R02611	phenylethanol biosynthesis;L-phenylalanine degradation III			pubmed/12499363	2
RXN-7699	trans-2-enoyl-CoA hydratase 2;D-3-hydroxyacyl-CoA hydro-lyase;D-specific enoyl-CoA hydratase;(R)-specific enoyl-CoA hydratase	D-3-HYDROXYACYL-COA[s] <=> TRANS-D2-ENOYL-COA[s] + H2O[s]	ec-code/4.2.1.119	jgi|Cocim1|4958|CIMG_08692T0 or jgi|Cocim1|9241|CIMG_03599T0	-1000	1000			rhea/26529;kegg.reaction/R09698	unsaturated, even numbered fatty acid beta-oxidation;fatty acid beta-oxidation (peroxisome, yeast);fatty acid beta-oxidation VI (peroxisome);polyhydroxydecanoate biosynthesis				2
RXN-7698	very-long-chain 3-oxoacyl-CoA reductase	NADPH[s] + H+[s] + Very-Long-Chain-oxoacyl-CoAs[s] => NADP+[s] + Very-Long-Chain-3-Hydroxyacyl-CoAs[s]	ec-code/1.1.1.330	jgi|Cocim1|5377|CIMG_08188T0	0	1000			rhea/22256;kegg.reaction/R01779	very long chain fatty acid biosynthesis I				2
RXN-7694	2-methylbutanol:NAD+ oxidoreductase;2-methylbutanol dehydrogenase	2-methylbutanal[s] + NADH[s] + H+[s] => 2-methylbutanol[s] + NAD+[s]	ec-code/1.1.1.1	jgi|Cocim1|2707|CIMG_00198T0 or jgi|Cocim1|3415|CIMG_06053T0 or jgi|Cocim1|6049|CIMG_07517T0 or jgi|Cocim1|8659|CIMG_03030T0	0	1000				L-isoleucine degradation II				2
RXN-7693	3-methylbutanol dehydrogenase;3-methlbutanol dehydrogenase;3-methylbutanol:NAD+ oxidoreductase;3-methylbutanal dehydrogenase	3-methylbutanol[s] + NAD+[s] <=> 3-methylbutanal[s] + NADH[s] + H+[s]	ec-code/1.1.1.1	jgi|Cocim1|2707|CIMG_00198T0 or jgi|Cocim1|3415|CIMG_06053T0 or jgi|Cocim1|6049|CIMG_07517T0 or jgi|Cocim1|8659|CIMG_03030T0	-1000	1000			kegg.reaction/R05685	3-methylbutanol biosynthesis (engineered);L-leucine degradation III			pubmed/9341119	2
RXN0-1147	dihydrolipoyltranssuccinylase;dihydrolipoyllysine-residue succinyltransferase	Oxo-glutarate-dehydrogenase-DH-lipoyl[s] + succinyl-CoA[s] <=> coenzyme A[s] + Oxo-glutarate-dehydro-suc-DH-lipoyl[s]	ec-code/2.3.1.61	jgi|Cocim1|790|CIMG_02130T0	-1000	1000			kegg.reaction/R01940;kegg.reaction/R02570	TCA cycle III (animals);2-oxoglutarate decarboxylation to succinyl-CoA				2
RXN-11752	streptothricin acetyltransferase	acetyl-CoA[s] + streptothricin F[s] <=> coenzyme A[s] + Nbeta-acetylstreptothricin F[s] + H+[s]		jgi|Cocim1|1225|CIMG_01673T0	-1000	1000								2
