Experiment_id	Model_id	Essential_status
orf19.7083	Candida_albicans@C7_00370W_A	NE
orf19.7243	Candida_albicans@C1_14310W_A	NE
orf19.6373	Candida_albicans@CR_08120C_A	NE
orf19.843	Candida_albicans@C2_03780C_A	NE
orf19.6901	Candida_albicans@C7_01190W_A	NE
orf19.1449	Candida_albicans@C2_01450C_A	NE
orf19.4229	Candida_albicans@C5_02220C_A	NE
orf19.7392	Candida_albicans@C3_06100C_A	NE
orf19.6297	Candida_albicans@C5_01610W_A	NE
orf19.6747	Candida_albicans@C3_07430W_A	NE
orf19.2045	Candida_albicans@C2_00790C_A	NE
orf19.5628	Candida_albicans@C6_03390W_A	NE
orf19.2942	Candida_albicans@C1_02530C_A	NE
orf19.991	Candida_albicans@C1_10480W_A	NE
orf19.300	Candida_albicans@C3_03040W_A	NE
orf19.1185	Candida_albicans@C6_00260W_B	NE
orf19.7449	Candida_albicans@C3_06600C_A	NE
orf19.1192	Candida_albicans@C6_00320C_A	NE
orf19.3166	Candida_albicans@C5_02050W_A	NE
orf19.1434	Candida_albicans@C2_08380C_A	NE
orf19.5073	Candida_albicans@C1_08010W_A	NE
orf19.3066	Candida_albicans@C1_03680W_B	NE
orf19.553	Candida_albicans@CR_04620C_A	NE
orf19.5159	Candida_albicans@C7_03020C_A	NE
orf19.3322	Candida_albicans@C1_01330C_A	NE
orf19.1626	Candida_albicans@C3_02180C_A	NE
orf19.2703	Candida_albicans@C4_02920W_A	NE
orf19.5364	Candida_albicans@C2_10810W_A	NE
orf19.4981	Candida_albicans@C1_13490C_A	NE
orf19.6772	Candida_albicans@C3_07260C_A	NE
orf19.2996	Candida_albicans@C1_03050W_A	NE
orf19.2107	Candida_albicans@C2_00260C_A	NE
orf19.6858	Candida_albicans@C4_05190C_A	NE
orf19.5808	Candida_albicans@C2_02960C_A	NE
orf19.4798	Candida_albicans@C1_09360C_A	NE
orf19.1154	Candida_albicans@C1_11650W_A	NE
orf19.3029	Candida_albicans@C1_03320C_A	NE
orf19.4131	Candida_albicans@C5_01410C_A	NE
orf19.665	Candida_albicans@C1_11380W_A	NE
orf19.3658	Candida_albicans@C6_00710W_A	NE
orf19.6070	Candida_albicans@C1_00390W_A	NE
orf19.2909	Candida_albicans@C4_06270C_A	NE
orf19.2016	Candida_albicans@C2_01090C_A	NE
orf19.3804	Candida_albicans@C4_04760C_A	NE
orf19.767	Candida_albicans@C1_04770C_A	NE
orf19.5379	Candida_albicans@C3_00760W_A	NE
orf19.5178	Candida_albicans@C7_02840C_A	NE
orf19.641	Candida_albicans@CR_05130C_A	NE
orf19.3558	Candida_albicans@C2_05290C_A	NE
orf19.2423	Candida_albicans@CR_03050C_A	NE
orf19.4579	Candida_albicans@C4_02120W_A	NE
orf19.586	Candida_albicans@C5_00830C_A	NE
orf19.5196	Candida_albicans@C1_04410C_A	NE
orf19.1576	Candida_albicans@C2_02520W_A	NE
orf19.2990	Candida_albicans@C1_02990C_A	NE
orf19.6512	Candida_albicans@C7_02050C_A	NE
orf19.135	Candida_albicans@C6_01280W_A	NE
orf19.2488	Candida_albicans@C1_05640C_A	NE
orf19.6074	Candida_albicans@C1_00340W_A	NE
orf19.6178	Candida_albicans@C3_07830W_A	NE
orf19.6742	Candida_albicans@C3_07460W_A	NE
orf19.5730	Candida_albicans@C6_03620C_A	NE
orf19.5535	Candida_albicans@C6_02650C_A	NE
orf19.3649	Candida_albicans@C6_00760W_A	NE
orf19.7095	Candida_albicans@C7_00270W_A	NE
orf19.7111	Candida_albicans@C7_00120W_A	NE
orf19.2501	Candida_albicans@C3_00980W_A	NE
orf19.5604	Candida_albicans@C6_03170C_A	NE
orf19.4373	Candida_albicans@CR_03740C_A	NE
orf19.3422	Candida_albicans@C6_01650C_A	NE
orf19.2939	Candida_albicans@C1_02500W_A	NE
orf19.4898	Candida_albicans@C1_10280C_A	NE
orf19.6908	Candida_albicans@C7_01280C_A	NE
orf19.7077	Candida_albicans@C7_00430W_A	NE
orf19.7219	Candida_albicans@C1_14130W_A	NE
orf19.2640	Candida_albicans@C5_03390C_A	NE
orf19.1153	Candida_albicans@C1_11660W_A	NE
orf19.6993	Candida_albicans@C3_05580C_A	NE
orf19.4035	Candida_albicans@C5_05390C_A	NE
orf19.1275	Candida_albicans@C4_05880W_A	NE
orf19.500	Candida_albicans@CR_04160C_A	NE
orf19.7291	Candida_albicans@CR_08940W_A	NE
orf19.6913	Candida_albicans@C7_01330C_A	NE
orf19.6060	Candida_albicans@C1_00480C_A	NE
orf19.744	Candida_albicans@C4_05140C_A	NE
orf19.2192	Candida_albicans@C2_07900W_A	NE
orf19.4496	Candida_albicans@C2_04540C_A	NE
orf19.685	Candida_albicans@C6_01930W_A	NE
orf19.5131	Candida_albicans@C7_03240W_A	NE
orf19.6544	Candida_albicans@C7_01780W_A	NE
orf19.3325	Candida_albicans@C1_01360C_A	NE
orf19.734	Candida_albicans@CR_07150W_A	NE
orf19.3912	Candida_albicans@C5_04280C_A	NE
orf19.6058	Candida_albicans@C1_00500C_A	NE
orf19.4147	Candida_albicans@C5_01520C_A	NE
orf19.6305	Candida_albicans@CR_04880W_A	NE
orf19.943	Candida_albicans@C5_00460C_A	NE
orf19.4015	Candida_albicans@C5_05220W_A	NE
orf19.1756	Candida_albicans@C2_10240W_A	NE
orf19.6977	Candida_albicans@C3_05390C_A	NE
orf19.2761	Candida_albicans@C4_02420C_A	NE
orf19.4903	Candida_albicans@C1_10320W_A	NE
orf19.832	Candida_albicans@C2_03920C_B	NE
orf19.3169	Candida_albicans@C5_02020C_A	NE
orf19.5815	Candida_albicans@C2_02890W_A	NE
orf19.5611	Candida_albicans@C6_03240W_A	NE
orf19.6059	Candida_albicans@C1_00490C_A	NE
orf19.2727	Candida_albicans@C4_02710C_A	NE
orf19.7029	Candida_albicans@C7_00870W_A	NE
orf19.4985	Candida_albicans@C1_13540W_A	NE
orf19.6884	Candida_albicans@C2_05730C_A	NE
orf19.2842	Candida_albicans@CR_02850C_A	NE
orf19.517	Candida_albicans@CR_04290W_A	NE
orf19.2146	Candida_albicans@C6_04540C_A	NE
orf19.6199	Candida_albicans@C1_07050C_A	NE
orf19.5627	Candida_albicans@C6_03380W_A	NE
orf19.3449	Candida_albicans@C6_01350W_A	NE
orf19.4587	Candida_albicans@C4_02050W_A	NE
orf19.1853	Candida_albicans@CR_06810W_A	NE
orf19.6719	Candida_albicans@C3_07680W_A	NE
orf19.7661	Candida_albicans@CR_10720W_A	NE
orf19.2072	Candida_albicans@C2_00550W_A	NE
orf19.2341	Candida_albicans@C1_10780C_A	NE
orf19.3445	Candida_albicans@C6_01390W_A	NE
orf19.895	Candida_albicans@C2_03330C_A	NE
orf19.2922	Candida_albicans@C4_06150C_A	NE
orf19.5377	Candida_albicans@C3_00780W_A	NE
orf19.2772	Candida_albicans@C4_02300W_A	NE
orf19.4760	Candida_albicans@C1_09040C_B	NE
orf19.5832	Candida_albicans@C2_02740C_A	NE
orf19.1191	Candida_albicans@C6_00310W_A	NE
orf19.4308	Candida_albicans@C5_02840C_A	NE
orf19.4526	Candida_albicans@C1_01990W_A	NE
orf19.4761	Candida_albicans@C1_09050W_B	NE
orf19.2580	Candida_albicans@CR_01800C_A	NE
orf19.1793	Candida_albicans@C4_05350W_A	NE
orf19.6925	Candida_albicans@C3_03900C_A	NE
orf19.796	Candida_albicans@C2_04240C_A	NE
orf19.318	Candida_albicans@C3_03190C_A	NE
orf19.6844	Candida_albicans@C1_04500W_A	NE
orf19.354	Candida_albicans@C3_03560W_A	NE
orf19.835	Candida_albicans@C2_03900C_A	NE
orf19.3859	Candida_albicans@CR_06070W_A	NE
orf19.7668	Candida_albicans@CR_10790W_A	NE
orf19.2352	Candida_albicans@C1_10690W_A	NE
orf19.6234	Candida_albicans@C1_06760C_B	NE
orf19.6536	Candida_albicans@C7_01840W_A	NE
orf19.2798	Candida_albicans@C1_07470C_A	NE
orf19.1720	Candida_albicans@C3_01310W_A	NE
orf19.3355	Candida_albicans@C1_01650W_A	NE
orf19.2792	Candida_albicans@C1_07520C_A	NE
orf19.6685	Candida_albicans@C7_03530C_A	NE
orf19.3526	Candida_albicans@C2_04940C_A	NE
orf19.2104	Candida_albicans@C2_00290W_A	NE
orf19.3592	Candida_albicans@C2_08790W_A	NE
orf19.7447	Candida_albicans@C3_06580W_A	NE
orf19.4746	Candida_albicans@C1_08870C_A	NE
orf19.1167	Candida_albicans@C1_11530C_A	NE
orf19.4262	Candida_albicans@C5_02500C_A	NE
orf19.3736	Candida_albicans@CR_02330C_A	NE
orf19.4755	Candida_albicans@C1_08990C_A	NE
orf19.6239	Candida_albicans@C1_06710W_A	NE
orf19.1747	Candida_albicans@C2_10310C_A	NE
orf19.4377	Candida_albicans@CR_03790C_A	NE
orf19.7363	Candida_albicans@C3_05830W_A	NE
orf19.1665	Candida_albicans@C3_01810C_A	NE
orf19.4475	Candida_albicans@C1_04000C_A	NE
orf19.782	Candida_albicans@C1_04640W_A	NE
orf19.6086	Candida_albicans@C1_00170W_A	NE
orf19.3010	Candida_albicans@C1_03180W_A	NE
orf19.1155	Candida_albicans@C1_11640C_A	NE
orf19.1381	Candida_albicans@C2_09710C_A	NE
orf19.514	Candida_albicans@CR_04260W_A	NE
orf19.7256	Candida_albicans@C1_14410W_A	NE
orf19.778	Candida_albicans@C1_04680W_A	NE
orf19.7650	Candida_albicans@CR_10650W_A	NE
orf19.5676	Candida_albicans@C4_00470C_A	NE
orf19.4617	Candida_albicans@C4_01760W_A	NE
orf19.4548	Candida_albicans@C1_01770W_A	NE
orf19.7319	Candida_albicans@CR_09210W_A	NE
orf19.3981	Candida_albicans@C5_04930C_A	NE
orf19.3124	Candida_albicans@C4_06850C_A	NE
orf19.6263	Candida_albicans@C1_06510C_A	NE
orf19.202	Candida_albicans@C2_09020W_A	NE
orf19.3507	Candida_albicans@C6_02040W_A	NE
orf19.6643	Candida_albicans@CR_05690W_A	NE
orf19.4306	Candida_albicans@C5_02820C_A	NE
orf19.5323	Candida_albicans@C2_10480W_A	NE
orf19.2987	Candida_albicans@C1_02960C_A	NE
orf19.4697	Candida_albicans@C4_00970C_A	NE
orf19.1283	Candida_albicans@C5_04060C_A	NE
orf19.1878	Candida_albicans@C2_07500C_A	NE
orf19.232	Candida_albicans@C3_02440C_A	NE
orf19.5672	Candida_albicans@C4_00430W_A	NE
orf19.1614	Candida_albicans@C3_02310W_A	NE
orf19.5645	Candida_albicans@C4_00200C_A	NE
orf19.99	Candida_albicans@C6_00970C_A	NE
orf19.5025	Candida_albicans@C1_13870W_A	NE
orf19.3301	Candida_albicans@C1_01130W_A	NE
orf19.2524	Candida_albicans@CR_01390W_A	NE
orf19.2690	Candida_albicans@C4_03020W_A	NE
orf19.4396	Candida_albicans@CR_03530W_A	NE
orf19.3071	Candida_albicans@C3_00800W_A	NE
orf19.4833	Candida_albicans@C1_09690W_A	NE
orf19.7413	Candida_albicans@C3_06200C_A	NE
orf19.52	Candida_albicans@C1_04980C_B	NE
orf19.5658	Candida_albicans@C4_00310C_A	NE
orf19.1011	Candida_albicans@CR_05300C_A	NE
orf19.2275	Candida_albicans@C2_07190C_A	NE
orf19.5667	Candida_albicans@C4_00400W_A	NE
orf19.5528	Candida_albicans@C6_02590C_A	NE
orf19.6044	Candida_albicans@C1_00620W_A	NE
orf19.478	Candida_albicans@CR_03960C_A	NE
orf19.4939	Candida_albicans@C1_13120C_A	NE
orf19.1686	Candida_albicans@C3_01570W_A	NE
orf19.3481	Candida_albicans@C6_02380W_A	NE
orf19.2008	Candida_albicans@C2_01160W_A	NE
orf19.5747	Candida_albicans@C6_03730C_A	NE
orf19.989	Candida_albicans@C1_10470W_A	NE
orf19.5550	Candida_albicans@C6_02770W_A	NE
orf19.1490	Candida_albicans@C2_01780W_A	NE
orf19.578	Candida_albicans@C5_00760W_A	NE
orf19.7310	Candida_albicans@CR_09140C_A	NE
orf19.2415	Candida_albicans@CR_03110W_A	NE
orf19.3608	Candida_albicans@C2_08680W_A	NE
orf19.4945	Candida_albicans@C1_13170C_A	NE
orf19.3581	Candida_albicans@C2_05510C_A	NE
orf19.6533	Candida_albicans@C7_01870W_A	NE
orf19.3950	Candida_albicans@C5_04650C_A	NE
orf19.4001	Candida_albicans@C5_05090W_A	NE
orf19.7577	Candida_albicans@CR_10010C_A	NE
orf19.2984	Candida_albicans@C1_02930C_A	NE
orf19.4299	Candida_albicans@C5_02770W_A	NE
orf19.5971	Candida_albicans@C3_05020W_A	NE
orf19.3810	Candida_albicans@C4_04720W_A	NE
orf19.2384	Candida_albicans@CR_03380W_A	NE
orf19.6653	Candida_albicans@CR_05620C_A	NE
orf19.331	Candida_albicans@C3_03310C_A	NE
orf19.5280	Candida_albicans@C1_11870W_A	NE
orf19.2028	Candida_albicans@C2_00960C_A	NE
orf19.3292	Candida_albicans@C1_01040W_A	NE
orf19.6294	Candida_albicans@C5_01650C_A	NE
orf19.379	Candida_albicans@CR_03940W_A	NE
orf19.7361	Candida_albicans@C3_05800W_A	NE
orf19.410	Candida_albicans@C2_04880C_A	NE
orf19.1130	Candida_albicans@C1_03720C_A	NE
orf19.3333	Candida_albicans@C1_01470W_A	NE
orf19.2116	Candida_albicans@C2_00160C_A	NE
orf19.349	Candida_albicans@C3_03510C_A	NE
orf19.5825	Candida_albicans@C2_02810C_A	NE
orf19.2672	Candida_albicans@C4_03180W_A	NE
orf19.4203	Candida_albicans@C6_00560W_A	NE
orf19.339	Candida_albicans@C3_03420C_A	NE
orf19.6558	Candida_albicans@C7_01660C_A	NE
orf19.367	Candida_albicans@C4_00040W_A	NE
orf19.864	Candida_albicans@C2_03550C_A	NE
orf19.4375	Candida_albicans@CR_03760W_A	NE
orf19.809	Candida_albicans@C2_04120C_A	NE
orf19.1388	Candida_albicans@C2_09660W_A	NE
orf19.3226	Candida_albicans@CR_01280C_A	NE
orf19.7238	Candida_albicans@C1_14280C_A	NE
orf19.2434	Candida_albicans@C1_06110C_A	NE
orf19.6444	Candida_albicans@CR_08680C_A	NE
orf19.7176	Candida_albicans@C7_04040C_A	NE
orf19.3482	Candida_albicans@C6_02410W_A	NE
orf19.581	Candida_albicans@C5_00790C_A	NE
orf19.511	Candida_albicans@CR_04230W_A	NE
orf19.4161	Candida_albicans@C4_00800W_A	NE
orf19.5722	Candida_albicans@C6_03550C_A	NE
orf19.850	Candida_albicans@C2_03700W_A	NE
orf19.5098	Candida_albicans@C1_08200W_A	NE
orf19.1941	Candida_albicans@C5_01280C_A	NE
orf19.7433	Candida_albicans@C3_06440W_A	NE
orf19.4987	Candida_albicans@C1_13550C_A	NE
orf19.2820	Candida_albicans@CR_02610C_A	NE
orf19.1285	Candida_albicans@C5_04050W_A	NE
orf19.754	Candida_albicans@C1_04890W_A	NE
orf19.2369	Candida_albicans@CR_06960W_A	NE
orf19.5005	Candida_albicans@C1_13670W_A	NE
orf19.7269	Candida_albicans@C1_14500C_A	NE
orf19.3613	Candida_albicans@C2_08630C_A	NE
orf19.1658	Candida_albicans@C3_01890C_A	NE
orf19.240	Candida_albicans@C3_02500W_A	NE
orf19.4010	Candida_albicans@C5_05170W_B	NE
orf19.3792	Candida_albicans@C4_04870C_A	NE
orf19.3447	Candida_albicans@C6_01370W_A	NE
orf19.5459	Candida_albicans@C3_00130C_A	NE
orf19.7388	Candida_albicans@C3_06070C_A	NE
orf19.7514	Candida_albicans@CR_00200W_A	NE
orf19.403	Candida_albicans@C1_08570C_A	NE
orf19.5013	Candida_albicans@C1_13760W_A	NE
orf19.4186	Candida_albicans@C4_00570C_A	NE
orf19.4863	Candida_albicans@C1_09970C_A	NE
orf19.2216	Candida_albicans@C2_07660W_A	NE
orf19.5662	Candida_albicans@C4_00350W_A	NE
orf19.4240	Candida_albicans@C5_02320C_A	NE
orf19.2309	Candida_albicans@C1_11070W_A	NE
orf19.7330	Candida_albicans@CR_09350C_A	NE
orf19.930	Candida_albicans@C5_00590W_A	NE
orf19.3546	Candida_albicans@C2_05150W_A	NE
orf19.2113	Candida_albicans@C2_00190C_A	NE
orf19.2313	Candida_albicans@C1_11010C_A	NE
orf19.5640	Candida_albicans@C4_00150C_A	NE
orf19.5076	Candida_albicans@C1_08030W_A	NE
orf19.7307	Candida_albicans@CR_09110C_A	NE
orf19.234	Candida_albicans@C3_02460C_A	NE
orf19.2170	Candida_albicans@C2_08140C_A	NE
orf19.4000	Candida_albicans@C5_05080W_A	NE
orf19.4736	Candida_albicans@C1_08780W_A	NE
orf19.7475	Candida_albicans@CR_00590W_A	NE
orf19.2454	Candida_albicans@C1_05940W_A	NE
orf19.7327	Candida_albicans@CR_09320C_A	NE
orf19.4599	Candida_albicans@C4_01940W_A	NE
orf19.5156	Candida_albicans@C7_03050W_A	NE
orf19.1395	Candida_albicans@C2_09590C_A	NE
orf19.3149	Candida_albicans@C2_06730W_A	NE
orf19.2534	Candida_albicans@CR_01500W_A	NE
orf19.6860	Candida_albicans@C4_05210W_A	NE
orf19.5224	Candida_albicans@C1_12410C_A	NE
orf19.1769	Candida_albicans@C2_10120W_A	NE
orf19.6809	Candida_albicans@C3_06920W_A	NE
orf19.26	Candida_albicans@C2_06490W_A	NE
orf19.1560	Candida_albicans@C2_02380W_A	NE
orf19.4953	Candida_albicans@C1_13270W_A	NE
orf19.2796	Candida_albicans@C1_07490C_A	NE
orf19.2365	Candida_albicans@CR_07000C_A	NE
orf19.4616	Candida_albicans@C4_01770W_A	NE
orf19.3960	Candida_albicans@C5_04740C_A	NE
orf19.7657	Candida_albicans@CR_10690W_A	NE
orf19.7520	Candida_albicans@CR_00150C_A	NE
orf19.4807	Candida_albicans@C1_09440W_A	NE
orf19.1683	Candida_albicans@C3_01600W_A	NE
orf19.7016	Candida_albicans@C7_00980W_A	NE
orf19.7033	Candida_albicans@C7_00840C_A	NE
orf19.669	Candida_albicans@C1_11340W_A	NE
orf19.672	Candida_albicans@C1_11300C_A	NE
orf19.3250	Candida_albicans@CR_01050C_A	NE
orf19.6356	Candida_albicans@C1_12670C_B	NE
orf19.4347	Candida_albicans@C5_03150W_A	NE
orf19.2193	Candida_albicans@C2_07890W_A	NE
orf19.7218	Candida_albicans@C1_14120C_A	NE
orf19.5085	Candida_albicans@C1_08110W_A	NE
orf19.6910	Candida_albicans@C7_01300C_A	NE
orf19.57	Candida_albicans@C1_05030C_A	NE
orf19.2926	Candida_albicans@C1_02390W_A	NE
orf19.3705	Candida_albicans@CR_07770C_A	NE
orf19.5661	Candida_albicans@C4_00340W_A	NE
orf19.1991	Candida_albicans@C2_01340W_A	NE
orf19.1795	Candida_albicans@C4_05370W_A	NE
orf19.1954	Candida_albicans@C5_01180W_A	NE
orf19.3831	Candida_albicans@C4_04520W_A	NE
orf19.4125	Candida_albicans@C2_04860W_A	NE
orf19.136	Candida_albicans@C6_01290C_A	NE
orf19.4265	Candida_albicans@C5_02530W_A	NE
orf19.3407	Candida_albicans@C6_01770W_A	NE
orf19.1324	Candida_albicans@C4_03550W_A	NE
orf19.607	Candida_albicans@CR_07910C_A	NE
orf19.1310	Candida_albicans@C4_03680C_A	NE
orf19.1648	Candida_albicans@C3_02000W_A	NE
orf19.4208	Candida_albicans@C6_00510C_A	NE
orf19.6936	Candida_albicans@C3_03810W_A	NE
orf19.5004	Candida_albicans@C1_13660W_A	NE
orf19.1493	Candida_albicans@C2_01840C_A	NE
orf19.5903	Candida_albicans@C3_04490W_A	NE
orf19.4133	Candida_albicans@C5_01430C_A	NE
orf19.6344	Candida_albicans@C1_12780W_A	NE
orf19.5849	Candida_albicans@CR_05530C_A	NE
orf19.2230	Candida_albicans@C2_06790W_A	NE
orf19.6407	Candida_albicans@CR_08410W_A	NE
orf19.5220	Candida_albicans@C1_12440W_A	NE
orf19.6891	Candida_albicans@C2_05790C_A	NE
orf19.7035	Candida_albicans@C7_00820W_A	NE
orf19.7658	Candida_albicans@CR_10700W_A	NE
orf19.2029	Candida_albicans@C2_00950C_A	NE
orf19.516	Candida_albicans@CR_04280C_A	NE
orf19.4593	Candida_albicans@C4_02000C_A	NE
orf19.2443	Candida_albicans@C1_06020W_A	NE
orf19.5994	Candida_albicans@C3_05180W_A	NE
orf19.3330	Candida_albicans@C1_01420C_A	NE
orf19.4451	Candida_albicans@C1_07140C_A	NE
orf19.410.3	Candida_albicans@C1_05560W_A	NE
orf19.4024	Candida_albicans@C5_05300W_A	NE
orf19.6341	Candida_albicans@C1_12810W_A	NE
orf19.3995	Candida_albicans@C5_05030C_A	NE
orf19.4499	Candida_albicans@C2_04510W_A	NE
orf19.6369	Candida_albicans@CR_08100C_A	NE
orf19.6727	Candida_albicans@C3_07620C_A	NE
orf19.6862	Candida_albicans@C4_05230C_A	NE
orf19.6562	Candida_albicans@C7_01630W_A	NE
orf19.6195	Candida_albicans@C1_07090C_A	NE
orf19.3796	Candida_albicans@C4_04830W_A	NE
orf19.3926	Candida_albicans@C5_04400W_A	NE
orf19.3991	Candida_albicans@C5_05000C_A	NE
orf19.443	Candida_albicans@C1_05230W_A	NE
orf19.6801	Candida_albicans@C3_07000W_A	NE
orf19.1069	Candida_albicans@C1_04330W_A	NE
orf19.7188	Candida_albicans@C7_03920C_A	NE
orf19.718	Candida_albicans@CR_06480C_A	NE
orf19.5066	Candida_albicans@C1_07950C_A	NE
orf19.1304	Candida_albicans@C4_03740W_A	NE
orf19.1578	Candida_albicans@C2_02540W_A	NE
orf19.58	Candida_albicans@C1_05050C_A	NE
orf19.7463	Candida_albicans@CR_00660W_A	NE
orf19.24	Candida_albicans@C2_06470W_A	NE
orf19.2041	Candida_albicans@C2_00830C_A	NE
orf19.5391	Candida_albicans@C3_00660W_A	NE
orf19.3628	Candida_albicans@C2_08500W_A	NE
orf19.7629	Candida_albicans@CR_10510W_A	NE
orf19.3817	Candida_albicans@C4_04650W_A	NE
orf19.2143	Candida_albicans@C6_04530C_A	NE
orf19.1445	Candida_albicans@C2_01400C_A	NE
orf19.330.1	Candida_albicans@C3_03320W_A	NE
orf19.7124	Candida_albicans@C7_00020C_A	NE
orf19.7115	Candida_albicans@C7_00080C_A	NE
orf19.7265	Candida_albicans@C1_14470W_A	NE
orf19.5752	Candida_albicans@C6_03780C_A	NE
orf19.7358	Candida_albicans@C3_05770C_A	NE
orf19.5160	Candida_albicans@C7_03010W_A	NE
orf19.829	Candida_albicans@C2_03940C_A	NE
orf19.1289	Candida_albicans@C3_00820W_A	NE
orf19.6328	Candida_albicans@C6_00090W_A	NE
orf19.2708	Candida_albicans@C4_02880C_A	NE
orf19.5118	Candida_albicans@C1_08370W_A	NE
orf19.3922	Candida_albicans@C5_04360C_A	NE
orf19.6479	Candida_albicans@C7_02320W_A	NE
orf19.4928	Candida_albicans@C1_12970C_A	NE
orf19.2557	Candida_albicans@CR_01660C_A	NE
orf19.5484	Candida_albicans@C2_06210C_A	NE
orf19.5263	Candida_albicans@C1_12030W_A	NE
orf19.5093	Candida_albicans@C1_08160W_A	NE
orf19.4897	Candida_albicans@C1_10270C_A	NE
orf19.5953	Candida_albicans@C3_04860W_A	NE
orf19.4363	Candida_albicans@CR_03650W_A	NE
orf19.7074	Candida_albicans@C7_00450C_A	NE
orf19.3524	Candida_albicans@C2_04930C_A	NE
orf19.5595	Candida_albicans@C6_03100W_A	NE
orf19.5796	Candida_albicans@C2_03050W_A	NE
orf19.4772	Candida_albicans@C1_09140C_A	NE
orf19.5206	Candida_albicans@C2_05830C_A	NE
orf19.3366	Candida_albicans@C4_03390W_A	NE
orf19.3219	Candida_albicans@C5_03930C_A	NE
orf19.6011	Candida_albicans@C1_00930C_A	NE
orf19.3047	Candida_albicans@C1_03450C_A	NE
orf19.2458	Candida_albicans@C1_05910W_A	NE
orf19.3861	Candida_albicans@CR_06080W_A	NE
orf19.5200	Candida_albicans@C1_04380W_A	NE
orf19.6425	Candida_albicans@CR_08570W_A	NE
orf19.3669	Candida_albicans@C1_02120C_A	NE
orf19.2436	Candida_albicans@C1_06090C_A	NE
orf19.2389	Candida_albicans@CR_03340C_A	NE
orf19.3531	Candida_albicans@C2_04990W_A	NE
orf19.3980	Candida_albicans@C5_04920C_A	NE
orf19.3505	Candida_albicans@C6_02060W_A	NE
orf19.7245	Candida_albicans@C1_14330W_A	NE
orf19.3256	Candida_albicans@CR_01000C_A	NE
orf19.7523	Candida_albicans@CR_00120C_A	NE
orf19.972	Candida_albicans@C5_00230C_A	NE
orf19.5058	Candida_albicans@C1_07870C_A	NE
orf19.670	Candida_albicans@C1_11330C_A	NE
orf19.5265	Candida_albicans@C1_12010C_A	NE
orf19.3606	Candida_albicans@C2_08700C_A	NE
orf19.308	Candida_albicans@C3_03110W_A	NE
orf19.2948	Candida_albicans@C1_02600W_A	NE
orf19.5759	Candida_albicans@C6_03840C_A	NE
orf19.2947	Candida_albicans@C1_02590C_A	NE
orf19.3340	Candida_albicans@C1_01520C_A	NE
orf19.2600	Candida_albicans@CR_01990C_A	NE
orf19.568	Candida_albicans@C5_00700C_B	NE
orf19.4151	Candida_albicans@C5_01570C_B	NE
orf19.7620	Candida_albicans@CR_10430C_A	NE
orf19.3049	Candida_albicans@C1_03470C_A	NE
orf19.487	Candida_albicans@CR_04040C_A	NE
orf19.7136	Candida_albicans@C7_04300W_A	NE
orf19.1675	Candida_albicans@C3_01690W_A	NE
orf19.3243	Candida_albicans@CR_01110W_A	NE
orf19.5970	Candida_albicans@C3_05010C_A	NE
orf19.5031	Candida_albicans@C1_13930W_A	NE
orf19.7313	Candida_albicans@CR_09170C_A	NE
orf19.814	Candida_albicans@C2_04060C_A	NE
orf19.6422	Candida_albicans@CR_08540C_A	NE
orf19.314	Candida_albicans@C3_03150W_A	NE
orf19.4242	Candida_albicans@C5_02340C_A	NE
orf19.7440	Candida_albicans@C3_06510C_A	NE
orf19.387	Candida_albicans@C1_08420W_A	NE
orf19.2092	Candida_albicans@C2_00390C_A	NE
orf19.4849	Candida_albicans@C1_09840C_A	NE
orf19.1814	Candida_albicans@CR_07090W_A	NE
orf19.4435	Candida_albicans@C1_07360W_A	NE
orf19.2738	Candida_albicans@C4_02610C_A	NE
orf19.4077	Candida_albicans@C2_09150W_A	NE
orf19.6068	Candida_albicans@C1_00400W_A	NE
orf19.1160	Candida_albicans@C1_11600W_A	NE
orf19.7492	Candida_albicans@CR_00400C_A	NE
orf19.5772	Candida_albicans@C6_03950C_A	NE
orf19.2790	Candida_albicans@C1_07550W_A	NE
orf19.3267	Candida_albicans@CR_00870C_A	NE
orf19.4545	Candida_albicans@C1_01790W_A	NE
orf19.4725	Candida_albicans@C1_08670W_A	NE
orf19.2893	Candida_albicans@C4_06410W_A	NE
orf19.2411	Candida_albicans@CR_03140C_A	NE
orf19.5671	Candida_albicans@C4_00420C_A	NE
orf19.7128	Candida_albicans@C7_04330C_A	NE
orf19.1458	Candida_albicans@C2_01510C_A	NE
orf19.5090	Candida_albicans@C1_08140W_A	NE
orf19.7069	Candida_albicans@C7_00490C_A	NE
orf19.6923	Candida_albicans@C3_03930W_A	NE
orf19.5174	Candida_albicans@C7_02870C_B	NE
orf19.29	Candida_albicans@C2_06530W_A	NE
orf19.4232	Candida_albicans@C5_02260C_A	NE
orf19.4626	Candida_albicans@C4_01670C_A	NE
orf19.3003	Candida_albicans@C1_03100W_A	NE
orf19.3051	Candida_albicans@C1_03490W_A	NE
orf19.1800	Candida_albicans@C4_05440C_A	NE
orf19.7101	Candida_albicans@C7_00210C_A	NE
orf19.4601	Candida_albicans@C4_01910W_A	NE
orf19.274	Candida_albicans@C3_02830W_A	NE
orf19.2325	Candida_albicans@C1_10920W_A	NE
orf19.6559	Candida_albicans@C7_01650W_A	NE
orf19.2050	Candida_albicans@C2_00740C_A	NE
orf19.5426	Candida_albicans@C3_00400C_A	NE
