ID	compostion	coefficient	MetID	Formula	Charge	Description	chebi	kegg2	compostion_new
MNXR109773	reactant	1	MNXM830	C27H44O	0	5alpha-cholesta-7,24-dien-3beta-ol	chebi:16290	C05439	reactant
MNXR109773	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR109773	product	1	MNXM810	C27H46O	0	5alpha-cholest-7-en-3beta-ol	chebi:17168	C01189	product
MNXR107005	product	1	MNXM103	C27H46O	0	cholesterol	chebi:16113	C00187	product
MNXR107005	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR107005	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR107005	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR107005	reactant	1	MNXM695	C27H44O	0	cholesta-5,24-dien-3beta-ol	chebi:17737	C01802	reactant
MNXR101898	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR101898	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR101898	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR101898	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR107263	reactant	1	MNXM134	C6H9N3O2	0	L-histidine	chebi:57595	"C00135;D00032;C00768"	reactant
MNXR107263	reactant	1	MNXM192	C4H9NO2	0	4-aminobutanoate	chebi:59888	"C00334;D00058"	reactant
MNXR107263	reactant	1	MNXM3	C10H12N5O13P3	-4	ATP	chebi:30616	"C00002;D08646"	reactant
MNXR107263	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR107263	product	1	MNXM56612	C10H16N4O3	0	homocarnosine	chebi:28050	C00884	product
MNXR107263	product	1	MNXM7	C10H12N5O10P2	-3	ADP	chebi:456216	"C00008;G11113"	product
MNXR107263	product	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	product
MNXR106848	reactant	1	MNXM134	C6H9N3O2	0	L-histidine	chebi:57595	"C00135;D00032;C00768"	reactant
MNXR106848	reactant	1	MNXM144	C3H7NO2	0	beta-alanine	chebi:57966	"C00099;D07561"	reactant
MNXR106848	reactant	1	MNXM3	C10H12N5O13P3	-4	ATP	chebi:30616	"C00002;D08646"	reactant
MNXR106848	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR106848	product	1	MNXM1419	C9H14N4O3	0	carnosine	chebi:57485	C00386	product
MNXR106848	product	1	MNXM7	C10H12N5O10P2	-3	ADP	chebi:456216	"C00008;G11113"	product
MNXR106848	product	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	product
MNXR105038	reactant	1	MNXM1953	C23H33N4O20P2	-3	UDP-N-acetyl-alpha-D-muramoyl-L-alanine	chebi:83898	C01212	reactant
MNXR105038	reactant	1	MNXM3	C10H12N5O13P3	-4	ATP	chebi:30616	"C00002;D08646"	reactant
MNXR105038	reactant	1	MNXM331	C5H8NO4	-1	D-glutamate	chebi:29986	C00217	reactant
MNXR105038	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR105038	product	1	MNXM7	C10H12N5O10P2	-3	ADP	chebi:456216	"C00008;G11113"	product
MNXR105038	product	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	product
MNXR105038	product	1	MNXM955	C28H39N5O23P2	-4	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate	chebi:83900	C00692	product
MNXR107302	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR107302	product	1	MNXM205	C8H12NO2	1	dopamine	chebi:59905	"C03758;D07870"	product
MNXR107302	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR107302	reactant	1	MNXM279	C9H11NO4	0	L-dopa	chebi:57504	"C00355;D00059"	reactant
MNXR104990	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR104990	product	1	MNXM603	C8H12NO	1	tyramine	chebi:327995	C00483	product
MNXR104990	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR104990	reactant	1	MNXM76	C9H11NO3	0	L-tyrosine	chebi:58315	"C00082;D00022;C01536"	reactant
MNXR95693	product	1	MNXM156	C3H7NO2	0	D-alanine	chebi:57416	C00133	product
MNXR95693	reactant	1	MNXM32	C3H7NO2	0	L-alanine	chebi:57972	"C00041;D00012;C01401"	reactant
MNXR101411	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR101411	product	1	MNXM7	C10H12N5O10P2	-3	ADP	chebi:456216	"C00008;G11113"	product
MNXR101411	product	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	product
MNXR101411	product	1	MNXM91417	C27H37N7O19P3S	-5	3-Methylglutaconyl-CoA	NA	C03231	product
MNXR101411	reactant	1	MNXM3	C10H12N5O13P3	-4	ATP	chebi:30616	"C00002;D08646"	reactant
MNXR101411	reactant	1	MNXM389	C26H38N7O17P3S	-4	3-methylbut-2-enoyl-CoA	chebi:57344	C03069	reactant
MNXR101411	reactant	1	MNXM60	CHO3	-1	hydrogencarbonate	chebi:17544	C00288	reactant
MNXR96993	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR96993	product	1	MNXM498	C3H6NO4S	-1	3-sulfino-L-alanine	chebi:61085	C00606	product
MNXR96993	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR96993	reactant	1	MNXM55	C3H7NO2S	0	L-cysteine	chebi:35235	"C00097;D00026;C00736"	reactant
MNXR108070	product	1	MNXM23	C3H3O3	-1	pyruvate	chebi:15361	C00022	product
MNXR108070	product	1	MNXM475	C3H3O4	-1	2-hydroxy-3-oxopropanoate	chebi:57978	C01146	product
MNXR108070	reactant	1	MNXM2923	C6H6O7	-2	2-dehydro-3-deoxy-D-glucarate	chebi:58098	C03921	reactant
MNXR100219	product	1	MNXM23	C3H3O3	-1	pyruvate	chebi:15361	C00022	product
MNXR100219	product	1	MNXM475	C3H3O4	-1	2-hydroxy-3-oxopropanoate	chebi:57978	C01146	product
MNXR100219	reactant	1	MNXM854	C6H6O7	-2	5-dehydro-4-deoxy-D-glucarate	chebi:42819	C00679	reactant
MNXR110363	reactant	1	MNXM16	C15H23N6O5S	1	S-adenosyl-L-methionine	chebi:59789	C00019	reactant
MNXR110363	reactant	1	MNXM3506	C10H10O4	0	(E)-5-hydroxyconiferaldehyde	chebi:31134	C12204	reactant
MNXR110363	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR110363	product	1	MNXM19	C14H20N6O5S	0	S-adenosyl-L-homocysteine	chebi:57856	C00021	product
MNXR110363	product	1	MNXM2283	C11H12O4	0	(E)-sinapoyl aldehyde	chebi:27949	C05610	product
MNXR108123	reactant	1	MNXM16	C15H23N6O5S	1	S-adenosyl-L-methionine	chebi:59789	C00019	reactant
MNXR108123	reactant	1	MNXM890	C9H7O4	-1	trans-caffeate	chebi:57770	"C01197;C01481"	reactant
MNXR108123	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR108123	product	1	MNXM19	C14H20N6O5S	0	S-adenosyl-L-homocysteine	chebi:57856	C00021	product
MNXR108123	product	1	MNXM573	C10H9O4	-1	ferulate	chebi:29749	C01494	product
MNXR107476	reactant	1	MNXM16	C15H23N6O5S	1	S-adenosyl-L-methionine	chebi:59789	C00019	reactant
MNXR107476	reactant	1	MNXM3507	C10H9O5	-1	5-hydroxyferulic acid	chebi:20582	C05619	reactant
MNXR107476	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR107476	product	1	MNXM1120	C11H11O5	-1	sinapate	chebi:30023	C00482	product
MNXR107476	product	1	MNXM19	C14H20N6O5S	0	S-adenosyl-L-homocysteine	chebi:57856	C00021	product
MNXR100626	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR100626	reactant	1	MNXM1210	C5H6O5	-2	2-hydroxyglutarate	chebi:11596	C02630	reactant
MNXR100626	reactant	1	MNXM33	C27H30N9O15P2	-3	FAD	chebi:57692	"C00016;D00005"	reactant
MNXR100626	product	1	MNXM20	C5H4O5	-2	2-oxoglutarate	chebi:16810	C00026	product
MNXR100626	product	1	MNXM38	C27H33N9O15P2	-2	FADH2	chebi:58307	C01352	product
MNXR102543	product	1	MNXM222	C2H3O3	-1	glycolate	chebi:29805	C00160	product
MNXR102543	product	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	product
MNXR102543	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR102543	reactant	1	MNXM2074	C2H2O6P	-3	2-phosphoglycolate	chebi:58033	C00988	reactant
MNXR105063	product	3	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR105063	product	2	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR105063	product	1	MNXM87	C15H19N2O18P2	-3	UDP-alpha-D-glucuronate	chebi:58052	"C00167;G10612"	product
MNXR105063	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR105063	reactant	1	MNXM52	C15H22N2O17P2	-2	UDP-D-glucose	chebi:58367	"C00029;G10608"	reactant
MNXR105063	reactant	2	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR107415	reactant	1	MNXM2319	C6H9O5	-1	2-dehydro-3-deoxy-L-rhamnonate	chebi:58371	C03979	reactant
MNXR107415	product	1	MNXM23	C3H3O3	-1	pyruvate	chebi:15361	C00022	product
MNXR107415	product	1	MNXM2387	C3H6O2	0	(S)-lactaldehyde	chebi:18041	C00424	product
MNXR105311	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR105311	product	1	MNXM75	C2H4O	0	acetaldehyde	chebi:15343	C00084	product
MNXR105311	product	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	product
MNXR105311	reactant	1	MNXM187	C2H7NO4P	-1	phosphoethanolamine	chebi:58190	C00346	reactant
MNXR105311	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR104929	product	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	product
MNXR104929	product	1	MNXM918	C36H60O2	0	all-trans-retinyl hexadecanoate	chebi:17616	C02588	product
MNXR104929	reactant	1	MNXM162234	C20H30O	0	all-trans-retinol	chebi:17336	C00473	reactant
MNXR104929	reactant	1	MNXM88	C37H62N7O17P3S	-4	hexadecanoyl-CoA	chebi:57379	C00154	reactant
MNXR104730	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR104730	product	1	MNXM105630	O3S	-2	sulfite	chebi:17359	"C00094;C11481"	product
MNXR104730	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR104730	product	1	MNXM2212	C2H6NO	1	aminoacetaldehyde	chebi:58213	C06735	product
MNXR104730	product	1	MNXM25	C4H4O4	-2	succinate	chebi:30031	C00042	product
MNXR104730	reactant	1	MNXM20	C5H4O5	-2	2-oxoglutarate	chebi:16810	C00026	reactant
MNXR104730	reactant	1	MNXM282	C2H7NO3S	0	taurine	chebi:507393	"C00245;D00047"	reactant
MNXR104730	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR100329	reactant	1	MNXM189	C3H5O4	-1	D-glycerate	chebi:16659	C00258	reactant
MNXR100329	reactant	1	MNXM3	C10H12N5O13P3	-4	ATP	chebi:30616	"C00002;D08646"	reactant
MNXR100329	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR100329	product	1	MNXM275	C3H4O7P	-3	2-phospho-D-glycerate	chebi:58289	C00631	product
MNXR100329	product	1	MNXM7	C10H12N5O10P2	-3	ADP	chebi:456216	"C00008;G11113"	product
MNXR105039	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR105039	product	1	MNXM1953	C23H33N4O20P2	-3	UDP-N-acetyl-alpha-D-muramoyl-L-alanine	chebi:83898	C01212	product
MNXR105039	product	1	MNXM7	C10H12N5O10P2	-3	ADP	chebi:456216	"C00008;G11113"	product
MNXR105039	product	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	product
MNXR105039	reactant	1	MNXM3	C10H12N5O13P3	-4	ATP	chebi:30616	"C00002;D08646"	reactant
MNXR105039	reactant	1	MNXM32	C3H7NO2	0	L-alanine	chebi:57972	"C00041;D00012;C01401"	reactant
MNXR105039	reactant	1	MNXM785	C20H28N3O19P2	-3	UDP-N-acetyl-alpha-D-muramate	chebi:70757	C01050	reactant
MNXR105257	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR105257	product	1	MNXM1737	C5H8O5	0	D-xylono-1,5-lactone	chebi:15867	C02266	product
MNXR105257	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	product
MNXR105257	reactant	1	MNXM348	C5H10O5	0	D-xylose	chebi:53455	C00181	reactant
MNXR105257	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	reactant
MNXR107093	reactant	1	MNXM186	C5H9O8P	-2	D-xylulose 5-phosphate	chebi:57737	C00231	reactant
MNXR107093	reactant	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	reactant
MNXR107093	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR107093	product	1	MNXM280	C2H3O5P	-2	acetyl phosphate	chebi:22191	C00227	product
MNXR107093	product	1	MNXM74	C3H5O6P	-2	D-glyceraldehyde 3-phosphate	chebi:59776	"C00118;C00661"	product
MNXR106705	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR106705	product	1	MNXM181	C6H6O2	0	catechol	chebi:18135	C00090	product
MNXR106705	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR106705	reactant	1	MNXM455	C7H5O4	-1	2,3-dihydroxybenzoate	chebi:36654	C00196	reactant
MNXR97219	product	1	MNXM23	C3H3O3	-1	pyruvate	chebi:15361	C00022	product
MNXR97219	product	1	MNXM69	C2HO3	-1	glyoxylate	chebi:36655	C00048	product
MNXR97219	reactant	1	MNXM894	C5H4O6	-2	4-hydroxy-2-oxoglutarate	chebi:17742	C01127	reactant
MNXR107295	reactant	1	MNXM139	C20H33O7P2	-3	geranylgeranyl diphosphate	chebi:57533	C00353	reactant
MNXR107295	product	1	MNXM720	C20H33O7P2	-3	ent-copalyl diphosphate	chebi:58553	C06089	product
MNXR100581	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR100581	product	1	MNXM635	C5H10N3	1	histamine	chebi:58432	"C00388;D08040"	product
MNXR100581	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR100581	reactant	1	MNXM134	C6H9N3O2	0	L-histidine	chebi:57595	"C00135;D00032;C00768"	reactant
MNXR100471	reactant	1	MNXM1927	C6H11O7	-1	L-gulonate	chebi:13115	C00800	reactant
MNXR100471	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR100471	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR100471	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR100471	product	1	MNXM736	C6H9O7	-1	3-dehydro-L-gulonate	chebi:57655	C00618	product
MNXR101040	reactant	1	MNXM179	C3H5O3	-1	(S)-lactate	chebi:16651	C00186	reactant
MNXR101040	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR101040	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR101040	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR101040	product	1	MNXM23	C3H3O3	-1	pyruvate	chebi:15361	C00022	product
MNXR101037	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR101037	reactant	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	reactant
MNXR101037	reactant	1	MNXM23	C3H3O3	-1	pyruvate	chebi:15361	C00022	reactant
MNXR101037	product	1	MNXM285	C3H5O3	-1	(R)-lactate	chebi:16004	C00256	product
MNXR101037	product	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	product
MNXR102062	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR102062	product	2	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR102062	product	3	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	product
MNXR102062	reactant	5	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR102062	reactant	3	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	reactant
MNXR102062	reactant	1	MNXM107	NO2	-1	nitrite	chebi:16301	C00088	reactant
MNXR109199	product	1	MNXM1989	C9H10O4	0	3-Methoxy-4-hydroxyphenylglycolaldehyde	chebi:27932	C05583	product
MNXR109199	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR109199	product	1	MNXM255	CH6N	1	methylamine	chebi:59338	C00218	product
MNXR109199	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR109199	reactant	1	MNXM3659	C10H16NO3	1	L-Metanephrine	chebi:6270	C05588	reactant
MNXR109199	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR109198	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR109198	product	1	MNXM1989	C9H10O4	0	3-Methoxy-4-hydroxyphenylglycolaldehyde	chebi:27932	C05583	product
MNXR109198	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR109198	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR109198	reactant	1	MNXM3674	C9H14NO3	1	L-Normetanephrine	chebi:6277	C05589	reactant
MNXR109198	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR95900	reactant	1	MNXM1153	C6H15N2O	1	N-acetylputrescine	chebi:58263	C02714	reactant
MNXR95900	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR95900	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR95900	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR95900	product	1	MNXM1527	C6H11NO2	0	4-acetamidobutanal	chebi:7386	C05936	product
MNXR95900	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR107825	product	1	MNXM1633	C8H8O4	0	3,4-dihydroxymandelaldehyde	chebi:27852	C05577	product
MNXR107825	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR107825	product	1	MNXM255	CH6N	1	methylamine	chebi:59338	C00218	product
MNXR107825	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR107825	reactant	1	MNXM31772	C9H14NO3	1	(R)-adrenaline	chebi:71406	"C00788;D00095"	reactant
MNXR107825	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR95082	product	1	MNXM1057	C10H9NO2	0	(5-hydroxyindol-3-yl)acetaldehyde	chebi:50157	C05634	product
MNXR95082	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR95082	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR95082	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR95082	reactant	1	MNXM357	C10H13N2O	1	serotonin	chebi:350546	C00780	reactant
MNXR95082	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR94988	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR94988	product	1	MNXM1633	C8H8O4	0	3,4-dihydroxymandelaldehyde	chebi:27852	C05577	product
MNXR94988	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR94988	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR94988	reactant	1	MNXM31869	C8H12NO3	1	(R)-noradrenaline	chebi:72587	"C00547;D00076"	reactant
MNXR94988	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR104952	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR104952	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR104952	product	1	MNXM518	C10H9NO	0	indole-3-acetaldehyde	chebi:18086	C00637	product
MNXR104952	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR104952	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR104952	reactant	1	MNXM806	C10H13N2	1	tryptamine	chebi:57887	C00398	reactant
MNXR96222	product	2	MNXM425	C20H28O	0	all-trans-retinal	chebi:17898	C00376	product
MNXR96222	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR96222	reactant	1	MNXM614	C40H56	0	all-trans-beta-carotene	chebi:17579	C02094	reactant
MNXR106650	reactant	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	reactant
MNXR106650	reactant	1	MNXM244	C3H3O3	-1	3-oxopropanoate	chebi:33190	C00222	reactant
MNXR106650	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	reactant
MNXR106650	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR106650	product	1	MNXM21	C23H34N7O17P3S	-4	acetyl-CoA	chebi:57288	C00024	product
MNXR106650	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	product
MNXR101665	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR101665	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR101665	product	1	MNXM21	C23H34N7O17P3S	-4	acetyl-CoA	chebi:57288	C00024	product
MNXR101665	reactant	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	reactant
MNXR101665	reactant	1	MNXM244	C3H3O3	-1	3-oxopropanoate	chebi:33190	C00222	reactant
MNXR101665	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR95217	reactant	1	MNXM1128	C4H7NO2	0	1-aminocyclopropane-1-carboxylate	chebi:58360	C01234	reactant
MNXR95217	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR95217	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR95217	product	1	MNXM159	C4H5O3	-1	2-oxobutanoate	chebi:16763	C00109	product
MNXR97203	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR97203	product	1	MNXM11	HO7P2	-3	diphosphate	chebi:33019	C00013	product
MNXR97203	product	1	MNXM266	C9H12N3O7P	-2	dCMP	chebi:57566	C00239	product
MNXR97203	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR97203	reactant	1	MNXM360	C9H12N3O13P3	-4	dCTP	chebi:61481	C00458	reactant
MNXR101930	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR101930	product	1	MNXM266	C9H12N3O7P	-2	dCMP	chebi:57566	C00239	product
MNXR101930	product	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	product
MNXR101930	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR101930	reactant	1	MNXM411	C9H12N3O10P2	-3	dCDP	chebi:58593	C00705	reactant
MNXR113350	reactant	1	MNXM12923	C6H12O6	0	scyllo-inositol	chebi:10642	C06153	reactant
MNXR113350	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	reactant
MNXR113350	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR113350	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	product
MNXR113350	product	1	MNXM676	C6H10O6	0	scyllo-inosose	chebi:17811	C00691	product
MNXR109874	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR109874	product	1	MNXM1213	C3H7NO5P	-1	3-amino-2-oxopropyl phosphate	chebi:57279	C11638	product
MNXR109874	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR109874	reactant	1	MNXM759	C4H8NO7P	-2	4-(phosphonooxy)-L-threonine	chebi:58452	C06055	reactant
MNXR109874	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR100352	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR100352	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR100352	product	1	MNXM69	C2HO3	-1	glyoxylate	chebi:36655	C00048	product
MNXR100352	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR100352	reactant	1	MNXM29	C2H5NO2	0	glycine	chebi:57305	"C00037;D00011"	reactant
MNXR100352	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR95270	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR95270	product	1	MNXM664	C4H8O2	0	(R)-acetoin	chebi:15686	C00810	product
MNXR95270	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR95270	reactant	1	MNXM114079	C5H7O4	-1	(2S)-2-acetolactate	chebi:58476	C06010	reactant
MNXR101311	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR101311	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR101311	product	1	MNXM89621	C6H11O9P	-2	beta-D-fructose 6-phosphate	chebi:57634	C05345	product
MNXR101311	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR101311	reactant	1	MNXM90126	C6H13O9P	-2	D-mannitol 1-phosphate	chebi:61381	C00644	reactant
MNXR100773	reactant	1	MNXM127	C6H12O6	0	myo-inositol	chebi:17268	C00137	reactant
MNXR100773	reactant	1	MNXM89795	C15H22N2O17P2	-2	UDP-alpha-D-galactose	chebi:66914	"C00052;G10609"	reactant
MNXR100773	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR100773	product	1	MNXM17	C9H11N2O12P2	-3	UDP	chebi:58223	"C00015;G10619"	product
MNXR100773	product	1	MNXM878	C12H22O11	0	alpha-D-galactosyl-(1->3)-1D-myo-inositol	chebi:17505	C01235	product
MNXR95943	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR95943	product	1	MNXM3663	C6H14N4O5P	-1	N(omega)-phospho-L-arginine	chebi:58477	C05945	product
MNXR95943	product	1	MNXM7	C10H12N5O10P2	-3	ADP	chebi:456216	"C00008;G11113"	product
MNXR95943	reactant	1	MNXM3	C10H12N5O13P3	-4	ATP	chebi:30616	"C00002;D08646"	reactant
MNXR95943	reactant	1	MNXM70	C6H15N4O2	1	L-arginine	chebi:32682	"C00062;D02982;C02385"	reactant
MNXR95377	product	1	MNXM26	C2H3O2	-1	acetate	chebi:30089	C00033	product
MNXR95377	product	1	MNXM89689	C5H13N2O2	1	L-ornithine	chebi:46911	"C00077;D08302;C01602"	product
