ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
RXN-12361	beta-ketoacyl-ACP synthase	2 MALONYL-ACP[s] + 2 H+[s] => ACP[s] + Acetoacetyl-ACPs[s] + 2 CO2[s]	ec-code/2.3.1	augustus_masked-flattened_line_2-processed-gene-0.103-mRNA-1_1	0	1000				fatty acid biosynthesis (plant mitochondria)				2
3.2.1.24-RXN	alpha mannosidase	Alpha-D-Mannosides[s] + H2O[s] => alpha-D-mannopyranose[s] + Non-Glycosylated-sugar-Acceptors[s]	ec-code/3.2.1.24	genemark-flattened_line_42-processed-gene-0.98-mRNA-1_1	0	1000								2
RXN-12165	NADP+L-lactaldehyde dehydrogenase	(S)-lactaldehyde[s] + NADP+[s] + H2O[s] => (S)-lactate[s] + NADPH[s] + 2 H+[s]	ec-code/1.2.1	genemark-flattened_line_10-processed-gene-1.138-mRNA-1_1 or genemark-flattened_line_6-processed-gene-0.59-mRNA-1_1	0	1000				L-rhamnose degradation II			pubmed/18793327	2
RXN0-1133	dihydrolipoyllysine-residue acetyltransferase;dihydrolipoamide acetyltransferase;lipoate acetyltransferase	coenzyme A[s] + Pyruvate-dehydrogenase-acetylDHlipoyl[s] => acetyl-CoA[s] + Pyruvate-dehydrogenase-dihydrolipoate[s]	ec-code/2.3.1.12	genemark-flattened_line_18-processed-gene-2.98-mRNA-1_1	0	1000			kegg.reaction/R02569	pyruvate decarboxylation to acetyl CoA				2
RXN-8340	GTP 3',8'-cyclase	Donor-H2[s] + GTP[s] + S-ADENOSYLMETHIONINE[s] => Acceptor[s] + 5'-deoxyadenosine[s] + (8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate[s] + L-methionine[s] + H+[s]	ec-code/4.1.99.22	genemark-flattened_line_4-processed-gene-5.35-mRNA-1_1	0	1000			rhea/26378;kegg.reaction/R09394	molybdenum cofactor biosynthesis				2
RXN-9634	3-hydroxystearoyl-[acyl-carrier protein] dehydratase	R-3-hydroxystearoyl-ACPs[s] => Octadec-2-enoyl-ACPs[s] + H2O[s]	ec-code/2.3.1.86;ec-code/4.2.1.59	genemark-flattened_line_0-processed-gene-1.28-mRNA-1_1	0	1000				stearate biosynthesis II (bacteria and plants);stearate biosynthesis III (fungi)				2
GCVP-RXN	glycine decarboxylase;glycine dehydrogenase	glycine[s] + PROTEIN-LIPOYLLYSINE[s] + H+[s] <=> AMINOMETHYLDIHYDROLIPOYL-GCVH[s] + CO2[s]	ec-code/1.4.4.2	genemark-flattened_line_40-processed-gene-0.92-mRNA-1_1	-1000	1000			rhea/24307;kegg.reaction/R03425	glycine biosynthesis II;glycine cleavage				2
RXN-8629	dihydrolipoyl dehydrogenase;lipoamide dehydrogenase;H-Gcv-protein-(dihydrolipoyl)lysine:NAD+ oxidoreductase;dihydrolipoamide dehydrogenase	DIHYDROLIPOYL-GCVH[s] + NAD+[s] <=> NADH[s] + PROTEIN-LIPOYLLYSINE[s] + H+[s]	ec-code/1.8.1.4	genemark-flattened_line_12-processed-gene-3.137-mRNA-1_1	-1000	1000				glycine cleavage			pubmed/13767908;pubmed/13471525;pubmed/16746974;pubmed/10966480	2
UBIQUITIN--PROTEIN-LIGASE-RXN	ubiquitin:[E1 ubiquitin-activating enzyme] ligase;NEDD8-activating enzyme E1 catalytic subunit	ATP[s] + Ubiquitin-C-Terminal-Glycine[s] + Ubiquitin-activating-protein-E1-L-cys[s] => AMP[s] + diphosphate[s] + S-ubiquitinyl-UAP-E1-L-cysteine[s]	ec-code/6.2.1.45	genemark-flattened_line_2-processed-gene-0.88-mRNA-1_1 or genemark-flattened_line_6-processed-gene-1.152-mRNA-1_1 or genemark-flattened_line_8-processed-gene-3.75-mRNA-1_1	0	1000			kegg.reaction/R03876	protein ubiquitination				2
2.7.12.1-RXN	tyrosine-phosphorylation-regulated kinase	ATP[s] + Protein-L-serines[s] <=> ADP[s] + H+[s] + Protein-Phosphoserines[s]	ec-code/2.7.11.11;ec-code/2.7.12.1	augustus_masked-flattened_line_22-processed-gene-1.140-mRNA-1_1 or genemark-flattened_line_24-processed-gene-1.268-mRNA-1_1	-1000	1000			kegg.reaction/R00162					2
3.2.1.106-RXN	mannosyl-oligosaccharide alpha-1,2-glucosidase;Glc3Man9GlcNAc2 alpha-1,2-glucosidase	CPD-18077[s] + H2O[s] => beta-D-glucopyranose[s] + Glc2Man9GlcNAc2-proteins[s]	ec-code/3.2.1.106	genemark-flattened_line_0-processed-gene-4.54-mRNA-1_1	0	1000				protein N-glycosylation processing phase (plants and animals);protein N-glycosylation processing phase (yeast)				2
1.8.4.13-RXN	methionine-S-sulfoxide reductase;methionine sulfoxide reductase	L-methionine-(S)-S-oxide[s] + Red-Thioredoxin[s] => L-methionine[s] + Ox-Thioredoxin[s] + H2O[s]	ec-code/1.8.4.13	maker-flattened_line_18-augustus-gene-2.76-mRNA-1_1	0	1000			rhea/19995;kegg.reaction/R07606					2
RXN-12095	2-keto-3-deoxy-L-rhamnonate 4-dehydrogenase	2-dehydro-3-deoxy-L-rhamnonate[s] + NAD+[s] => 2,4-didehydro-3-deoxy-L-rhamnonate[s] + NADH[s] + H+[s]	ec-code/1.1.1.401	maker-flattened_line_52-augustus-gene-0.46-mRNA-1_1	0	1000			rhea/36500	L-rhamnose degradation III				2
RXN-12091	N1-acetylspermidine oxidase	N1-acetylspermidine[s] + oxygen[s] + H2O[s] => 3-acetamidopropanal[s] + hydrogen peroxide[s] + putrescine[s]	ec-code/1.5.3.13;ec-code/1.5.3.17	genemark-flattened_line_24-processed-gene-1.359-mRNA-1_1	0	1000			rhea/25813;kegg.reaction/R09074	spermine and spermidine degradation I				2
RXN-12086	TriacylGlycerol Lipase;tributyrin caboxylester hydrolase	tributyrin[s] + H2O[s] => butanoate[s] + 1,2-dibutyrin[s] + H+[s]	ec-code/3.1.1.3	genemark-flattened_line_4-processed-gene-4.85-mRNA-1_1	0	1000								2
3.1.4.2-RXN	glycerophosphocholine phosphodiesterase	sn-glycero-3-phosphocholine[s] + H2O[s] => choline[s] + sn-glycerol 3-phosphate[s] + H+[s]	ec-code/3.1.4.2	augustus_masked-flattened_line_6-processed-gene-4.111-mRNA-1_1	0	1000			rhea/16062;kegg.reaction/R01030	phosphatidylcholine resynthesis via glycerophosphocholine				2
3.1.4.11-RXN	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase;phospholipase C;phosphatidylinositol 4,5-bisphosphate lipase C	PHOSPHATIDYL-MYO-INOSITOL-45-BISPHOSPHA[s] + H2O[s] => DIACYLGLYCEROL[s] + D-myo-inositol (1,4,5)-trisphosphate[s] + H+[s]	ec-code/3.1.4.11	genemark-flattened_line_48-processed-gene-0.93-mRNA-1_1	0	1000			rhea/33180;kegg.reaction/R03435	phosphatidate metabolism, as a signaling molecule;phospholipases;D-myo-inositol-5-phosphate metabolism;D-myo-inositol (1,4,5)-trisphosphate biosynthesis				2
3.1.3.56-RXN	Ins(1,4,5)P3 5-phosphatase;inositol-1,4,5-trisphosphate 5-phosphatase;D-myo-inositol (1,4,5)-trisphosphate 5-phosphatase;inositol-(1,4,5)-trisphosphate 5-phosphatase;inositol 1,4,5-trisphosphate 5-phosphatase	D-myo-inositol (1,4,5)-trisphosphate[s] + H2O[s] => D-myo-inositol (1,4)-bisphosphate[s] + phosphate[s]	ec-code/3.1.3.56	maker-flattened_line_2-augustus-gene-4.143-mRNA-1_1	0	1000			rhea/19798;kegg.reaction/R03394	D-myo-inositol (1,4,5)-trisphosphate degradation			pubmed/Woscholski00	2
3.1.3.46-RXN	fructose-2,6-bisphosphatase	beta-D-fructose 2,6-bisphosphate[s] + H2O[s] => beta-D-fructofuranose 6-phosphate[s] + phosphate[s]	ec-code/3.1.3.46	genemark-flattened_line_4-processed-gene-2.138-mRNA-1_1 or genemark-flattened_line_4-processed-gene-6.209-mRNA-1_1	0	1000			rhea/17290;kegg.reaction/R00763	fructose 2,6-bisphosphate biosynthesis				2
4.2.1.59-RXN	(R)3-hydroxyoctanoyl-[acp]-[acyl-carrier protein]hydro-lyase (trans-oct-2-enoyl-[acyl-carrier-protein]-forming);(3R)-3-hydroxyoctanoyl-[acyl-carrier protein] dehydratase;(R)-3-hydroxyoctanoyl-[acp]dehydratase;3-hydroxyoctanoyl-[acp] dehydratase;3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase	3-Hydroxy-octanoyl-ACPs[s] => 2-Octenoyl-ACPs[s] + H2O[s]	ec-code/2.3.1.86;ec-code/2.3.1.85;ec-code/4.2.1.59	genemark-flattened_line_0-processed-gene-1.28-mRNA-1_1	0	1000				palmitate biosynthesis II (bacteria and plants);palmitate biosynthesis I (animals and fungi)				2
RXN-12002	UMP kinase	ATP[s] + UMP[s] => ADP[s] + UDP[s]	ec-code/2.7.4.22;ec-code/2.7.4.14	genemark-flattened_line_16-processed-gene-0.69-mRNA-1_1	0	1000			rhea/24401;kegg.reaction/R00158	UTP and CTP de novo biosynthesis				2
RXN-11998	apo-4'-lycopenal dehydrogenase	4'-apo-beta-carotenal[s] + NAD+[s] + H2O[s] => neurosporaxanthin[s] + NADH[s] + 2 H+[s]	ec-code/1.2.1.82	genemark-flattened_line_48-processed-gene-0.98-mRNA-1_1	0	1000			kegg.reaction/R09783;rhea/31518	neurosporaxanthin biosynthesis			pubmed/18627463;pubmed/21749649	2
RXN-9520	(R)-3-hydroxyhexanoyl-[acp] dehydratase;(3R)-3-hydroxyhexanoyl-[acyl-carrier protein] dehydratase;(R)3-hydroxyhexanoyl-[acp]-[acyl-carrier protein]hydro-lyase (trans-hex-2-enoyl-[acyl-carrier-protein]-forming)	R-3-hydroxyhexanoyl-ACPs[s] => Hex-2-enoyl-ACPs[s] + H2O[s]	ec-code/2.3.1.86;ec-code/2.3.1.85;ec-code/4.2.1.59	genemark-flattened_line_0-processed-gene-1.28-mRNA-1_1	0	1000				palmitate biosynthesis II (bacteria and plants);palmitate biosynthesis I (animals and fungi)				2
3-ISOPROPYLMALISOM-RXN	3-isopropylmalate dehydratase;(2S)-2-isopropylmalate hydro-lyase (2-isopropylmaleate-forming)	2-isopropylmaleate[s] + H2O[s] <=> (2S)-2-isopropylmalate[s]		genemark-flattened_line_0-processed-gene-7.17-mRNA-1_1	-1000	1000			rhea/16296;kegg.reaction/R03968	L-leucine biosynthesis;3-methylbutanol biosynthesis (engineered)				2
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	3-hydroxyisobutyryl-CoA hydrolase	(S)-3-hydroxy-isobutanoyl-CoA[s] + H2O[s] => coenzyme A[s] + (S)-3-hydroxy-isobutanoate[s] + H+[s]	ec-code/3.1.2.4	genemark-flattened_line_6-processed-gene-2.4-mRNA-1_1	0	1000			rhea/20889;kegg.reaction/R03352;kegg.reaction/R05064	L-valine degradation I				2
THIOREDOXIN-REDUCT-NADPH-RXN	thioredoxin reductase	NADPH[s] + Ox-Thioredoxin[s] + H+[s] => NADP+[s] + Red-Thioredoxin[s]	ec-code/1.8.1.9	genemark-flattened_line_24-processed-gene-0.90-mRNA-1_1	0	1000			rhea/20345;kegg.reaction/R02016	thioredoxin pathway				2
3-HYDROXY-KYNURENINASE-RXN	kynureninase;3-hydroxy-L-kynurenine hydrolase	3-hydroxy-L-kynurenine[s] + H2O[s] => 3-hydroxyanthranilate[s] + L-alanine[s] + H+[s]	ec-code/3.7.1.3	genemark-flattened_line_32-processed-gene-0.160-mRNA-1_1	0	1000			rhea/25144;kegg.reaction/R02668	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde;L-tryptophan degradation XI (mammalian, via kynurenine)				2
3-ETHYLMALATE-SYNTHASE-RXN	3-ethylmalate synthase	butanoyl-CoA[s] + glyoxylate[s] + H2O[s] => coenzyme A[s] + 3-ethylmalate[s] + H+[s]	ec-code/2.3.3.7	genemark-flattened_line_2-processed-gene-2.68-mRNA-1_1	0	1000			rhea/10500;kegg.reaction/R01180	butanol and isobutanol biosynthesis (engineered)				2
3-DEHYDROQUINATE-SYNTHASE-RXN	3-dehydroquinate synthase	3-deoxy-D-arabino-heptulosonate 7-phosphate[s] => 3-dehydroquinate[s] + phosphate[s]	ec-code/4.2.3.4	genemark-flattened_line_4-processed-gene-6.135-mRNA-1_1	0	1000			rhea/21969;kegg.reaction/R03083	3-dehydroquinate biosynthesis I				2
3-DEHYDROQUINATE-DEHYDRATASE-RXN	3-dehydroquinate dehydratase	3-dehydroquinate[s] <=> 3-dehydroshikimate[s] + H2O[s]	ec-code/4.2.1.10	genemark-flattened_line_4-processed-gene-6.135-mRNA-1_1	-1000	1000			rhea/21099;kegg.reaction/R03084	chorismate biosynthesis from 3-dehydroquinate;gallate biosynthesis;quinate degradation II;quinate degradation I				2
2TRANSKETO-RXN	transketolase;D-fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase	D-erythrose 4-phosphate[s] + D-xylulose 5-phosphate[s] <=> beta-D-fructofuranose 6-phosphate[s] + D-glyceraldehyde 3-phosphate[s]	ec-code/2.2.1.1	genemark-flattened_line_8-processed-gene-2.96-mRNA-1_1	-1000	1000			rhea/27629;kegg.reaction/R01830;kegg.reaction/R01067	superpathway of glucose and xylose degradation;Calvin-Benson-Bassham cycle;Rubisco shunt;pentose phosphate pathway (non-oxidative branch);formaldehyde assimilation III (dihydroxyacetone cycle);formaldehyde assimilation II (assimilatory RuMP Cycle);pentose phosphate pathway (partial)			pubmed/[WIT98]	2
2PGADEHYDRAT-RXN	enolase;phosphoglycerate enolase;phosphopyruvate hydratase	2-phospho-D-glycerate[s] <=> phosphoenolpyruvate[s] + H2O[s]	ec-code/4.2.1.11	augustus_masked-flattened_line_10-processed-gene-0.95-mRNA-1_1	-1000	1000			rhea/10167;kegg.reaction/R00658	glycolysis V (Pyrococcus);Entner-Doudoroff pathway I;Entner-Doudoroff pathway III (semi-phosphorylative);glycolysis III (from glucose);formaldehyde assimilation I (serine pathway);gluconeogenesis II (Methanobacterium thermoautotrophicum);gluconeogenesis I;glycerol degradation to butanol;glycolysis I (from glucose 6-phosphate);Bifidobacterium shunt;heterolactic fermentation;glycolysis II (from fructose 6-phosphate);superpathway of glucose and xylose degradation;Entner-Doudoroff pathway II (non-phosphorylative);gluconeogenesis III;photosynthetic 3-hydroxybutanoate biosynthesis (engineered);ethylene biosynthesis V (engineered);1-butanol autotrophic biosynthesis (engineered);Rubisco shunt;glycolysis IV (plant cytosol)				2
2OXOGLUTARATEDEH-RXN	2-ketoglutarate dehydrogenase;dihydrolipoamide dehydrogenase;2-oxoglutarate dehydrogenase	2-oxoglutarate[s] + coenzyme A[s] + NAD+[s] => CO2[s] + NADH[s] + succinyl-CoA[s]	ec-code/1.2.1.M9	genemark-flattened_line_12-processed-gene-3.137-mRNA-1_1 or augustus_masked-flattened_line_4-processed-gene-5.110-mRNA-1_1 or genemark-flattened_line_54-processed-gene-0.106-mRNA-1_1	0	1000			rhea/27787;kegg.reaction/R08549	TCA cycle II (plants and fungi);TCA cycle I (prokaryotic);TCA cycle VII (acetate-producers)				2
RXN-17863	N-terminal serine Nalpha-acetyltransferase	acetyl-CoA[s] + N-terminal-L-Serine[s] => coenzyme A[s] + N-terminal-N-Ac-L-Serine[s] + H+[s]	ec-code/2.3.1.255	genemark-flattened_line_4-processed-gene-5.45-mRNA-1_1	0	1000			rhea/50505	Ac/N-end rule pathway				2
RXN0-947	LIPoyl ligase 2;octanoyl transferase	Lipoyl-Protein-L-Lysine[s] + Octanoyl-ACPs[s] => ACP[s] + Octanoylated-domains[s] + H+[s]	ec-code/2.3.1.181	genemark-flattened_line_36-processed-gene-0.188-mRNA-1_1	0	1000			rhea/17666;kegg.reaction/R07766	lipoate biosynthesis and incorporation I				2
2.8.1.6-RXN	biotin synthase	dethiobiotin[s] + 2 Reduced-2Fe-2S-Ferredoxins[s] + 2 S-ADENOSYLMETHIONINE[s] + Sulfurated-Sulfur-Acceptors[s] => biotin[s] + 2 5'-deoxyadenosine[s] + 2 L-methionine[s] + 2 Oxidized-2Fe-2S-Ferredoxins[s] + Unsulfurated-Sulfur-Acceptors[s]	ec-code/2.8.1.6	genemark-flattened_line_10-processed-gene-0.137-mRNA-1_1	0	1000			rhea/22061;kegg.reaction/R01078	biotin biosynthesis from 8-amino-7-oxononanoate II;biotin biosynthesis from 8-amino-7-oxononanoate I				2
RXN-7970	threo-isohomocitrate dehydrogenase;homo-isocitrate dehydrogenase;homoisocitrate dehydrogenase	(1R,2S)-homoisocitrate[s] + NAD+[s] => 2-oxoadipate[s] + CO2[s] + NADH[s]	ec-code/1.1.1.87;ec-code/1.1.1.286	genemark-flattened_line_20-processed-gene-0.41-mRNA-1_1	0	1000			rhea/11901;kegg.reaction/R01934;kegg.reaction/R01934	L-lysine biosynthesis IV;coenzyme B biosynthesis;L-lysine biosynthesis V				2
RXN-9654	3-oxo-palmitoyl-[acyl-carrier protein] synthase;3-oxo-palmitoyl-[acp] synthase	malonyl-CoA[s] + Myristoyl-ACPs[s] + H+[s] => 3-oxo-palmitoyl-ACPs[s] + CO2[s] + coenzyme A[s]	ec-code/2.3.1.86;ec-code/2.3.1.85;ec-code/2.3.1.41	augustus_masked-flattened_line_4-processed-gene-6.290-mRNA-1_1	0	1000				palmitate biosynthesis I (animals and fungi)				2
RXN-11832	CMP kinase;cytidine monophosphate kinase	ATP[s] + CMP[s] <=> ADP[s] + CDP[s]	ec-code/2.7.4.14;ec-code/2.7.4.25	genemark-flattened_line_16-processed-gene-0.69-mRNA-1_1	-1000	1000			rhea/11600;kegg.reaction/R00512	CMP phosphorylation				2
RXN-9515	enoyl-[acyl-carrier-protein] reductase, mitochondrial;3-hydroxyhexanoyl-[acyl-carrier protein] dehydrase;crotonyl-[acp] reductase	Crotonyl-ACPs[s] + NADPH[s] + H+[s] => Butanoyl-ACPs[s] + NADP+[s]	ec-code/1.3.1.10;ec-code/1.3.1.39;ec-code/2.3.1.85;ec-code/2.3.1.86	genemark-flattened_line_0-processed-gene-1.28-mRNA-1_1	0	1000				octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast);palmitate biosynthesis I (animals and fungi)				2
2.7.8.15-RXN	UDP-N-acetylglucosaminemdashdolichyl-phosphate N-acetylglucosaminephosphotransferase	DOLICHOLP[s] + UDP-N-acetyl-alpha-D-glucosamine[s] => CPD-190[s] + UMP[s]	ec-code/2.7.8.15	genemark-flattened_line_2-processed-gene-8.124-mRNA-1_1	0	1000			rhea/13289;kegg.reaction/R01007	protein N-glycosylation initial phase (eukaryotic)				2
2.7.8.11-RXN	phosphatidylinositol synthase;CDP-diacylglycerol:myo-inositol phosphatidyltransferase	CDPDIACYLGLYCEROL[s] + myo-inositol[s] => CMP[s] + L-1-phosphatidyl-inositols[s] + H+[s]	ec-code/2.7.8.11	genemark-flattened_line_38-processed-gene-0.100-mRNA-1_1	0	1000			rhea/11581;kegg.reaction/R01802	phosphatidylinositol biosynthesis II (eukaryotes);superpathway of phospholipid biosynthesis II (plants);3-phosphoinositide biosynthesis;D-myo-inositol (1,4,5)-trisphosphate biosynthesis				2
RXN-7716	dihydrolipoamide dehydrogenase;dihydrolipoate dehydrogenase;dihydrolipoyltranssuccinylase N6-(dihydrolipoyl)lysine:NAD+ oxidoreductase;dihydrolipoyl dehydrogenase	NAD+[s] + Oxo-glutarate-dehydrogenase-DH-lipoyl[s] <=> NADH[s] + Oxo-glutarate-dehydrogenase-lipoyl[s] + H+[s]	ec-code/1.8.1.4	genemark-flattened_line_12-processed-gene-3.137-mRNA-1_1	-1000	1000				2-oxoglutarate decarboxylation to succinyl-CoA			pubmed/13767908;pubmed/13471525;pubmed/16746974;pubmed/10966480	2
2.7.7.15-RXN	choline-phosphate cytidylyltransferase;CTP:phosphocholine cytidylyltransferase;cholinephosphate cytidylyltransferase	CTP[s] + phosphocholine[s] + H+[s] => CDP-choline[s] + diphosphate[s]	ec-code/2.7.7.15	genemark-flattened_line_14-processed-gene-2.67-mRNA-1_1	0	1000			rhea/18998;kegg.reaction/R01890	cell-surface glycoconjugate-linked phosphocholine biosynthesis;type IV lipoteichoic acid biosynthesis (S. pneumoniae);plasmalogen biosynthesis;phosphatidylcholine biosynthesis II;phosphatidylcholine biosynthesis I;choline biosynthesis III				2
RXN3O-9780	palmitoyl-[acp]:CoA transacylase	coenzyme A[s] + Palmitoyl-ACPs[s] => ACP[s] + palmitoyl-CoA[s]	ec-code/2.3.1	genemark-flattened_line_0-processed-gene-1.28-mRNA-1_1	0	1000				mycobacterial sulfolipid biosynthesis;palmitate biosynthesis I (animals and fungi)				2
2.7.7.14-RXN	CTP:ethanolaminephosphate cytidylyltransferase;ethanolamine-phosphate cytidylyltransferase	CTP[s] + O-phosphoethanolamine[s] + H+[s] => CDP-ethanolamine[s] + diphosphate[s]	ec-code/2.7.7.14	genemark-flattened_line_66-processed-gene-0.37-mRNA-1_1	0	1000			rhea/24593;kegg.reaction/R02038	plasmalogen biosynthesis;phosphatidylethanolamine biosynthesis II				2
2.7.7.13-RXN	GDP-D-mannose pyrophosphorylase;mannose-1-phosphate-guanyltransferase;mannose-1-phosphate guanylyltransferase	GTP[s] + alpha-D-mannose 1-phosphate[s] + H+[s] => GDP-alpha-D-mannose[s] + diphosphate[s]	ec-code/2.7.7.13	genemark-flattened_line_4-processed-gene-3.43-mRNA-1_1	0	1000			rhea/15229;kegg.reaction/R00885	GDP-mannose biosynthesis;L-ascorbate biosynthesis I (L-galactose pathway)				2
2.7.7.1-RXN	nicotinamide mononucleotide adenylyltransferase;NMN adenylyltransferase	ATP[s] + beta-nicotinamide D-ribonucleotide[s] + H+[s] => NAD+[s] + diphosphate[s]	ec-code/2.7.7.1	augustus_masked-flattened_line_60-processed-gene-0.21-mRNA-1_1	0	1000			rhea/21361;kegg.reaction/R00137	NAD salvage pathway IV (from nicotinamide riboside);NAD biosynthesis III (from nicotinamide)				2
RXN-7790	2-oxobutanoate dehydrogenase	2-oxobutanoate[s] + coenzyme A[s] + NAD+[s] => CO2[s] + NADH[s] + propanoyl-CoA[s]	ec-code/1.2.1.M8	genemark-flattened_line_12-processed-gene-3.137-mRNA-1_1	0	1000			rhea/33224	L-threonine degradation V;2-oxobutanoate degradation I			pubmed/3718468	2
RXN-18705	cysteine desulfurase:TUM1 sulfurtransferase	L-Cysteine-Desulfurase-persulfide[s] + TUM1-L-cysteine[s] => Cysteine-Desulfurase-L-cysteine[s] + TUM1-S-sulfanylcysteine[s]	ec-code/2.8.1	genemark-flattened_line_22-processed-gene-0.77-mRNA-1_1	0	1000				tRNA-uridine 2-thiolation (yeast mitochondria);tRNA-uridine 2-thiolation (mammalian mitochondria);tRNA-uridine 2-thiolation (cytoplasmic)				2
RXN-17860	N-terminal alanine Nalpha-acetyltransferase	acetyl-CoA[s] + N-terminal-L-alanine[s] => coenzyme A[s] + N-terminal-N-Ac-L-alanine[s] + H+[s]	ec-code/2.3.1.255	genemark-flattened_line_4-processed-gene-5.45-mRNA-1_1	0	1000			rhea/50501	Ac/N-end rule pathway				2
RXN-7708	L-phenylalanine:2-oxo-4-methylthiobutanoate aminotransferase	L-methionine[s] + 3-phenyl-2-oxopropanoate[s] <=> 4-(methylsulfanyl)-2-oxobutanoate[s] + L-phenylalanine[s]	ec-code/2.6.1.28	maker-flattened_line_2-augustus-gene-1.97-mRNA-1_1	-1000	1000				L-methionine degradation III				2
RXN-7706	methionol dehydrogenase;methionol:NAD+ oxidoreductase;methionol reductase;methionol:NAD oxidoreductase	3-(methylsulfanyl)propanal[s] + NADH[s] + H+[s] => methionol[s] + NAD+[s]	ec-code/1.1.1.1	genemark-flattened_line_0-processed-gene-5.144-mRNA-1_1 or genemark-flattened_line_32-processed-gene-0.165-mRNA-1_1 or genemark-flattened_line_44-processed-gene-0.155-mRNA-1_1 or genemark-flattened_line_58-processed-gene-0.59-mRNA-1_1	0	1000				L-methionine degradation III				2
RXN-7704	2-oxo-4-methylthiobutanoate carboxy-lyase	4-(methylsulfanyl)-2-oxobutanoate[s] + H+[s] => CO2[s] + 3-(methylsulfanyl)propanal[s]		genemark-flattened_line_14-processed-gene-2.79-mRNA-1_1 or genemark-flattened_line_26-processed-gene-1.208-mRNA-1_1	0	1000				L-methionine degradation III				2
RXN-7700	2-phenylethanol:NAD+ oxidoreductase;2-phenylethanol oxidoreductase;2-phenylethanol dehydrogenase;phenylacetaldehyde reductase	2-phenylethanol[s] + NAD+[s] <=> NADH[s] + phenylacetaldehyde[s] + H+[s]	ec-code/1.1.1.1	genemark-flattened_line_0-processed-gene-5.144-mRNA-1_1 or genemark-flattened_line_32-processed-gene-0.165-mRNA-1_1 or genemark-flattened_line_44-processed-gene-0.155-mRNA-1_1 or genemark-flattened_line_58-processed-gene-0.59-mRNA-1_1	-1000	1000			kegg.reaction/R02611	phenylethanol biosynthesis;L-phenylalanine degradation III			pubmed/12499363	2
RXN-7698	very-long-chain 3-oxoacyl-CoA reductase	NADPH[s] + H+[s] + Very-Long-Chain-oxoacyl-CoAs[s] => NADP+[s] + Very-Long-Chain-3-Hydroxyacyl-CoAs[s]	ec-code/1.1.1.330	genemark-flattened_line_66-processed-gene-0.24-mRNA-1_1	0	1000			rhea/22256;kegg.reaction/R01779	very long chain fatty acid biosynthesis I				2
RXN-7694	2-methylbutanol:NAD+ oxidoreductase;2-methylbutanol dehydrogenase	2-methylbutanal[s] + NADH[s] + H+[s] => 2-methylbutanol[s] + NAD+[s]	ec-code/1.1.1.1	genemark-flattened_line_0-processed-gene-5.144-mRNA-1_1 or genemark-flattened_line_32-processed-gene-0.165-mRNA-1_1 or genemark-flattened_line_44-processed-gene-0.155-mRNA-1_1 or genemark-flattened_line_58-processed-gene-0.59-mRNA-1_1	0	1000				L-isoleucine degradation II				2
RXN-7693	3-methylbutanol dehydrogenase;3-methlbutanol dehydrogenase;3-methylbutanol:NAD+ oxidoreductase;3-methylbutanal dehydrogenase	3-methylbutanol[s] + NAD+[s] <=> 3-methylbutanal[s] + NADH[s] + H+[s]	ec-code/1.1.1.1	genemark-flattened_line_0-processed-gene-5.144-mRNA-1_1 or genemark-flattened_line_32-processed-gene-0.165-mRNA-1_1 or genemark-flattened_line_44-processed-gene-0.155-mRNA-1_1 or genemark-flattened_line_58-processed-gene-0.59-mRNA-1_1	-1000	1000			kegg.reaction/R05685	3-methylbutanol biosynthesis (engineered);L-leucine degradation III			pubmed/9341119	2
RXN0-1147	dihydrolipoyltranssuccinylase;dihydrolipoyllysine-residue succinyltransferase	Oxo-glutarate-dehydrogenase-DH-lipoyl[s] + succinyl-CoA[s] <=> coenzyme A[s] + Oxo-glutarate-dehydro-suc-DH-lipoyl[s]	ec-code/2.3.1.61	genemark-flattened_line_54-processed-gene-0.106-mRNA-1_1	-1000	1000			kegg.reaction/R01940;kegg.reaction/R02570	TCA cycle III (animals);2-oxoglutarate decarboxylation to succinyl-CoA				2
RXN-11750	very-long-chain 3-hydroxyacyl-CoA dehydratase	Very-Long-Chain-3-Hydroxyacyl-CoAs[s] => Very-Long-Chain-Trans-23-Dehydroacyl-CoA[s] + H2O[s]	ec-code/4.2.1.134	genemark-flattened_line_20-processed-gene-2.51-mRNA-1_1	0	1000			rhea/45813	very long chain fatty acid biosynthesis I				2
