Experiment_id	Model_id	Essential_status
SPAC4F8.11	Schizosaccharomyces_pombe@Seq_3986	NE
SPAC4F8.15	Schizosaccharomyces_pombe@Seq_897	NE
SPAC4G8.03c	Schizosaccharomyces_pombe@Seq_39	NE
SPAC4G8.04	Schizosaccharomyces_pombe@Seq_2519	NE
SPAC4G8.05	Schizosaccharomyces_pombe@Seq_3541	NE
SPAC4G8.06c	Schizosaccharomyces_pombe@Seq_4650	NE
SPAC4G8.07c	Schizosaccharomyces_pombe@Seq_1527	NE
SPAC4G8.08	Schizosaccharomyces_pombe@Seq_1156	NE
SPAC4G8.10	Schizosaccharomyces_pombe@Seq_4816	NE
SPAC4G8.11c	Schizosaccharomyces_pombe@Seq_2355	NE
SPAC4G8.13c	Schizosaccharomyces_pombe@Seq_4140	NE
SPAC4G9.02	Schizosaccharomyces_pombe@Seq_425	NE
SPAC4G9.05	Schizosaccharomyces_pombe@Seq_4350	NE
SPAC4G9.06c	Schizosaccharomyces_pombe@Seq_3759	NE
SPAC4G9.07	Schizosaccharomyces_pombe@Seq_1260	NE
SPAC4G9.11c	Schizosaccharomyces_pombe@Seq_1072	NE
SPAC4G9.12	Schizosaccharomyces_pombe@Seq_18	NE
SPAC4G9.13c	Schizosaccharomyces_pombe@Seq_2299	NE
SPAC4G9.14	Schizosaccharomyces_pombe@Seq_2661	NE
SPAC4G9.15	Schizosaccharomyces_pombe@Seq_1190	NE
SPAC4G9.16c	Schizosaccharomyces_pombe@Seq_4967	NE
SPAC4G9.19	Schizosaccharomyces_pombe@Seq_2065	NE
SPAC4H3.01	Schizosaccharomyces_pombe@Seq_3334	NE
SPAC4H3.02c	Schizosaccharomyces_pombe@Seq_4000	NE
SPAC4H3.03c	Schizosaccharomyces_pombe@Seq_3717	NE
SPAC4H3.04c	Schizosaccharomyces_pombe@Seq_1349	NE
SPAC4H3.05	Schizosaccharomyces_pombe@Seq_4939	NE
SPAC4H3.06	Schizosaccharomyces_pombe@Seq_1206	NE
SPAC4H3.07c	Schizosaccharomyces_pombe@Seq_3413	NE
SPAC4H3.13	Schizosaccharomyces_pombe@Seq_4187	NE
SPAC4H3.14c	Schizosaccharomyces_pombe@Seq_2396	NE
SPAC513.02	Schizosaccharomyces_pombe@Seq_1287	NE
SPAC513.03	Schizosaccharomyces_pombe@Seq_5049	NE
SPAC513.04	Schizosaccharomyces_pombe@Seq_1013	NE
SPAC513.05	Schizosaccharomyces_pombe@Seq_4315	NE
SPAC513.06c	Schizosaccharomyces_pombe@Seq_5045	NE
SPAC513.07	Schizosaccharomyces_pombe@Seq_3166	NE
SPAC521.02	Schizosaccharomyces_pombe@Seq_5059	NE
SPAC521.03	Schizosaccharomyces_pombe@Seq_125	NE
SPAC521.04c	Schizosaccharomyces_pombe@Seq_2135	NE
SPAC521.05	Schizosaccharomyces_pombe@Seq_4932	NE
SPAC56E4.06c	Schizosaccharomyces_pombe@Seq_1323	NE
SPAC56E4.07	Schizosaccharomyces_pombe@Seq_3378	NE
SPAC56F8.02	Schizosaccharomyces_pombe@Seq_4433	NE
SPAC56F8.04c	Schizosaccharomyces_pombe@Seq_1321	NE
SPAC56F8.05c	Schizosaccharomyces_pombe@Seq_3636	NE
SPAC56F8.06c	Schizosaccharomyces_pombe@Seq_3748	NE
SPAC56F8.08	Schizosaccharomyces_pombe@Seq_4103	NE
SPAC56F8.09	Schizosaccharomyces_pombe@Seq_1990	NE
SPAC56F8.12	Schizosaccharomyces_pombe@Seq_2278	NE
SPAC56F8.14c	Schizosaccharomyces_pombe@Seq_4424	NE
SPAC56F8.16	Schizosaccharomyces_pombe@Seq_2544	NE
SPAC57A10.02	Schizosaccharomyces_pombe@Seq_3246	NE
SPAC57A10.03	Schizosaccharomyces_pombe@Seq_2623	NE
SPAC57A10.04	Schizosaccharomyces_pombe@Seq_1617	NE
SPAC57A10.06	Schizosaccharomyces_pombe@Seq_4704	NE
SPAC57A10.07	Schizosaccharomyces_pombe@Seq_2548	NE
SPAC57A10.08c	Schizosaccharomyces_pombe@Seq_3592	NE
SPAC57A10.09c	Schizosaccharomyces_pombe@Seq_4707	NE
SPAC57A10.12c	Schizosaccharomyces_pombe@Seq_2512	NE
SPAC57A10.14	Schizosaccharomyces_pombe@Seq_1442	NE
SPAC57A7.04c	Schizosaccharomyces_pombe@Seq_67	NE
SPAC57A7.05	Schizosaccharomyces_pombe@Seq_4973	NE
SPAC57A7.07c	Schizosaccharomyces_pombe@Seq_2774	NE
SPAC57A7.08	Schizosaccharomyces_pombe@Seq_3281	NE
SPAC57A7.09	Schizosaccharomyces_pombe@Seq_3407	NE
SPAC57A7.12	Schizosaccharomyces_pombe@Seq_215	NE
SPAC57A7.13	Schizosaccharomyces_pombe@Seq_4934	NE
SPAC589.02c	Schizosaccharomyces_pombe@Seq_3029	NE
SPAC589.03c	Schizosaccharomyces_pombe@Seq_2254	NE
SPAC589.05c	Schizosaccharomyces_pombe@Seq_2126	NE
SPAC589.06c	Schizosaccharomyces_pombe@Seq_1050	NE
SPAC589.07c	Schizosaccharomyces_pombe@Seq_217	NE
SPAC589.08c	Schizosaccharomyces_pombe@Seq_2455	NE
SPAC589.09	Schizosaccharomyces_pombe@Seq_2805	NE
SPAC589.10c	Schizosaccharomyces_pombe@Seq_5020	NE
SPAC589.11	Schizosaccharomyces_pombe@Seq_3329	NE
SPAC589.12	Schizosaccharomyces_pombe@Seq_2925	NE
SPAC5D6.01	Schizosaccharomyces_pombe@Seq_5123	NE
SPAC5D6.02c	Schizosaccharomyces_pombe@Seq_2001	NE
SPAC5D6.04	Schizosaccharomyces_pombe@Seq_868	NE
SPAC5D6.05	Schizosaccharomyces_pombe@Seq_1177	NE
SPAC5D6.06c	Schizosaccharomyces_pombe@Seq_2166	NE
SPAC5D6.07c	Schizosaccharomyces_pombe@Seq_4509	NE
SPAC5D6.08c	Schizosaccharomyces_pombe@Seq_2356	NE
SPAC5D6.09c	Schizosaccharomyces_pombe@Seq_4719	NE
SPAC5D6.10c	Schizosaccharomyces_pombe@Seq_1963	NE
SPAC5D6.12	Schizosaccharomyces_pombe@Seq_1970	NE
SPAC5D6.13	Schizosaccharomyces_pombe@Seq_1003	NE
SPAC5H10.01	Schizosaccharomyces_pombe@Seq_4020	NE
SPAC5H10.02c	Schizosaccharomyces_pombe@Seq_1353	NE
SPAC5H10.03	Schizosaccharomyces_pombe@Seq_2879	NE
SPAC5H10.04	Schizosaccharomyces_pombe@Seq_2686	NE
SPAC5H10.05c	Schizosaccharomyces_pombe@Seq_3779	NE
SPAC5H10.06c	Schizosaccharomyces_pombe@Seq_2946	NE
SPAC5H10.07	Schizosaccharomyces_pombe@Seq_38	NE
SPAC5H10.08c	Schizosaccharomyces_pombe@Seq_3941	NE
SPAC5H10.09c	Schizosaccharomyces_pombe@Seq_1498	NE
SPAC5H10.10	Schizosaccharomyces_pombe@Seq_733	NE
SPAC5H10.11	Schizosaccharomyces_pombe@Seq_909	NE
SPAC5H10.12c	Schizosaccharomyces_pombe@Seq_5107	NE
SPAC5H10.13c	Schizosaccharomyces_pombe@Seq_2569	NE
SPAC607.02c	Schizosaccharomyces_pombe@Seq_2174	NE
SPAC607.06c	Schizosaccharomyces_pombe@Seq_35	NE
SPAC607.07c	Schizosaccharomyces_pombe@Seq_1146	NE
SPAC607.08c	Schizosaccharomyces_pombe@Seq_3914	NE
SPAC607.09c	Schizosaccharomyces_pombe@Seq_3123	NE
SPAC607.10	Schizosaccharomyces_pombe@Seq_1179	NE
SPAC630.04c	Schizosaccharomyces_pombe@Seq_2562	NE
SPAC630.05	Schizosaccharomyces_pombe@Seq_273	NE
SPAC630.06c	Schizosaccharomyces_pombe@Seq_4779	NE
SPAC630.07c	Schizosaccharomyces_pombe@Seq_1672	NE
SPAC630.09c	Schizosaccharomyces_pombe@Seq_536	NE
SPAC630.10	Schizosaccharomyces_pombe@Seq_2912	NE
SPAC630.11	Schizosaccharomyces_pombe@Seq_3152	NE
SPAC630.14c	Schizosaccharomyces_pombe@Seq_4313	NE
SPAC630.15	Schizosaccharomyces_pombe@Seq_4445	NE
SPAC631.01c	Schizosaccharomyces_pombe@Seq_351	NE
SPAC631.02	Schizosaccharomyces_pombe@Seq_3109	NE
SPAC637.03	Schizosaccharomyces_pombe@Seq_1176	NE
SPAC637.06	Schizosaccharomyces_pombe@Seq_1162	NE
SPAC637.07	Schizosaccharomyces_pombe@Seq_49	NE
SPAC637.09	Schizosaccharomyces_pombe@Seq_3681	NE
SPAC637.11	Schizosaccharomyces_pombe@Seq_4930	NE
SPAC637.13c	Schizosaccharomyces_pombe@Seq_4469	NE
SPAC644.06c	Schizosaccharomyces_pombe@Seq_4223	NE
SPAC644.07	Schizosaccharomyces_pombe@Seq_4511	NE
SPAC644.08	Schizosaccharomyces_pombe@Seq_4845	NE
SPAC644.09	Schizosaccharomyces_pombe@Seq_4635	NE
SPAC644.11c	Schizosaccharomyces_pombe@Seq_2245	NE
SPAC644.13c	Schizosaccharomyces_pombe@Seq_5022	NE
SPAC644.14c	Schizosaccharomyces_pombe@Seq_2696	NE
SPAC644.15	Schizosaccharomyces_pombe@Seq_1980	NE
SPAC652.01	Schizosaccharomyces_pombe@Seq_587	NE
SPAC664.01c	Schizosaccharomyces_pombe@Seq_1697	NE
SPAC664.03	Schizosaccharomyces_pombe@Seq_174	NE
SPAC664.04c	Schizosaccharomyces_pombe@Seq_3842	NE
SPAC664.10	Schizosaccharomyces_pombe@Seq_3077	NE
SPAC664.12c	Schizosaccharomyces_pombe@Seq_1033	NE
SPAC664.13	Schizosaccharomyces_pombe@Seq_549	NE
SPAC664.14	Schizosaccharomyces_pombe@Seq_2737	NE
SPAC664.15	Schizosaccharomyces_pombe@Seq_382	NE
SPAC683.02c	Schizosaccharomyces_pombe@Seq_3671	NE
SPAC683.03	Schizosaccharomyces_pombe@Seq_3943	NE
SPAC688.03c	Schizosaccharomyces_pombe@Seq_687	NE
SPAC688.07c	Schizosaccharomyces_pombe@Seq_3147	NE
SPAC688.10	Schizosaccharomyces_pombe@Seq_387	NE
SPAC688.12c	Schizosaccharomyces_pombe@Seq_3535	NE
SPAC688.13	Schizosaccharomyces_pombe@Seq_3683	NE
SPAC688.14	Schizosaccharomyces_pombe@Seq_3942	NE
SPAC694.02	Schizosaccharomyces_pombe@Seq_4173	NE
SPAC694.03	Schizosaccharomyces_pombe@Seq_2738	NE
SPAC694.04c	Schizosaccharomyces_pombe@Seq_4254	NE
SPAC694.05c	Schizosaccharomyces_pombe@Seq_1057	NE
SPAC6B12.03c	Schizosaccharomyces_pombe@Seq_934	NE
SPAC6B12.04c	Schizosaccharomyces_pombe@Seq_1263	NE
SPAC6B12.06c	Schizosaccharomyces_pombe@Seq_4891	NE
SPAC6B12.07c	Schizosaccharomyces_pombe@Seq_3590	NE
SPAC6B12.08	Schizosaccharomyces_pombe@Seq_2333	NE
SPAC6B12.09	Schizosaccharomyces_pombe@Seq_1745	NE
SPAC6B12.12	Schizosaccharomyces_pombe@Seq_1342	NE
SPAC6B12.14c	Schizosaccharomyces_pombe@Seq_3367	NE
SPAC6B12.15	Schizosaccharomyces_pombe@Seq_2914	NE
SPAC6B12.16	Schizosaccharomyces_pombe@Seq_3507	NE
SPAC6C3.02c	Schizosaccharomyces_pombe@Seq_3412	NE
SPAC6C3.03c	Schizosaccharomyces_pombe@Seq_2899	NE
SPAC6C3.05	Schizosaccharomyces_pombe@Seq_943	NE
SPAC6C3.06c	Schizosaccharomyces_pombe@Seq_114	NE
SPAC6C3.07	Schizosaccharomyces_pombe@Seq_2845	NE
SPAC6C3.08	Schizosaccharomyces_pombe@Seq_878	NE
SPAC6C3.09	Schizosaccharomyces_pombe@Seq_3545	NE
SPAC6F12.02	Schizosaccharomyces_pombe@Seq_2252	NE
SPAC6F12.03c	Schizosaccharomyces_pombe@Seq_349	NE
SPAC6F12.04	Schizosaccharomyces_pombe@Seq_3402	NE
SPAC6F12.06	Schizosaccharomyces_pombe@Seq_1029	NE
SPAC6F12.09	Schizosaccharomyces_pombe@Seq_2911	NE
SPAC6F12.10c	Schizosaccharomyces_pombe@Seq_3009	NE
SPAC6F12.12	Schizosaccharomyces_pombe@Seq_4913	NE
SPAC6F6.01	Schizosaccharomyces_pombe@Seq_2654	NE
SPAC6F6.02c	Schizosaccharomyces_pombe@Seq_1509	NE
SPAC6F6.03c	Schizosaccharomyces_pombe@Seq_2831	NE
SPAC6F6.04c	Schizosaccharomyces_pombe@Seq_3035	NE
SPAC6F6.06c	Schizosaccharomyces_pombe@Seq_443	NE
SPAC6F6.09	Schizosaccharomyces_pombe@Seq_2486	NE
SPAC6F6.11c	Schizosaccharomyces_pombe@Seq_2598	NE
SPAC6F6.12	Schizosaccharomyces_pombe@Seq_3465	NE
SPAC6F6.13c	Schizosaccharomyces_pombe@Seq_748	NE
SPAC6F6.17	Schizosaccharomyces_pombe@Seq_5018	NE
SPAC6G10.02c	Schizosaccharomyces_pombe@Seq_3114	NE
SPAC6G10.03c	Schizosaccharomyces_pombe@Seq_2747	NE
SPAC6G10.05c	Schizosaccharomyces_pombe@Seq_3167	NE
SPAC6G10.06	Schizosaccharomyces_pombe@Seq_2992	NE
SPAC6G10.08	Schizosaccharomyces_pombe@Seq_88	NE
SPAC6G10.10c	Schizosaccharomyces_pombe@Seq_1295	NE
SPAC6G10.11c	Schizosaccharomyces_pombe@Seq_2402	NE
SPAC6G10.12c	Schizosaccharomyces_pombe@Seq_736	NE
SPAC6G9.01c	Schizosaccharomyces_pombe@Seq_1085	NE
SPAC6G9.03c	Schizosaccharomyces_pombe@Seq_4545	NE
SPAC6G9.04	Schizosaccharomyces_pombe@Seq_2565	NE
SPAC6G9.05	Schizosaccharomyces_pombe@Seq_4701	NE
SPAC6G9.08	Schizosaccharomyces_pombe@Seq_926	NE
SPAC6G9.09c	Schizosaccharomyces_pombe@Seq_2703	NE
SPAC6G9.10c	Schizosaccharomyces_pombe@Seq_3187	NE
SPAC6G9.12	Schizosaccharomyces_pombe@Seq_4506	NE
SPAC6G9.13c	Schizosaccharomyces_pombe@Seq_3383	NE
SPAC6G9.14	Schizosaccharomyces_pombe@Seq_3517	NE
SPAC6G9.15c	Schizosaccharomyces_pombe@Seq_2542	NE
SPAC6G9.16c	Schizosaccharomyces_pombe@Seq_4002	NE
SPAC732.02c	Schizosaccharomyces_pombe@Seq_3526	NE
SPAC750.03c	Schizosaccharomyces_pombe@Seq_1523	NE
SPAC750.05c	Schizosaccharomyces_pombe@Seq_397	NE
SPAC750.06c	Schizosaccharomyces_pombe@Seq_2748	NE
SPAC750.07c	Schizosaccharomyces_pombe@Seq_3538	NE
SPAC767.01c	Schizosaccharomyces_pombe@Seq_1750	NE
SPAC7D4.03c	Schizosaccharomyces_pombe@Seq_3856	NE
SPAC7D4.04	Schizosaccharomyces_pombe@Seq_3349	NE
SPAC7D4.05	Schizosaccharomyces_pombe@Seq_2694	NE
SPAC7D4.06c	Schizosaccharomyces_pombe@Seq_1644	NE
SPAC7D4.07c	Schizosaccharomyces_pombe@Seq_4427	NE
SPAC7D4.08	Schizosaccharomyces_pombe@Seq_1714	NE
SPAC7D4.12c	Schizosaccharomyces_pombe@Seq_1768	NE
SPAC7D4.13c	Schizosaccharomyces_pombe@Seq_2706	NE
SPAC7D4.14c	Schizosaccharomyces_pombe@Seq_4324	NE
SPAC806.03c	Schizosaccharomyces_pombe@Seq_399	NE
SPAC806.04c	Schizosaccharomyces_pombe@Seq_4018	NE
SPAC806.07	Schizosaccharomyces_pombe@Seq_3388	NE
SPAC806.08c	Schizosaccharomyces_pombe@Seq_3260	NE
SPAC821.03c	Schizosaccharomyces_pombe@Seq_1907	NE
SPAC821.04c	Schizosaccharomyces_pombe@Seq_2809	NE
SPAC821.05	Schizosaccharomyces_pombe@Seq_2538	NE
SPAC821.07c	Schizosaccharomyces_pombe@Seq_1721	NE
SPAC821.09	Schizosaccharomyces_pombe@Seq_4085	NE
SPAC821.10c	Schizosaccharomyces_pombe@Seq_2379	NE
SPAC821.11	Schizosaccharomyces_pombe@Seq_3291	NE
SPAC821.13c	Schizosaccharomyces_pombe@Seq_3139	NE
SPAC823.03	Schizosaccharomyces_pombe@Seq_2075	NE
SPAC823.05c	Schizosaccharomyces_pombe@Seq_3490	NE
SPAC823.09c	Schizosaccharomyces_pombe@Seq_4378	NE
SPAC823.12	Schizosaccharomyces_pombe@Seq_3254	NE
SPAC823.13c	Schizosaccharomyces_pombe@Seq_3733	NE
SPAC823.14	Schizosaccharomyces_pombe@Seq_3044	NE
SPAC823.15	Schizosaccharomyces_pombe@Seq_2441	NE
SPAC823.16c	Schizosaccharomyces_pombe@Seq_4097	NE
SPAC824.02	Schizosaccharomyces_pombe@Seq_345	NE
SPAC824.03c	Schizosaccharomyces_pombe@Seq_4448	NE
SPAC824.04	Schizosaccharomyces_pombe@Seq_306	NE
SPAC824.05	Schizosaccharomyces_pombe@Seq_203	NE
SPAC824.07	Schizosaccharomyces_pombe@Seq_1630	NE
SPAC824.08	Schizosaccharomyces_pombe@Seq_1913	NE
SPAC824.09c	Schizosaccharomyces_pombe@Seq_2733	NE
SPAC869.01	Schizosaccharomyces_pombe@Seq_309	NE
SPAC869.02c	Schizosaccharomyces_pombe@Seq_3525	NE
SPAC869.03c	Schizosaccharomyces_pombe@Seq_3949	NE
SPAC869.04	Schizosaccharomyces_pombe@Seq_5095	NE
SPAC869.05c	Schizosaccharomyces_pombe@Seq_906	NE
SPAC869.06c	Schizosaccharomyces_pombe@Seq_5112	NE
SPAC869.07c	Schizosaccharomyces_pombe@Seq_2594	NE
SPAC869.08	Schizosaccharomyces_pombe@Seq_3064	NE
SPAC869.09	Schizosaccharomyces_pombe@Seq_2052	NE
SPAC869.10c	Schizosaccharomyces_pombe@Seq_2242	NE
SPAC869.11	Schizosaccharomyces_pombe@Seq_4831	NE
SPAC890.02c	Schizosaccharomyces_pombe@Seq_97	NE
SPAC890.03	Schizosaccharomyces_pombe@Seq_3963	NE
SPAC890.05	Schizosaccharomyces_pombe@Seq_1031	NE
SPAC890.06	Schizosaccharomyces_pombe@Seq_2467	NE
SPAC890.07c	Schizosaccharomyces_pombe@Seq_4541	NE
SPAC8C9.03	Schizosaccharomyces_pombe@Seq_4621	NE
SPAC8C9.04	Schizosaccharomyces_pombe@Seq_2537	NE
SPAC8C9.05	Schizosaccharomyces_pombe@Seq_4536	NE
SPAC8C9.06c	Schizosaccharomyces_pombe@Seq_3237	NE
SPAC8C9.07	Schizosaccharomyces_pombe@Seq_3990	NE
SPAC8C9.08	Schizosaccharomyces_pombe@Seq_1486	NE
SPAC8C9.09c	Schizosaccharomyces_pombe@Seq_4170	NE
SPAC8C9.10c	Schizosaccharomyces_pombe@Seq_3337	NE
SPAC8C9.11	Schizosaccharomyces_pombe@Seq_3227	NE
SPAC8C9.12c	Schizosaccharomyces_pombe@Seq_747	NE
SPAC8C9.14	Schizosaccharomyces_pombe@Seq_278	NE
SPAC8C9.16c	Schizosaccharomyces_pombe@Seq_4017	NE
SPAC8C9.17c	Schizosaccharomyces_pombe@Seq_2154	NE
SPAC8C9.19	Schizosaccharomyces_pombe@Seq_2326	NE
SPAC8E11.01c	Schizosaccharomyces_pombe@Seq_2162	NE
SPAC8E11.02c	Schizosaccharomyces_pombe@Seq_4191	NE
SPAC8E11.03c	Schizosaccharomyces_pombe@Seq_5	NE
SPAC8E11.04c	Schizosaccharomyces_pombe@Seq_4764	NE
SPAC8E11.05c	Schizosaccharomyces_pombe@Seq_3991	NE
SPAC8E11.06	Schizosaccharomyces_pombe@Seq_3500	NE
SPAC8E11.07c	Schizosaccharomyces_pombe@Seq_424	NE
SPAC8E11.10	Schizosaccharomyces_pombe@Seq_1243	NE
SPAC8F11.03	Schizosaccharomyces_pombe@Seq_3804	NE
SPAC8F11.05c	Schizosaccharomyces_pombe@Seq_3359	NE
SPAC8F11.08c	Schizosaccharomyces_pombe@Seq_4909	NE
SPAC8F11.09c	Schizosaccharomyces_pombe@Seq_508	NE
SPAC8F11.10c	Schizosaccharomyces_pombe@Seq_2864	NE
SPAC9.05	Schizosaccharomyces_pombe@Seq_1061	NE
SPAC9.06c	Schizosaccharomyces_pombe@Seq_3611	NE
SPAC9.07c	Schizosaccharomyces_pombe@Seq_4039	NE
SPAC9.08c	Schizosaccharomyces_pombe@Seq_4577	NE
SPAC9.10	Schizosaccharomyces_pombe@Seq_648	NE
SPAC9.11	Schizosaccharomyces_pombe@Seq_2013	NE
SPAC9.12c	Schizosaccharomyces_pombe@Seq_5093	NE
SPAC9.13c	Schizosaccharomyces_pombe@Seq_3686	NE
SPAC922.03	Schizosaccharomyces_pombe@Seq_2614	NE
SPAC922.05c	Schizosaccharomyces_pombe@Seq_460	NE
SPAC922.06	Schizosaccharomyces_pombe@Seq_784	NE
SPAC922.07c	Schizosaccharomyces_pombe@Seq_2525	NE
SPAC926.02	Schizosaccharomyces_pombe@Seq_298	NE
SPAC926.03	Schizosaccharomyces_pombe@Seq_1626	NE
SPAC926.05c	Schizosaccharomyces_pombe@Seq_4294	NE
SPAC926.06c	Schizosaccharomyces_pombe@Seq_3825	NE
SPAC926.07c	Schizosaccharomyces_pombe@Seq_7	NE
SPAC926.09c	Schizosaccharomyces_pombe@Seq_4928	NE
SPAC959.05c	Schizosaccharomyces_pombe@Seq_1622	NE
SPAC959.06c	Schizosaccharomyces_pombe@Seq_2543	NE
SPAC959.07	Schizosaccharomyces_pombe@Seq_2962	NE
SPAC959.08	Schizosaccharomyces_pombe@Seq_5084	NE
SPAC977.02	Schizosaccharomyces_pombe@Seq_3307	NE
SPAC977.03	Schizosaccharomyces_pombe@Seq_4078	NE
SPAC977.05c	Schizosaccharomyces_pombe@Seq_4782	NE
SPAC977.10	Schizosaccharomyces_pombe@Seq_1097	NE
SPAC977.11	Schizosaccharomyces_pombe@Seq_3556	NE
SPAC977.12	Schizosaccharomyces_pombe@Seq_2415	NE
SPAC977.14c	Schizosaccharomyces_pombe@Seq_4642	NE
SPAC977.15	Schizosaccharomyces_pombe@Seq_810	NE
SPAC977.16c	Schizosaccharomyces_pombe@Seq_2692	NE
SPAC977.17	Schizosaccharomyces_pombe@Seq_4543	NE
SPAC9E9.03	Schizosaccharomyces_pombe@Seq_4945	NE
SPAC9E9.05	Schizosaccharomyces_pombe@Seq_463	NE
SPAC9E9.08	Schizosaccharomyces_pombe@Seq_4369	NE
SPAC9E9.09c	Schizosaccharomyces_pombe@Seq_941	NE
SPAC9E9.10c	Schizosaccharomyces_pombe@Seq_2457	NE
SPAC9E9.11	Schizosaccharomyces_pombe@Seq_4745	NE
SPAC9E9.12c	Schizosaccharomyces_pombe@Seq_1505	NE
SPAC9E9.13	Schizosaccharomyces_pombe@Seq_3417	NE
SPAC9E9.14	Schizosaccharomyces_pombe@Seq_565	NE
SPAC9E9.15	Schizosaccharomyces_pombe@Seq_3580	NE
SPAC9G1.02	Schizosaccharomyces_pombe@Seq_885	NE
SPAC9G1.03c	Schizosaccharomyces_pombe@Seq_537	NE
SPAC9G1.04	Schizosaccharomyces_pombe@Seq_4687	NE
SPAC9G1.05	Schizosaccharomyces_pombe@Seq_1165	NE
SPAC9G1.06c	Schizosaccharomyces_pombe@Seq_1972	NE
SPAC9G1.07	Schizosaccharomyces_pombe@Seq_908	NE
SPAC9G1.08c	Schizosaccharomyces_pombe@Seq_661	NE
SPAC9G1.10c	Schizosaccharomyces_pombe@Seq_4055	NE
SPAC9G1.11c	Schizosaccharomyces_pombe@Seq_370	NE
SPAC9G1.12	Schizosaccharomyces_pombe@Seq_3763	NE
SPACUNK12.02c	Schizosaccharomyces_pombe@Seq_3931	NE
SPACUNK4.08	Schizosaccharomyces_pombe@Seq_513	NE
SPACUNK4.09	Schizosaccharomyces_pombe@Seq_3241	NE
SPACUNK4.10	Schizosaccharomyces_pombe@Seq_4244	NE
SPACUNK4.11c	Schizosaccharomyces_pombe@Seq_1652	NE
SPACUNK4.12c	Schizosaccharomyces_pombe@Seq_2340	NE
SPACUNK4.13c	Schizosaccharomyces_pombe@Seq_3873	NE
SPACUNK4.14	Schizosaccharomyces_pombe@Seq_693	NE
SPACUNK4.15	Schizosaccharomyces_pombe@Seq_2508	NE
SPACUNK4.16c	Schizosaccharomyces_pombe@Seq_5099	NE
SPACUNK4.17	Schizosaccharomyces_pombe@Seq_2251	NE
SPACUNK4.19	Schizosaccharomyces_pombe@Seq_1762	NE
SPAP11E10.01	Schizosaccharomyces_pombe@Seq_674	NE
SPAP11E10.02c	Schizosaccharomyces_pombe@Seq_3514	NE
SPAP14E8.02	Schizosaccharomyces_pombe@Seq_2104	NE
SPAP14E8.04	Schizosaccharomyces_pombe@Seq_4100	NE
SPAP14E8.05c	Schizosaccharomyces_pombe@Seq_3330	NE
SPAP27G11.02	Schizosaccharomyces_pombe@Seq_59	NE
SPAP27G11.05c	Schizosaccharomyces_pombe@Seq_4711	NE
SPAP27G11.06c	Schizosaccharomyces_pombe@Seq_3001	NE
SPAP27G11.08c	Schizosaccharomyces_pombe@Seq_1429	NE
SPAP27G11.10c	Schizosaccharomyces_pombe@Seq_3027	NE
SPAP27G11.12	Schizosaccharomyces_pombe@Seq_2051	NE
SPAP27G11.14c	Schizosaccharomyces_pombe@Seq_3141	NE
SPAP27G11.15	Schizosaccharomyces_pombe@Seq_4870	NE
SPAP27G11.16	Schizosaccharomyces_pombe@Seq_647	NE
SPAP32A8.02	Schizosaccharomyces_pombe@Seq_344	NE
SPAP32A8.03c	Schizosaccharomyces_pombe@Seq_521	NE
SPAP7G5.03	Schizosaccharomyces_pombe@Seq_2927	NE
SPAP7G5.05	Schizosaccharomyces_pombe@Seq_2321	NE
SPAP7G5.06	Schizosaccharomyces_pombe@Seq_1257	NE
SPAP8A3.02c	Schizosaccharomyces_pombe@Seq_680	NE
SPAP8A3.03	Schizosaccharomyces_pombe@Seq_2917	NE
SPAP8A3.04c	Schizosaccharomyces_pombe@Seq_689	NE
SPAP8A3.05	Schizosaccharomyces_pombe@Seq_1783	NE
SPAP8A3.07c	Schizosaccharomyces_pombe@Seq_224	NE
SPAP8A3.12c	Schizosaccharomyces_pombe@Seq_1996	NE
SPAP8A3.13c	Schizosaccharomyces_pombe@Seq_4416	NE
SPAP8A3.14c	Schizosaccharomyces_pombe@Seq_1821	NE
SPAPB17E12.02	Schizosaccharomyces_pombe@Seq_1651	NE
SPAPB17E12.03	Schizosaccharomyces_pombe@Seq_4238	NE
SPAPB17E12.04c	Schizosaccharomyces_pombe@Seq_2481	NE
SPAPB17E12.05	Schizosaccharomyces_pombe@Seq_505	NE
SPAPB17E12.08	Schizosaccharomyces_pombe@Seq_3924	NE
SPAPB17E12.12c	Schizosaccharomyces_pombe@Seq_3571	NE
SPAPB17E12.13	Schizosaccharomyces_pombe@Seq_3095	NE
SPAPB17E12.14c	Schizosaccharomyces_pombe@Seq_3544	NE
SPAPB18E9.01	Schizosaccharomyces_pombe@Seq_4293	NE
SPAPB18E9.04c	Schizosaccharomyces_pombe@Seq_4854	NE
SPAPB1A10.03	Schizosaccharomyces_pombe@Seq_1798	NE
SPAPB1A10.05	Schizosaccharomyces_pombe@Seq_3233	NE
SPAPB1A10.07c	Schizosaccharomyces_pombe@Seq_3052	NE
SPAPB1A10.08	Schizosaccharomyces_pombe@Seq_2851	NE
SPAPB1A10.10c	Schizosaccharomyces_pombe@Seq_2732	NE
SPAPB1A10.12c	Schizosaccharomyces_pombe@Seq_3059	NE
SPAPB1A10.13	Schizosaccharomyces_pombe@Seq_1077	NE
SPAPB1A10.14	Schizosaccharomyces_pombe@Seq_667	NE
SPAPB1A10.15	Schizosaccharomyces_pombe@Seq_1779	NE
SPAPB1A11.02	Schizosaccharomyces_pombe@Seq_96	NE
