rxns	rxnNames	formulas	flux	grRules	subSystems
r_4165	Glucosidase 2 subunit alpha (EC 3.2.1.84) (Alpha-glucosidase II subunit alpha) (Glucosidase II subunit alpha) (Reversal of TOR2 lethality protein 2)	H2O[er] + G00171[er] => D-glucose[er] + G00010[er]	0	I2GXD2_TETBL	
r_4166	Glucosidase 2 subunit alpha (EC 3.2.1.84) (Alpha-glucosidase II subunit alpha) (Glucosidase II subunit alpha) (Reversal of TOR2 lethality protein 2)	H2O[er] + G00010[er] => D-glucose[er] + G00011[er]	0	I2GXD2_TETBL	
r_4167	Vacuolar cation-chloride cotransporter 1 (Vacuolar homolog of CCC family protein 1)	sodium[v] + potassium[v] + chloride[v] => potassium[c] + sodium[c] + chloride[c]	0	I2GV25_TETBL	
r_4168	Probable metabolite transport protein YBR241C	D-fructose[c] => D-fructose[v]	0	I2GYU8_TETBL	
r_4169	Probable metabolite transport protein YBR241C	D-galactose[c] => D-galactose[v]	0	I2GYU8_TETBL	
r_4170	UDP-N-acetyl-D-glucosamine:dolichyl-phosphate N-acetyl-D-glucosamine phosphotransferase	dolichyl phosphate[er] + UDP-N-acetyl-alpha-D-glucosamine[er] => N-Acetyl-D-glucosaminyldiphosphodolichol[er] + UMP[er]	0	I2GYV0_TETBL	
r_4173	L-cysteine:sulfur-acceptor sulfurtransferase	(sulfur carrier)-H[m] + L-cysteine[m] => L-alanine[m] + (sulfur carrier)-SH[m]	0	I2H0N8_TETBL	
r_4174	Probable ATP-dependent permease	cholesterol[er] => cholesterol[erm]	0	I2H3H9_TETBL	
r_4175	Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-)	NAD[c] + 3-chlorobenzyl alcohol[c] => H+[c] + NADH[c] + 3-chlorobenzaldehyde[c]	0	YDL243C or YJR155W or YNL331C or I2H5A1_TETBL	
r_4176	Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-)	NAD[c] + 3-hydroxybenzyl alcohol[c] => H+[c] + NADH[c] + 3-hydroxybenzaldehyde[c]	0	YDL243C or YJR155W or YNL331C or I2H5A1_TETBL	
r_4177	Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-)	NAD[c] + 3-methylbenzyl alcohol[c] => H+[c] + NADH[c] + 3-methylbenzaldehyde[c]	0	YDL243C or YJR155W or YNL331C or I2H5A1_TETBL	
r_4178	Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-)	NAD[c] + 4-isopropylbenzyl alcohol[c] => H+[c] + NADH[c] + p-cumic aldehyde[c]	0	YDL243C or YJR155W or YNL331C or I2H5A1_TETBL	
r_4179	Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-)	NAD[c] + 4-methylbenzyl alcohol[c] => H+[c] + NADH[c] + 4-methylbenzaldehyde[c]	0	YDL243C or YJR155W or YNL331C or I2H5A1_TETBL	
r_4180	Benzyl alcohol:NAD+ oxidoreductase	NAD[c] + benzyl alcohol[c] => H+[c] + NADH[c] + benzaldehyde[c]	0	YDL243C or YJR155W or YNL331C or I2H5A1_TETBL	
r_4181	Manganese-transporting ATPase 1 (EC 3.6.3.-)	ATP[c] + H2O[c] + Mn(2+)[c] => ADP[c] + H+[c] + phosphate[c] + Mn(2+)[er]	0	I2GY59_TETBL	
r_4183	D-Mannitol:NAD+ 2-oxidoreductase	NAD[c] + Mannitol[c] => D-fructose[c] + H+[c] + NADH[c]	0	YEL070W	
r_4184	4-hydroxy-4-methyl-2-oxoglutarate pyruvate-lyase (pyruvate-forming)	4-hydroxy-4-methyl-2-oxoglutarate[c] => 2 pyruvate[c]	0	I2GUW1_TETBL	
r_4185	oxaloacetate carboxy-lyase (pyruvate-forming)	H+[c] + oxaloacetate[c] => carbon dioxide[c] + pyruvate[c]	0	I2GUW1_TETBL	
r_4186	L-methionine:thioredoxin-disulfide S-oxidoreductase	H2O[c] + L-methionine[c] + TRX1 disulphide[c] => TRX1[c] + L-methionine (S)-S-oxide[c]	0	I2H9E1_TETBL	
r_4187	L-proline:tRNA(Pro) ligase (AMP-forming)	ATP[m] + L-proline[m] + tRNA(Pro)[m] => AMP[m] + diphosphate[m] + Pro-tRNA(Pro)[m]	0	I2H1Q2_TETBL	
r_4191	2-Deoxy-D-glucose 6-phosphate phosphohydrolase	H2O[c] + 2-deoxy-D-glucose 6-phosphate[c] => phosphate[c] + 2-deoxy-D-glucose[c]	0	YHR043C or YHR044C	
r_4194	Zinc transporter YKE4	Zn(2+)[c] => Zn(2+)[er]	0	I2H3L3_TETBL	
r_4195	Zinc transporter YKE4	Zn(2+)[m] => Zn(2+)[v]	0	I2H2H8_TETBL or YOR316C	
r_4198	Benzil reductase ((S)-benzoin forming) IRC24 (EC 1.1.1.320) (Increased recombination centers protein 24)	NADP(+)[c] + (S)-benzoin[c] => H+[c] + NADPH[c] + benzil[c]	0	YIR036C	
r_4200	Glutathione S-transferase 1 (EC 2.5.1.18) (GST-I)	glutathione[c] + RX[c] => HX[c] + R-S-glutathione[c]	0	YMR251W or YKR076W	
r_4203	Vacuolar aminopeptidase 1 (EC 3.4.11.22) (Aminopeptidase yscI) (Leucine aminopeptidase IV) (LAPIV) (Lysosomal aminopeptidase III) (Polypeptidase) (Vacuolar aminopeptidase I)	H2O[v] + Ala-Gly[v] => L-alanine[v] + L-glycine[v]	0	I2H8S4_TETBL	
r_4204	Vacuolar aminopeptidase 1 (EC 3.4.11.22) (Aminopeptidase yscI) (Leucine aminopeptidase IV) (LAPIV) (Lysosomal aminopeptidase III) (Polypeptidase) (Vacuolar aminopeptidase I)	H2O[v] + Ala-Leu[v] => L-leucine[v] + L-alanine[v]	0	I2H8S4_TETBL	
r_4205	5-oxo-L-proline amidohydrolase (ATP-hydrolysing)	ATP[c] + 2 H2O[c] + 5-oxo-L-proline[c] => ADP[c] + H+[c] + L-glutamate[c] + phosphate[c]	0	I2GUR1_TETBL	
r_4208	glutathione:dehydroascorbate oxidoreductase	2 glutathione[c] + dehydroascorbate[c] => glutathione disulfide[c] + ascorbate[c]	0	YKR076W	
r_4210	urea hydro-lyase (cyanamide-forming)	urea[c] => H2O[c] + Cyanamide[c]	0	YFL061W	
r_4211	D-ribose 5-phosphate,D-glyceraldehyde 3-phosphate pyridoxal 5-phosphate-lyase (glutamine-hydrolyzing)	glyceraldehyde 3-phosphate[c] + L-glutamine[c] + aldehydo-D-ribose 5-phosphate[c] => H+[c] + 3 H2O[c] + L-glutamate[c] + phosphate[c] + pyridoxal 5'-phosphate[c]	0	YFL060C or YNL334C	
r_4212	D-ribulose 5-phosphate,D-glyceraldehyde 3-phosphate pyridoxal 5-phosphate-lyase	D-ribulose 5-phosphate[c] + glyceraldehyde 3-phosphate[c] + L-glutamine[c] => H+[c] + 3 H2O[c] + L-glutamate[c] + phosphate[c] + pyridoxal 5'-phosphate[c]	0	YFL059W or YNL333W	
r_4214	L-cysteinylglycine dipeptidase	H2O[c] + L-cysteinylglycine[c] => L-cysteine[c] + L-glycine[c]	0	I2H9E7_TETBL	
r_4215	Cys-Gly metallodipeptidase DUG1 (EC 3.4.13.-) (Deficient in utilization of glutathione protein 1) (GSH degradosomal complex subunit DUG1)	H2O[c] + R-S-Cysteinylglycine[c] => L-glycine[c] + S-Substituted L-cysteine[c]	0	I2H9E7_TETBL	
r_4216	riboflavin-5-phosphate phosphohydrolase	FMN[c] + H2O[c] => phosphate[c] + riboflavin[c]	0	YDL024C	
r_4217	Fe(II):oxygen oxidoreductase; Fe2+:oxygen oxidoreductase	4 H+[m] + 4 iron(2+)[m] + oxygen[m] => 2 H2O[m] + 4 iron(3+)[m]	0	I2GZI0_TETBL	
r_4222	ATP:alpha-D-galactose 1-phosphotransferase	ATP[c] + alpha-D-Galactose[c] => ADP[c] + alpha-D-galactose 1-phosphate[c] + H+[c]	0	YDR009W	
r_4224	Sodium transport ATPase 5 (EC 3.6.3.7)	ATP[c] + H2O[c] + sodium[c] => ADP[c] + H+[c] + phosphate[c] + sodium[e]	0	YDR038C or YDR039C or I2H4L6_TETBL	
r_4225	Broad-range acid phosphatase DET1 (EC 3.1.3.-) (Decreased ergosterol transport protein 1)	ATP[c] + H2O[c] + sterols[e] => ADP[c] + H+[c] + phosphate[c] + sterols[c]	0	I2H909_TETBL or I2H5J5_TETBL	
r_4226	L-Alanine:2-oxoglutarate aminotransferase	2-oxoglutarate[c] + L-alanine[c] => L-glutamate[c] + pyruvate[c]	0	YDR111C	
r_4236	(R)-lactate hydro-lyase	(R)-lactate[c] + H+[c] => H2O[c] + methylglyoxal[c]	0	YDR533C or YMR322C or YOR391C or I2H829_TETBL	
r_4239	L-arginyl-tRNA(Arg):protein arginyltransferase	Arg-tRNA(Arg)[c] + Protein[c] => H+[c] + tRNA(Arg)[c] + L-Arginyl-protein[c]	0	I2H1G1_TETBL	
r_4240	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3 (Oligosaccharyl transferase subunit STT3) (EC 2.4.99.18)	Protein asparagine[er] + G00008[er] => H+[er] + Dolichyl diphosphate[er] + G00009[er]	0	I2GX37_TETBL	
r_4241	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Processing A-glucosidase I) (Glucosidase I)	H2O[er] + G00009[er] => G00171[er] + D-glucose[er]	0	I2GX32_TETBL	
r_4242	Initiation-specific alpha-1,6-mannosyltransferase (EC 2.4.1.232) (Outer chain elongation protein 1)	GDP-alpha-D-mannose[er] + G10694[er] => H+[er] + GDP[er] + G01813[er]	0	I2GXN1_TETBL	
r_4243	Alpha-1,3/1,6-mannosyltransferase ALG2 (EC 2.4.1.132) (EC 2.4.1.257) (Asparagine-linked glycosylation protein 2) (GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase) (GDP-Man:Man(1)GlcNAc(2)-PP-dolichol mannosyltransferase) (GDP-Man:Man(2)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase)	GDP-alpha-D-mannose[er] + G00003[er] => H+[er] + GDP[er] + G00004[er]	0	I2GZ15_TETBL	
r_4244	GDP-D-mannose:D-Man-alpha-(1->3)-D-Man-beta-(1->4)-D-GlcNAc-beta-(1->4)-D-GlcNAc-diphosphodolichol alpha-6-mannosyltransferase	GDP-alpha-D-mannose[er] + G00004[er] => H+[er] + GDP[er] + G00005[er]	0	I2GZ15_TETBL	
r_4245	2-O-(6-phospho-alpha-D-mannosyl)-D-glycerate 6-phosphomannohydrolase	H2O[v] + 2-O-(6-phospho-alpha-D-mannosyl)-D-glycerate[v] => D-mannose 6-phosphate[v] + D-Glycerate[v]	0	I2GZ85_TETBL	
r_4246	Alpha-mannosidase (EC 3.2.1.24) (Alpha-D-mannoside mannohydrolase)	H2O[v] + alpha-D-mannoside[v] => alpha-D-mannopyranose[v] + non glycosylated sugar acceptor[v]	0	I2GZ85_TETBL	
r_4249	O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide)	O-acetyl-L-serine[m] + hydrogen sulfide[m] => acetate[m] + L-cysteine[m]	0	I2H481_TETBL	
r_4250	Dolichyl-diphosphate phosphohydrolase	H2O[er] + Dolichyl diphosphate[er] => dolichyl phosphate[er] + phosphate[er]	0	I2H6S8_TETBL	
r_4254	nitric oxide, NADPH2:oxygen oxidoreductase	NADH[c] + 2 oxygen[c] + 2 nitric oxide[c] => H+[c] + NAD[c] + 2 nitrate[c]	0	I2GZK4_TETBL	
r_4255	Flavohemoprotein (EC 1.14.12.17) (Flavohemoglobin) (Hemoglobin-like protein) (Nitric oxide dioxygenase) (NO oxygenase) (NOD)	NADPH[c] + 2 oxygen[c] + 2 nitric oxide[c] => H+[c] + NADP(+)[c] + 2 nitrate[c]	0	I2GZK4_TETBL	
r_4263	Anion/proton exchange transporter GEF1 (CLC protein GEF1) (ClC-A) (ClC-Y1) (Voltage-gated chloride channel) [Cleaved into: GEF1 N-terminal; GEF1 C-terminal]	chloride[g] => chloride[c]	0	I2H0S6_TETBL	
r_4274	O-Succinyl-L-homoserine succinate-lyase (deaminating; 2-oxobutanoate-forming)	H2O[c] + O-succinyl-L-homoserine[c] => 2-oxobutanoate[c] + ammonium[c] + H+[c] + succinate[c]	0	YLL058W or I2H579_TETBL	
r_4275	Fe(II):NADP+ oxidoreductase	NADPH[c] + 2 iron(3+)[e] => H+[c] + 2 iron(2+)[c] + NADP(+)[c]	0	I2GZL6_TETBL or YKL220C or YNR060W	
r_4276	Fe(II):NADP+ oxidoreductase	NADPH[c] + 2 iron(3+)[v] => H+[c] + 2 iron(2+)[c] + NADP(+)[c]	0	I2H474_TETBL	
r_4277	acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase	Acyl-CoA[er] + 1-acyl-sn-glycerol 3-phosphate[er] => coenzyme A[er] + 1,2-diacyl-sn-glycerol 3-phosphate[er]	0	YLR099C or I2H1S7_TETBL	
r_4278	diphthine:ammonia ligase (AMP-forming)	ammonium[c] + ATP[c] + Peptide diphthine[c] => AMP[c] + diphosphate[c] + H+[c] + Peptide diphthamide[c]	0	I2GVQ5_TETBL	
r_4279	8-oxo-dGTP diphosphohydrolase	H+[p] + H2O[p] + 8-oxo-dGTP[p] => diphosphate[p] + 8-oxo-dGMP[p]	0	I2GVR5_TETBL	
r_4282	ATP:D-fructose-6-phosphate 2-phosphotransferase	ATP[c] + beta-D-Fructose 6-phosphate[c] => ADP[c] + beta-D-fructose 2,6-bisphosphate[c] + H+[c]	0	I2H6S7_TETBL	
r_4291	D-Glyceraldehyde:NAD+ oxidoreductase	D-glyceraldehyde[c] + H2O[c] + NAD[c] => 2 H+[c] + NADH[c] + D-Glycerate[c]	0	I2H8M2_TETBL	
r_4292	4-Aminobutyraldehyde:NAD+ oxidoreductase	4-aminobutanal[c] + H2O[c] + NADP(+)[c] => gamma-aminobutyrate[c] + 2 H+[c] + NADPH[c]	0	I2H8M2_TETBL	
r_4293	4-aminobutanal:NAD+ 1-oxidoreductase; 4-aminobutyraldehyde:NAD+ oxidoreductase	4-aminobutanal[c] + H2O[c] + NAD[c] => gamma-aminobutyrate[c] + 2 H+[c] + NADH[c]	0	I2H8M2_TETBL	
r_4294	Indole-3-acetaldehyde:NAD+ oxidoreductase	H2O[c] + indol-3-ylacetaldehyde[c] + NAD[c] => 2 H+[c] + indole-3-acetate[c] + NADH[c]	0	I2H8M2_TETBL	
r_4295	2-Propyn-1-al:NAD+ oxidoreductase	H2O[c] + NAD[c] + 2-Propynal[c] => 2 H+[c] + NADH[c] + Propynoate[c]	0	I2H8M2_TETBL	
r_4296	D-Glucuronolactone:NAD+ oxidoreductase	2 H2O[c] + NAD[c] + D-Glucuronolactone[c] => 3 H+[c] + NADH[c] + D-Glucarate[c]	0	I2H8M2_TETBL	
r_4297	4-Trimethylammoniobutanal:NAD+ 1-oxidoreductase; 4-Trimethylammoniobutanal:NAD+ oxidoreductase	H2O[c] + NAD[c] + 4-Trimethylammoniobutanal[c] => H+[c] + NADH[c] + 4-Trimethylammoniobutanoate[c]	0	I2H8M2_TETBL	
r_4298	(S)-Methylmalonate semialdehyde:NAD+ oxidoreductase	H2O[c] + NAD[c] + (S)-Methylmalonate semialdehyde[c] => 2 H+[c] + NADH[c] + Methylmalonate[c]	0	I2H8M2_TETBL	
r_4299	Imidazole acetaldehyde:NAD+ oxidoreductase	H2O[c] + NAD[c] + Imidazole-4-acetaldehyde[c] => H+[c] + NADH[c] + Imidazole-4-acetate[c]	0	I2H8M2_TETBL	
r_4300	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al:NAD+ oxidoreductase	H2O[c] + NAD[c] + 3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al[c] => 2 H+[c] + NADH[c] + 3alpha,7alpha-Dihydroxy-5beta-cholestanate[c]	0	I2H8M2_TETBL	
r_4301	5-Hydroxyindoleacetaldehyde:NAD+ oxidoreductase	H2O[c] + NAD[c] + 5-Hydroxyindoleacetaldehyde[c] => H+[c] + NADH[c] + 5-Hydroxyindoleacetate[c]	0	I2H8M2_TETBL	
r_4302	N4-Acetylaminobutanal:NAD+ oxidoreductase	H2O[c] + NAD[c] + N4-Acetylaminobutanal[c] => 2 H+[c] + NADH[c] + 4-Acetamidobutanoate[c]	0	I2H8M2_TETBL	
r_4303	Fatty aldehyde dehydrogenase HFD1 (EC 1.2.1.3)	H2O[c] + trans-3-Chloroallyl aldehyde[c] => 2 H+[c] + trans-3-Chloroacrylic acid[c]	0	I2H8M2_TETBL	
r_4304	Fatty aldehyde dehydrogenase HFD1 (EC 1.2.1.3)	H2O[c] + cis-3-Chloroallyl aldehyde[c] => 2 H+[c] + cis-3-Chloroacrylic acid[c]	0	I2H8M2_TETBL	
r_4305	Chloroacetaldehyde:NAD+ oxidoreductase	H2O[c] + NAD[c] + Chloroacetaldehyde[c] => H+[c] + NADH[c] + Chloroacetic acid[c]	0	I2H8M2_TETBL	
r_4306	Aldehyde:NAD+ oxidoreductase	H2O[c] + NAD[c] + Perillyl aldehyde[c] => H+[c] + NADH[c] + Perillic acid[c]	0	I2H8M2_TETBL	
r_4307	farnesal:NAD+ oxidoreductase	H2O[c] + NAD[c] + 2-trans,6-trans-Farnesal[c] => H+[c] + NADH[c] + Farnesoic acid[c]	0	I2H8M2_TETBL	
r_4309	Putative esterase YMR210W (EC 3.1.1.-)	H2O[c] + 1-oleoyl-sn-glycerol[c] => glycerol[c] + H+[c] + oleate[c]	0	I2H2M1_TETBL	
r_4310	GDP-mannose:glycolipid 1,2-alpha-D-mannosyltransferase	2 GDP-alpha-D-mannose[er] + G00005[er] => 2 H+[er] + 2 GDP[er] + G10526[er]	0	I2GZ60_TETBL	
r_4311	GDP-mannose:glycolipid 1,2-alpha-D-mannosyltransferase	2 GDP-alpha-D-mannose[er] + G10526[er] => 2 H+[er] + 2 GDP[er] + G00006[er]	0	I2GZ60_TETBL	
r_4315	Glycolate:NAD+ oxidoreductase	NAD[c] + glycolate[c] => glyoxylate[c] + H+[c] + NADH[c]	0	I2GW29_TETBL	
r_4317	sucrose glucohydrolase	H2O[c] + sucrose[c] => D-fructose[c] + D-glucose[c]	0	YOL157C	
r_4318	Isomaltose 6-alpha-D-glucanohydrolase	H2O[c] + Isomaltose[c] => D-glucose[c] + alpha-D-Glucose[c]	0	YOL157C	
r_4319	Dextrin 6-alpha-D-glucanohydrolase	2 H2O[c] + Dextrin[c] => 2 D-glucose[c]	0	YOL157C	
r_4325	Iron sulfur cluster assembly protein 2, mitochondrial (Iron sulfur cluster scaffold protein 2)	S-sulfanyl-[L-cysteine desulfurase][m] + [disordered-form [Fe-S] cluster scaffold protein][m] => S-sulfanyl-[cysteine desulfurase]-[disordered-form scaffold protein] complex[m]	0	YOR226C or I2H3D7_TETBL	
r_4326	thiosulfate:cyanide sulfurtranserase	hydrogen cyanide[m] + thiosulfate[m] => H+[m] + sulphite[m] + thiocyanate[m]	0	I2H2N9_TETBL or YOR285W or I2H2K9_TETBL	
r_4327	Magnesium transporter MRS2, mitochondrial (RNA-splicing protein MRS2)	Mg(2+)[c] => Mg(2+)[m]	0	I2H4D9_TETBL or I2H8D1_TETBL	
r_4328	UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase	dolichyl phosphate[er] + UDP-D-glucose[er] => UDP[er] + Dolichyl beta-D-glucosyl phosphate[er]	0	I2GV67_TETBL	
r_4329	Putative sulfate transporter YPR003C	sulphate[c] => sulphate[er]	0	I2H1S1_TETBL	
r_4330	Pyridoxine:NADP+ 4-oxidoreductase	NADP(+)[c] + pyridoxine[c] => H+[c] + NADPH[c] + pyridoxal[c]	0	I2H005_TETBL	
r_4331	[1,4-(N-Acetyl-beta-D-glucosaminyl)]n glycanohydrolase	chitin[c] + H2O[c] => N-Acetyl-D-glucosamine[c]	0	I2GVC5_TETBL or I2H463_TETBL	
r_4334	Copper-transporting ATPase (EC 3.6.3.54) (Cu(2+)-ATPase)	ATP[c] + H2O[c] + Cu2(+)[c] => ADP[c] + H+[c] + phosphate[c] + Cu2(+)[g]	0	I2GX88_TETBL	
r_4336	Monoamide of a dicarboxylic acid amidohydrolase	H2O[c] + 2-Oxoglutaramate[c] => 2-oxoglutarate[c] + ammonium[c]	0	YLR351C	
r_4337	Iron-sulfur clusters transporter ATM1, mitochondrial	ATP[m] + H2O[m] + porphyrin[m] => ADP[m] + H+[m] + phosphate[m] + porphyrin[c]	0	I2H289_TETBL	
r_4338	Oligo-1,6-glucosidase IMA2 (EC 3.2.1.10) (Alpha-glucosidase) (Isomaltase 2)	H2O[c] + Starch[c] => 2 alpha-D-Glucose[c]	0	YOL157C	
r_4340	D-amino-acid N-acetyltransferase HPA3 (DNT) (EC 2.3.1.36) (EC 2.3.1.48) (Histone and other protein acetyltransferase 3)	acetyl-CoA[c] + [protein]-L-lysine[c] => coenzyme A[c] + H+[c] + [protein]-N(6)-acetyl-L-lysine[c]	0	YEL066W	
r_4341	glycerol 2-phosphate(2-) transport	glycerol 2-phosphate(2-)[e] => glycerol 2-phosphate(2-)[c]	0		
r_4342	Glycerol-2-phosphate phosphohydrolase	H2O[c] + glycerol 2-phosphate(2-)[c] => glycerol[c] + phosphate[c]	0		
r_4343	L-Threonine phosphate transport in via proton symport	H+[e] + O-phospho-L-threonine[e] => H+[c] + O-phospho-L-threonine[c]	0		
r_4344	acid phosphatase / phosphotransferase	H2O[c] + O-phospho-L-threonine[c] => L-threonine[c] + phosphate[c]	0		
r_4345	alkaline phosphatase	H2O[c] + guanosine 2'-monophosphate[c] => guanosine[c] + phosphate[c]	0		
r_4346	Guanosine transport via proton symport	H+[e] + guanosine 2'-monophosphate[e] => H+[c] + guanosine 2'-monophosphate[c]	0		
r_4347	Guanosine 3'-phosphate phosphohydrolase	H2O[c] + 3'-GMP[c] => guanosine[c] + phosphate[c]	0		
r_4348	Guanosine transport via proton symport(for 3'-GMP)	H+[e] + 3'-GMP[e] => H+[c] + 3'-GMP[c]	0		
r_4349	2-Phosphoglycolate transport in/out via proton symport	H+[e] + 2-phosphoglycolate[e] => H+[c] + 2-phosphoglycolate[c]	0		
r_4350	2-phosphoglycolate phosphohydrolase	H2O[c] + 2-phosphoglycolate[c] => phosphate[c] + glycolate[c]	0		
r_4351	alkaline phosphatase	H2O[c] + cysteamine S-phosphate[c] => phosphate[c] + cysteamine[c]	0		
r_4352	cysteamine S-phosphate transport via proton symport	cysteamine S-phosphate[e] => cysteamine S-phosphate[c]	0		
r_4353	Cysteamine:oxygen oxidoreductase	oxygen[c] + cysteamine[c] => H+[c] + hypotaurine[c]	0		
r_4354	hypotaurine:NAD+ oxidoreductase	H2O[c] + NAD[c] + hypotaurine[c] => H+[c] + NADH[c] + taurine[c]	0		
r_4355	2-aminobutanoate:2-oxoglutarate aminotransferase	2-oxobutanoate[c] + L-glutamate[c] => 2-oxoglutarate[c] + 2-aminobutanoate[c]	0		
r_4356	2-aminobutyrate transport	H+[e] + 2-aminobutanoate[e] => H+[c] + 2-aminobutanoate[c]	0		
r_4357	alkaline phosphatase	H2O[c] + uridine 2'-phosphate[c] => phosphate[c] + uridine[c]	0		
r_4358	Uridine 2'-phosphate transport in via proton symport	H+[e] + uridine 2'-phosphate[e] => H+[c] + uridine 2'-phosphate[c]	0		
r_4359	Uridine 3'-monophosphate phosphohydrolase	H2O[c] + 3'-UMP[c] => phosphate[c] + uridine[c]	0		
r_4360	3'-UMP transport in via proton symport	H+[e] + 3'-UMP[e] => H+[c] + 3'-UMP[c]	0		
r_4361	Gly-Met transport via proton symport	H+[e] + Gly-Met[e] => H+[c] + Gly-Met[c]	0	I2H471_TETBL	
r_4362	dipeptidase	H2O[v] + Gly-Met[v] => L-methionine[v] + L-glycine[v]	0		
r_4363	R07420	N-phosphocreatine[c] => phosphate[c] + creatinine[c]	0		
r_4364	N-phosphocreatine transport	H+[e] + N-phosphocreatine[e] => H+[c] + N-phosphocreatine[c]	0		
r_4365	creatinine transport	H+[e] + creatinine[e] => H+[c] + creatinine[c]	0		
r_4366	ATP:L-arginine Nomega-phosphotransferase	ADP[c] + H+[c] + N(omega)-phospho-L-arginine[c] => ATP[c] + L-arginine[c]	0		
r_4367	L-arginine phosphate transport in/out via proton symport	H+[e] + N(omega)-phospho-L-arginine[e] => H+[c] + N(omega)-phospho-L-arginine[c]	0		
r_4368	acid phosphatase / phosphotransferase	H2O[c] + O(4)-phospho-L-tyrosine[c] => L-tyrosine[c] + phosphate[c]	0		
r_4369	Tripolyphosphate transport in via proton symport	H+[e] + triphosphate[e] => H+[c] + triphosphate[c]	0		
r_4370	alkaline phosphatase	H2O[c] + cytidine 2'-phosphate[c] => cytidine[c] + phosphate[c]	0		
r_4371	Cytidine- 2'- Monophosphate transport in via proton symport	H+[e] + cytidine 2'-phosphate[e] => H+[c] + cytidine 2'-phosphate[c]	0		
r_4372	cyclic phosphodiesterase	H2O[c] + 2',3'-cyclic UMP[c] => H+[c] + uridine 2'-phosphate[c]	0		
r_4373	2',3'-Cyclic UMP transport in via proton symport	H+[e] + 2',3'-cyclic UMP[e] => H+[c] + 2',3'-cyclic UMP[c]	0		
r_4374	3-Sulfino-L-alanine 4-carboxy-lyase	H2O[c] + 3-sulfino-L-alanine[c] => L-alanine[c] + sulphite[c]	0		
r_4375	3-Sulfino-L-alanine transport via proton antiport	H+[e] + 3-sulfino-L-alanine[e] => H+[c] + 3-sulfino-L-alanine[c]	0		
r_4376	adenosine 3'-phosphate phosphohydrolase	H2O[c] + 3'-AMP[c] => adenosine[c] + phosphate[c]	0		
r_4377	3AMP transport via diffusion (extracellular to periplasm)	3'-AMP[e] => 3'-AMP[c]	0		
r_4378	alpha-glucosidase	H2O[c] + 6-O-alpha-D-glucopyranosyl-D-fructofuranose[c] => D-fructose[c] + D-glucose[c]	0		
r_4379	Palatinose transport in via proton symport	H+[e] + 6-O-alpha-D-glucopyranosyl-D-fructofuranose[e] => H+[c] + 6-O-alpha-D-glucopyranosyl-D-fructofuranose[c]	0		
r_4380	Amino-Acid N-Acetyltransferase	coenzyme A[c] + H+[c] + N-acetyl-L-cysteine[c] => acetyl-CoA[c] + L-cysteine[c]	0		
r_4381	Acetylcysteine transport via proton symport	H+[e] + N-acetyl-L-cysteine[e] => H+[c] + N-acetyl-L-cysteine[c]	0		
r_4382	thiosulfate:ferricytochrome-c oxidoreductase	2 ferricytochrome c[m] + tetrathionate[c] => 2 ferrocytochrome c[m] + 2 thiosulfate[c]	0		
r_4383	etrathionate transport via diffusion	tetrathionate[e] => tetrathionate[c]	0		
r_4384	D-Gluconate:NADP+ 5-oxidoreductase	H+[c] + NADPH[c] + 5-dehydro-D-gluconate[c] => NADP(+)[c] + D-gluconate[c]	0		
r_4385	5-Dehydro-D-gluconate transport via proton symport	H+[e] + 5-dehydro-D-gluconate[e] => H+[c] + 5-dehydro-D-gluconate[c]	0		
r_4386	dipeptidase	H2O[v] + Ala-Asp[v] => L-aspartate[v] + L-alanine[v]	0		
r_4387	ala-L-asp-L transport via proton symport	H+[e] + Ala-Asp[e] => H+[c] + Ala-Asp[c]	0	I2H471_TETBL	
r_4388	cyclic phosphodiesterase	H2O[c] + 2',3'-cyclic CMP[c] => H+[c] + cytidine 2'-phosphate[c]	0		
r_4389	2',3'-Cyclic CMP transport in via proton symport	H+[e] + 2',3'-cyclic CMP[e] => H+[c] + 2',3'-cyclic CMP[c]	0		
r_4390	beta-glucosidase (methyl-alpha-D-glucoside)	H2O[c] + methyl alpha-D-glucopyranoside[c] => D-glucose[c] + methanol[c]	0		
r_4391	Methanol diffusion	methanol[c] => methanol[e]	0		
r_4392	alpha-Methyl-D-glucoside transport via proton symport	H+[e] + methyl alpha-D-glucopyranoside[e] => H+[c] + methyl alpha-D-glucopyranoside[c]	0		
