rxns	rxnNames	formulas	flux	grRules	subSystems
r_2439_REV	CDP-diacylglycerol synthase (1-18:1, 2-18:1), ER membrane (reversible)	diphosphate[erm] + CDP-diacylglycerol (1-18:1, 2-18:1)[erm] => H+[erm] + phosphatidate (1-18:1, 2-18:1)[erm] + CTP[erm]	0	C5DPJ6_ZYGRC	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce04070  Phosphatidylinositol signaling system
r_2440_REV	CDP-diacylglycerol synthase (1-16:0, 2-16:1), mitochondrial membrane (reversible)	diphosphate[mm] + CDP-diacylglycerol (1-16:0, 2-16:1)[mm] => phosphatidate (1-16:0, 2-16:1)[mm] + CTP[mm] + H+[mm]	0	C5DPJ6_ZYGRC	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce04070  Phosphatidylinositol signaling system
r_2441_REV	CDP-diacylglycerol synthase (1-16:1, 2-16:1), mitochondrial membrane (reversible)	diphosphate[mm] + CDP-diacylglycerol (1-16:1, 2-16:1)[mm] => CTP[mm] + H+[mm] + phosphatidate (1-16:1, 2-16:1)[mm]	0	C5DPJ6_ZYGRC	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce04070  Phosphatidylinositol signaling system
r_2442_REV	CDP-diacylglycerol synthase (1-18:0, 2-16:1), mitochondrial membrane (reversible)	diphosphate[mm] + CDP-diacylglycerol (1-18:0, 2-16:1)[mm] => CTP[mm] + H+[mm] + phosphatidate (1-18:0, 2-16:1)[mm]	0	C5DPJ6_ZYGRC	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce04070  Phosphatidylinositol signaling system
r_2443_REV	CDP-diacylglycerol synthase (1-18:1, 2-16:1), mitochondrial membrane (reversible)	diphosphate[mm] + CDP-diacylglycerol (1-18:1, 2-16:1)[mm] => CTP[mm] + H+[mm] + phosphatidate (1-18:1, 2-16:1)[mm]	0	C5DPJ6_ZYGRC	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce04070  Phosphatidylinositol signaling system
r_2444_REV	CDP-diacylglycerol synthase (1-16:0, 2-18:1), mitochondrial membrane (reversible)	diphosphate[mm] + CDP-diacylglycerol (1-16:0, 2-18:1)[mm] => CTP[mm] + H+[mm] + phosphatidate (1-16:0, 2-18:1)[mm]	0	C5DPJ6_ZYGRC	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce04070  Phosphatidylinositol signaling system
r_2445_REV	CDP-diacylglycerol synthase (1-16:1, 2-18:1), mitochondrial membrane (reversible)	diphosphate[mm] + CDP-diacylglycerol (1-16:1, 2-18:1)[mm] => CTP[mm] + H+[mm] + phosphatidate (1-16:1, 2-18:1)[mm]	0	C5DPJ6_ZYGRC	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce04070  Phosphatidylinositol signaling system
r_2462_REV	lysoPI acyltransferase (1-18:0, 2-16:1), ER membrane (reversible)	coenzyme A[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm] => stearoyl-CoA[erm] + sn-2-acyl-1-lysophosphatidylinositol (16:1)[erm]	0	C5DPI2_ZYGRC	
r_2463_REV	lysoPI acyltransferase (1-18:0, 2-18:1), ER membrane (reversible)	coenzyme A[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm] => stearoyl-CoA[erm] + sn-2-acyl-1-lysophosphatidylinositol (18:1)[erm]	0	C5DPI2_ZYGRC	
r_2620_REV	MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2621_REV	MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2622_REV	MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2623_REV	MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2624_REV	MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2625_REV	MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2626_REV	MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2627_REV	MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2628_REV	MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2629_REV	MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2630_REV	MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2631_REV	MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2632_REV	MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2633_REV	MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2634_REV	MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2635_REV	MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2636_REV	MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] => monolysocardiolipin (2-16:1, 3-18:0, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2637_REV	MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] => monolysocardiolipin (2-16:1, 3-18:0, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2638_REV	MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] => monolysocardiolipin (2-16:1, 3-18:0, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2639_REV	MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] => monolysocardiolipin (2-16:1, 3-18:0, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2640_REV	MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] => monolysocardiolipin (2-16:1, 3-18:0, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2641_REV	MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] => monolysocardiolipin (2-16:1, 3-18:0, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2642_REV	MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] => monolysocardiolipin (2-16:1, 3-18:0, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2643_REV	MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] => monolysocardiolipin (2-16:1, 3-18:0, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2644_REV	MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] => monolysocardiolipin (2-16:1, 3-18:1, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2645_REV	MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] => monolysocardiolipin (2-16:1, 3-18:1, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2646_REV	MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] => monolysocardiolipin (2-16:1, 3-18:1, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2647_REV	MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] => monolysocardiolipin (2-16:1, 3-18:1, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2648_REV	MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] => monolysocardiolipin (2-16:1, 3-18:1, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2649_REV	MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] => monolysocardiolipin (2-16:1, 3-18:1, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2650_REV	MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] => monolysocardiolipin (2-16:1, 3-18:1, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2651_REV	MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] => monolysocardiolipin (2-16:1, 3-18:1, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2652_REV	MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2653_REV	MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2654_REV	MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2655_REV	MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2656_REV	MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2657_REV	MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2658_REV	MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2659_REV	MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] => monolysocardiolipin (2-16:1, 3-16:0, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2660_REV	MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2661_REV	MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2662_REV	MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2663_REV	MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2664_REV	MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2665_REV	MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2666_REV	MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2667_REV	MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] => monolysocardiolipin (2-16:1, 3-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2668_REV	MLCL (2-18:1, 3-16:0, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] => monolysocardiolipin (2-18:1, 3-16:0, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2669_REV	MLCL (2-18:1, 3-16:0, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] => monolysocardiolipin (2-18:1, 3-16:0, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2670_REV	MLCL (2-18:1, 3-16:0, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] => monolysocardiolipin (2-18:1, 3-16:0, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
r_2671_REV	MLCL (2-18:1, 3-16:0, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] => monolysocardiolipin (2-18:1, 3-16:0, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm]	0	C5DQZ6_ZYGRC	sce00564  Glycerophospholipid metabolism
