rxns	rxnNames	formulas	flux	grRules	subSystems
r_2458No1	PI synthase (1-16:0, 2-18:1), ER membrane (No1)	CDP-diacylglycerol (1-16:0, 2-18:1)[erm] + myo-inositol[erm] + 0.00061275 prot_Q10153[c] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]	0	PIS_SCHPO	sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system
r_2459No1	PI synthase (1-16:1, 2-18:1), ER membrane (No1)	CDP-diacylglycerol (1-16:1, 2-18:1)[erm] + myo-inositol[erm] + 0.00061275 prot_Q10153[c] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]	0	PIS_SCHPO	sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system
r_2460No1	PI synthase (1-18:0, 2-18:1), ER membrane (No1)	CDP-diacylglycerol (1-18:0, 2-18:1)[erm] + myo-inositol[erm] + 0.00061275 prot_Q10153[c] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]	0	PIS_SCHPO	sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system
r_2461No1	PI synthase (1-18:1, 2-18:1), ER membrane (No1)	CDP-diacylglycerol (1-18:1, 2-18:1)[erm] + myo-inositol[erm] + 0.00061275 prot_Q10153[c] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]	0	PIS_SCHPO	sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system
r_2462No1	lysoPI acyltransferase (1-18:0, 2-16:1), ER membrane (No1)	stearoyl-CoA[erm] + sn-2-acyl-1-lysophosphatidylinositol (16:1)[erm] + 0.0047081 prot_O94361[c] => coenzyme A[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]	0	YHOE_SCHPO	
r_2463No1	lysoPI acyltransferase (1-18:0, 2-18:1), ER membrane (No1)	stearoyl-CoA[erm] + sn-2-acyl-1-lysophosphatidylinositol (18:1)[erm] + 0.0047081 prot_O94361[c] => coenzyme A[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]	0	YHOE_SCHPO	
r_2464No1	PS decarboxylase (1-16:0, 2-16:1), mitochondrial membrane (No1)	H+[mm] + phosphatidyl-L-serine (1-16:0, 2-16:1)[mm] + 0.0052083 prot_O14333[c] => carbon dioxide[mm] + phosphatidylethanolamine (1-16:0, 2-16:1)[mm]	0	PSD1_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2465No1	PS decarboxylase (1-16:1, 2-16:1), mitochondrial membrane (No1)	H+[mm] + phosphatidyl-L-serine (1-16:1, 2-16:1)[mm] + 0.0052083 prot_O14333[c] => carbon dioxide[mm] + phosphatidylethanolamine (1-16:1, 2-16:1)[mm]	0.00153065442531311	PSD1_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2466No1	PS decarboxylase (1-18:0, 2-16:1), mitochondrial membrane (No1)	H+[mm] + phosphatidyl-L-serine (1-18:0, 2-16:1)[mm] + 0.0052083 prot_O14333[c] => carbon dioxide[mm] + phosphatidylethanolamine (1-18:0, 2-16:1)[mm]	0.000774315264813972	PSD1_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2467No1	PS decarboxylase (1-18:1, 2-16:1), mitochondrial membrane (No1)	H+[mm] + phosphatidyl-L-serine (1-18:1, 2-16:1)[mm] + 0.0052083 prot_O14333[c] => carbon dioxide[mm] + phosphatidylethanolamine (1-18:1, 2-16:1)[mm]	0	PSD1_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2468No1	PS decarboxylase (1-16:0, 2-18:1), mitochondrial membrane (No1)	H+[mm] + phosphatidyl-L-serine (1-16:0, 2-18:1)[mm] + 0.0052083 prot_O14333[c] => carbon dioxide[mm] + phosphatidylethanolamine (1-16:0, 2-18:1)[mm]	0.00199536029108298	PSD1_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2469No1	PS decarboxylase (1-16:1, 2-18:1), mitochondrial membrane (No1)	H+[mm] + phosphatidyl-L-serine (1-16:1, 2-18:1)[mm] + 0.0052083 prot_O14333[c] => carbon dioxide[mm] + phosphatidylethanolamine (1-16:1, 2-18:1)[mm]	0	PSD1_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2470No1	PS decarboxylase (1-18:0, 2-18:1), mitochondrial membrane (No1)	H+[mm] + phosphatidyl-L-serine (1-18:0, 2-18:1)[mm] + 0.0052083 prot_O14333[c] => carbon dioxide[mm] + phosphatidylethanolamine (1-18:0, 2-18:1)[mm]	0	PSD1_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2471No1	PS decarboxylase (1-18:1, 2-18:1), mitochondrial membrane (No1)	H+[mm] + phosphatidyl-L-serine (1-18:1, 2-18:1)[mm] + 0.0052083 prot_O14333[c] => carbon dioxide[mm] + phosphatidylethanolamine (1-18:1, 2-18:1)[mm]	0	PSD1_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2472No1	PS decarboxylase (1-16:0, 2-16:1), Golgi membrane (No1)	phosphatidyl-L-serine (1-16:0, 2-16:1)[gm] + H+[gm] + 0.0052083 prot_O14111[c] => carbon dioxide[gm] + phosphatidylethanolamine (1-16:0, 2-16:1)[gm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2473No1	PS decarboxylase (1-16:1, 2-16:1), Golgi membrane (No1)	H+[gm] + phosphatidyl-L-serine (1-16:1, 2-16:1)[gm] + 0.0052083 prot_O14111[c] => carbon dioxide[gm] + phosphatidylethanolamine (1-16:1, 2-16:1)[gm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2474No1	PS decarboxylase (1-18:0, 2-16:1), Golgi membrane (No1)	H+[gm] + phosphatidyl-L-serine (1-18:0, 2-16:1)[gm] + 0.0052083 prot_O14111[c] => carbon dioxide[gm] + phosphatidylethanolamine (1-18:0, 2-16:1)[gm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2475No1	PS decarboxylase (1-18:1, 2-16:1), Golgi membrane (No1)	H+[gm] + phosphatidyl-L-serine (1-18:1, 2-16:1)[gm] + 0.0052083 prot_O14111[c] => carbon dioxide[gm] + phosphatidylethanolamine (1-18:1, 2-16:1)[gm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2476No1	PS decarboxylase (1-16:0, 2-18:1), Golgi membrane (No1)	H+[gm] + phosphatidyl-L-serine (1-16:0, 2-18:1)[gm] + 0.0052083 prot_O14111[c] => carbon dioxide[gm] + phosphatidylethanolamine (1-16:0, 2-18:1)[gm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2477No1	PS decarboxylase (1-16:1, 2-18:1), Golgi membrane (No1)	H+[gm] + phosphatidyl-L-serine (1-16:1, 2-18:1)[gm] + 0.0052083 prot_O14111[c] => carbon dioxide[gm] + phosphatidylethanolamine (1-16:1, 2-18:1)[gm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2478No1	PS decarboxylase (1-18:0, 2-18:1), Golgi membrane (No1)	H+[gm] + phosphatidyl-L-serine (1-18:0, 2-18:1)[gm] + 0.0052083 prot_O14111[c] => carbon dioxide[gm] + phosphatidylethanolamine (1-18:0, 2-18:1)[gm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2479No1	PS decarboxylase (1-18:1, 2-18:1), Golgi membrane (No1)	H+[gm] + phosphatidyl-L-serine (1-18:1, 2-18:1)[gm] + 0.0052083 prot_O14111[c] => carbon dioxide[gm] + phosphatidylethanolamine (1-18:1, 2-18:1)[gm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2480No1	PS decarboxylase (1-16:0, 2-16:1), vacuolar membrane (No1)	phosphatidyl-L-serine (1-16:0, 2-16:1)[vm] + H+[vm] + 0.0052083 prot_O14111[c] => carbon dioxide[vm] + phosphatidylethanolamine (1-16:0, 2-16:1)[vm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2481No1	PS decarboxylase (1-16:1, 2-16:1), vacuolar membrane (No1)	H+[vm] + phosphatidyl-L-serine (1-16:1, 2-16:1)[vm] + 0.0052083 prot_O14111[c] => carbon dioxide[vm] + phosphatidylethanolamine (1-16:1, 2-16:1)[vm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2482No1	PS decarboxylase (1-18:0, 2-16:1), vacuolar membrane (No1)	H+[vm] + phosphatidyl-L-serine (1-18:0, 2-16:1)[vm] + 0.0052083 prot_O14111[c] => carbon dioxide[vm] + phosphatidylethanolamine (1-18:0, 2-16:1)[vm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2483No1	PS decarboxylase (1-18:1, 2-16:1), vacuolar membrane (No1)	H+[vm] + phosphatidyl-L-serine (1-18:1, 2-16:1)[vm] + 0.0052083 prot_O14111[c] => carbon dioxide[vm] + phosphatidylethanolamine (1-18:1, 2-16:1)[vm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2484No1	PS decarboxylase (1-16:0, 2-18:1), vacuolar membrane (No1)	H+[vm] + phosphatidyl-L-serine (1-16:0, 2-18:1)[vm] + 0.0052083 prot_O14111[c] => carbon dioxide[vm] + phosphatidylethanolamine (1-16:0, 2-18:1)[vm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2485No1	PS decarboxylase (1-16:1, 2-18:1), vacuolar membrane (No1)	H+[vm] + phosphatidyl-L-serine (1-16:1, 2-18:1)[vm] + 0.0052083 prot_O14111[c] => carbon dioxide[vm] + phosphatidylethanolamine (1-16:1, 2-18:1)[vm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2486No1	PS decarboxylase (1-18:0, 2-18:1), vacuolar membrane (No1)	H+[vm] + phosphatidyl-L-serine (1-18:0, 2-18:1)[vm] + 0.0052083 prot_O14111[c] => carbon dioxide[vm] + phosphatidylethanolamine (1-18:0, 2-18:1)[vm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2487No1	PS decarboxylase (1-18:1, 2-18:1), vacuolar membrane (No1)	H+[vm] + phosphatidyl-L-serine (1-18:1, 2-18:1)[vm] + 0.0052083 prot_O14111[c] => carbon dioxide[vm] + phosphatidylethanolamine (1-18:1, 2-18:1)[vm]	0	PSD3_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
arm_r_2488	PE methyltransferase (1-16:0, 2-16:1), ER membrane (arm)	phosphatidylethanolamine (1-16:0, 2-16:1)[erm] + S-adenosyl-L-methionine[erm] => pmet_r_2488[erm]	0	CHO2_SCHPO or PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2488No1	PE methyltransferase (1-16:0, 2-16:1), ER membrane (No1)	pmet_r_2488[erm] + 9.7012e-06 prot_O74787[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-16:0, 2-16:1)[erm]	0	CHO2_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2488No2	PE methyltransferase (1-16:0, 2-16:1), ER membrane (No2)	pmet_r_2488[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-16:0, 2-16:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
arm_r_2489	PE methyltransferase (1-16:1, 2-16:1), ER membrane (arm)	S-adenosyl-L-methionine[erm] + phosphatidylethanolamine (1-16:1, 2-16:1)[erm] => pmet_r_2489[erm]	0.00116699617992028	CHO2_SCHPO or PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2489No1	PE methyltransferase (1-16:1, 2-16:1), ER membrane (No1)	9.7012e-06 prot_O74787[c] + pmet_r_2489[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-16:1, 2-16:1)[erm]	0	CHO2_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2489No2	PE methyltransferase (1-16:1, 2-16:1), ER membrane (No2)	3.9683e-05 prot_O74827[c] + pmet_r_2489[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-16:1, 2-16:1)[erm]	0.00116699617992028	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
arm_r_2490	PE methyltransferase (1-18:0, 2-16:1), ER membrane (arm)	S-adenosyl-L-methionine[erm] + phosphatidylethanolamine (1-18:0, 2-16:1)[erm] => pmet_r_2490[erm]	0.000184722172329613	CHO2_SCHPO or PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2490No1	PE methyltransferase (1-18:0, 2-16:1), ER membrane (No1)	9.7012e-06 prot_O74787[c] + pmet_r_2490[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-18:0, 2-16:1)[erm]	0	CHO2_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2490No2	PE methyltransferase (1-18:0, 2-16:1), ER membrane (No2)	3.9683e-05 prot_O74827[c] + pmet_r_2490[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-18:0, 2-16:1)[erm]	0.000184722172329613	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
arm_r_2491	PE methyltransferase (1-18:1, 2-16:1), ER membrane (arm)	S-adenosyl-L-methionine[erm] + phosphatidylethanolamine (1-18:1, 2-16:1)[erm] => pmet_r_2491[erm]	0	CHO2_SCHPO or PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2491No1	PE methyltransferase (1-18:1, 2-16:1), ER membrane (No1)	9.7012e-06 prot_O74787[c] + pmet_r_2491[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-18:1, 2-16:1)[erm]	0	CHO2_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2491No2	PE methyltransferase (1-18:1, 2-16:1), ER membrane (No2)	3.9683e-05 prot_O74827[c] + pmet_r_2491[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-18:1, 2-16:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
arm_r_2492	PE methyltransferase (1-16:0, 2-18:1), ER membrane (arm)	S-adenosyl-L-methionine[erm] + phosphatidylethanolamine (1-16:0, 2-18:1)[erm] => pmet_r_2492[erm]	0.00199536029108298	CHO2_SCHPO or PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2492No1	PE methyltransferase (1-16:0, 2-18:1), ER membrane (No1)	9.7012e-06 prot_O74787[c] + pmet_r_2492[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-16:0, 2-18:1)[erm]	0	CHO2_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2492No2	PE methyltransferase (1-16:0, 2-18:1), ER membrane (No2)	3.9683e-05 prot_O74827[c] + pmet_r_2492[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-16:0, 2-18:1)[erm]	0.00199536029108298	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
arm_r_2493	PE methyltransferase (1-16:1, 2-18:1), ER membrane (arm)	S-adenosyl-L-methionine[erm] + phosphatidylethanolamine (1-16:1, 2-18:1)[erm] => pmet_r_2493[erm]	0	CHO2_SCHPO or PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2493No1	PE methyltransferase (1-16:1, 2-18:1), ER membrane (No1)	9.7012e-06 prot_O74787[c] + pmet_r_2493[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-16:1, 2-18:1)[erm]	0	CHO2_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2493No2	PE methyltransferase (1-16:1, 2-18:1), ER membrane (No2)	3.9683e-05 prot_O74827[c] + pmet_r_2493[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-16:1, 2-18:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
arm_r_2494	PE methyltransferase (1-18:0, 2-18:1), ER membrane (arm)	S-adenosyl-L-methionine[erm] + phosphatidylethanolamine (1-18:0, 2-18:1)[erm] => pmet_r_2494[erm]	0	CHO2_SCHPO or PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2494No1	PE methyltransferase (1-18:0, 2-18:1), ER membrane (No1)	9.7012e-06 prot_O74787[c] + pmet_r_2494[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-18:0, 2-18:1)[erm]	0	CHO2_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2494No2	PE methyltransferase (1-18:0, 2-18:1), ER membrane (No2)	3.9683e-05 prot_O74827[c] + pmet_r_2494[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-18:0, 2-18:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
arm_r_2495	PE methyltransferase (1-18:1, 2-18:1), ER membrane (arm)	S-adenosyl-L-methionine[erm] + phosphatidylethanolamine (1-18:1, 2-18:1)[erm] => pmet_r_2495[erm]	0	CHO2_SCHPO or PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2495No1	PE methyltransferase (1-18:1, 2-18:1), ER membrane (No1)	9.7012e-06 prot_O74787[c] + pmet_r_2495[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-18:1, 2-18:1)[erm]	0	CHO2_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2495No2	PE methyltransferase (1-18:1, 2-18:1), ER membrane (No2)	3.9683e-05 prot_O74827[c] + pmet_r_2495[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-18:1, 2-18:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2496No1	phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-16:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-16:0, 2-16:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-16:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2497No1	phosphatidyl-N-methylethanolamine methyltransferase (1-16:1, 2-16:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-16:1, 2-16:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:1, 2-16:1)[erm]	0.00116699617992028	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2498No1	phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-16:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-18:0, 2-16:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-16:1)[erm]	0.000184722172329613	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2499No1	phosphatidyl-N-methylethanolamine methyltransferase (1-18:1, 2-16:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-18:1, 2-16:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-18:1, 2-16:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2500No1	phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-18:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-16:0, 2-18:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:1)[erm]	0.00199536029108298	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2501No1	phosphatidyl-N-methylethanolamine methyltransferase (1-16:1, 2-18:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-16:1, 2-18:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:1, 2-18:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2502No1	phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-18:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-18:0, 2-18:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2503No1	phosphatidyl-N-methylethanolamine methyltransferase (1-18:1, 2-18:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-18:1, 2-18:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-18:1, 2-18:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2504No1	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-16:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-16:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidylcholine (1-16:0, 2-16:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2505No1	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:1, 2-16:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:1, 2-16:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidylcholine (1-16:1, 2-16:1)[erm]	0.00116699617992028	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2506No1	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-16:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-16:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidylcholine (1-18:0, 2-16:1)[erm]	0.000184722172329613	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2507No1	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:1, 2-16:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-18:1, 2-16:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidylcholine (1-18:1, 2-16:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2508No1	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-18:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidylcholine (1-16:0, 2-18:1)[erm]	0.00199536029108298	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2509No1	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:1, 2-18:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:1, 2-18:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidylcholine (1-16:1, 2-18:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2510No1	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-18:1), ER membrane (No1)	S-adenosyl-L-methionine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:1)[erm] + 3.9683e-05 prot_O74827[c] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidylcholine (1-18:0, 2-18:1)[erm]	0	PLMT_SCHPO	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
