"query_id"	"subject_id"	"perc_identity"	"num_ident_matches"	"alig_length"	"mismatches"	"gap_openings"	"n_gaps"	"pos_match"	"ppos"	"q_start"	"q_end"	"q_len"	"qcov"	"qcovhsp"	"s_start"	"s_end"	"s_len"	"evalue"	"bit_score"	"score_raw"
"3d8x.B"	"YDR353W"	100	318	318	0	0	0	318	100	1	318	318	100	100	2	319	320	0	656	1692
"3dxr.A"	"YEL020W-A"	100	69	69	0	0	0	69	100	1	69	69	100	100	12	80	88	5e-46	143	360
"3dxr.B"	"YHR005C-A"	100	69	69	0	0	0	69	100	1	69	69	100	100	15	83	94	1e-45	142	358
"3e2v.A"	"YBL055C"	93.99	360	383	3	2	20	362	94.52	1	363	363	100	100	35	417	419	0	739	1909
"3ed3.A"	"YOR288C"	95	266	280	1	1	13	266	95	1	267	267	100	100	22	301	319	0	539	1389
"3epl.B"	"YOR274W"	98.29	402	409	0	1	7	402	98.29	1	402	402	100	100	13	421	429	0	833	2151
"3er0.A"	"YEL034W"	100	146	146	0	0	0	146	100	1	146	146	100	100	12	157	158	6e-106	301	771
"3esl.B"	"YGR188C"	100	202	202	0	0	0	202	100	1	202	202	100	100	29	230	1022	6e-141	421	1081
"3esw.A"	"YPL096W"	99.69	321	322	0	1	1	321	99.69	12	332	332	97	97	8	329	364	0	667	1722
"3etu.A"	"YNL258C"	98.12	313	319	0	1	6	313	98.12	1	313	313	100	100	37	355	755	0	626	1614
"3eyx.B"	"YNL036W"	96.1	197	205	0	1	8	197	96.1	1	197	197	100	100	17	221	222	2e-145	406	1043
"3f3q.A"	"YLR043C"	100	103	103	0	0	0	103	100	7	109	109	94	94	1	103	104	2e-72	212	540
"3f4f.B"	"YBR252W"	100	138	138	0	0	0	138	100	1	138	138	100	100	6	143	148	5e-96	275	703
"3fbn.D"	"YGL127C"	100	94	94	0	0	0	94	100	1	94	94	100	100	14	107	128	2e-64	192	489
"3fem.F"	"YMR096W"	100	281	281	0	0	0	281	100	1	281	281	100	100	3	283	298	0	566	1459
"3fhn.D"	"YGL145W"	94.98	662	697	1	11	34	662	94.98	1	663	663	100	100	5	701	702	0	1257	3252
"3fjo.A"	"YHR042W"	50	327	654	266	15	61	411	62.84	1	602	603	99	99	47	691	692	0	558	1437
"3fky.C"	"YPR035W"	98.27	340	346	2	1	4	340	98.27	1	342	342	100	100	21	366	371	0	712	1838
"3flo.G"	"YBL035C"	94.54	433	458	0	1	25	433	94.54	1	433	433	100	100	248	705	706	0	884	2283
"3fp3.A"	"YNL121C"	53.12	281	529	213	5	35	363	68.62	1	498	498	100	100	81	605	618	0	542	1397
"3fpz.A"	"YGR144W"	99.68	310	311	0	1	1	310	99.68	1	310	310	100	100	16	326	327	0	638	1646
"3frx.D"	"YMR116C"	96.23	306	318	0	7	12	306	96.23	1	306	306	100	100	2	319	320	0	590	1521
"3fs5.A"	"YGR203W"	99.32	147	148	0	1	1	147	99.32	1	147	151	97	97	1	148	149	6e-106	301	770
"3fwb.A"	"YOR257W"	100	153	153	0	0	0	153	100	1	153	153	100	100	9	161	162	3e-108	307	787
"3g3o.A"	"YFL004W"	78.69	277	352	1	6	74	277	78.69	1	278	278	100	100	202	553	829	2e-176	510	1313
"3g5t.A"	"YER175C"	97.99	292	298	0	6	6	292	97.99	2	293	293	99	99	2	299	300	0	552	1422
"3g9h.A"	"YCR030C"	100	262	262	0	0	0	262	100	1	262	262	100	100	609	870	871	0	545	1405
"3ga4.A"	"YML019W"	100	156	156	0	0	0	156	100	1	156	156	100	100	30	185	333	2e-113	327	838
"3ggz.D"	"YNL265C"	100	188	188	0	0	0	188	100	1	188	188	100	100	5	192	299	8e-135	381	979
"3gtk.C"	"YIL021W"	100	271	271	0	0	0	271	100	1	271	271	100	100	2	272	319	0	566	1460
"3gx8.A"	"YPL059W"	100	111	111	0	0	0	111	100	1	111	111	100	100	31	141	151	1e-77	227	579
"3gyp.A"	"YNL206C"	94.51	224	237	1	1	12	224	94.51	1	225	225	100	100	66	302	456	6e-160	453	1165
"3h4l.B"	"YNL082W"	96.36	344	357	0	2	13	344	96.36	1	344	344	100	100	6	362	874	0	700	1807
"3hgq.A"	"YPR179C"	94.43	288	305	3	9	14	288	94.43	1	291	291	100	100	27	331	656	0	563	1451
"3hmj.C"	"YPL231W"	92.31	1741	1886	9	7	136	1746	92.58	1	1750	1750	100	100	1	1886	1888	0	3494	9060
"3hmj.I"	"YKL182W"	99.32	2032	2046	1	1	13	2032	99.32	1	2033	2033	100	100	5	2050	2052	0	4184	10852
"3htk.B"	"YOL034W"	100	73	73	0	0	0	73	100	1	73	73	100	100	739	811	1094	8e-43	147	372
"3htk.C"	"YEL019C"	100	254	254	0	0	0	254	100	1	254	254	100	100	5	258	268	0	528	1361
"3i2d.A"	"YDR409W"	97.9	280	286	0	1	6	280	97.9	1	280	280	100	100	159	444	905	0	573	1478
"3i4m.D"	"YJL140W"	83.71	185	221	2	1	34	185	83.71	1	187	187	100	100	1	221	222	3e-123	349	895
"3i4n.K"	"YOL005C"	100	116	116	0	0	0	116	100	1	116	116	100	100	1	116	121	5e-82	238	606
"3i4n.L"	"YHR143W-A"	100	47	47	0	0	0	47	100	1	47	47	100	100	24	70	71	4e-28	95.9	237
"3iab.A"	"YGR030C"	93.55	145	155	0	4	10	145	93.55	1	145	145	100	100	4	158	159	1e-94	272	696
"3iab.B"	"YBR167C"	83.46	106	127	0	2	21	106	83.46	1	106	106	100	100	14	140	141	2e-66	198	504
"3iay.A"	"YDL102W"	99.33	885	891	0	1	6	885	99.33	1	885	885	100	100	95	985	1098	0	1831	4744
"3ibh.A"	"YLL060C"	100	208	208	0	0	0	208	100	1	208	208	100	100	19	226	234	4e-156	434	1115
"3icf.A"	"YGR123C"	96.21	305	317	0	11	12	305	96.21	1	305	305	100	100	191	507	514	0	590	1521
"3icq.T"	"YKL205W"	24.4	274	1123	644	44	205	503	44.79	3	948	949	99	99	3	1097	1101	7e-67	241	615
"3idw.A"	"YBL007C"	100	66	66	0	0	0	66	100	1	66	66	100	100	654	719	1245	2e-44	152	383
"3iko.F"	"YDL116W"	96.1	419	436	0	2	17	419	96.1	1	419	419	100	100	7	442	727	0	848	2191
"3izq.0"	"YNL001W"	100	386	386	0	0	0	386	100	1	386	386	100	100	1	386	387	0	775	2000
"3j2i.A"	"YBL091C"	23.87	74	310	220	7	16	138	44.52	16	317	354	85	85	106	407	422	1e-23	99	245
"3j81.i"	"YMR260C"	100	111	111	0	0	0	111	100	1	111	111	100	100	5	115	154	2e-78	229	585
"3j81.j"	"YJR007W"	95.82	252	263	0	2	11	252	95.82	1	252	252	100	100	3	265	305	2e-180	500	1288
"3j81.k"	"YER025W"	86.49	365	422	0	6	57	365	86.49	1	365	365	100	100	98	519	528	0	697	1799
"3j81.l"	"YPL237W"	100	17	17	0	0	0	17	100	1	17	17	100	100	127	143	286	2e-06	40	92
"3jam.d"	"YDL061C"	79.25	42	53	11	0	0	48	90.57	1	53	53	100	100	4	56	57	4e-28	95.9	237
"3jam.D"	"YNL178W"	89.69	200	223	23	0	0	216	96.86	1	223	223	100	100	3	225	241	4e-149	417	1072
"3jam.h"	"YDL184C"	100	25	25	0	0	0	25	100	1	25	25	100	100	1	25	26	1e-07	41.2	95
"3jam.K"	"YOR293W"	86.96	80	92	12	0	0	87	94.57	1	92	96	96	96	1	92	106	2e-55	169	427
"3jam.S"	"YML026C"	93.1	135	145	10	0	0	142	97.93	1	145	145	100	100	2	146	147	5e-100	285	730
"3jam.Z"	"YGR027C"	84.29	59	70	11	0	0	67	95.71	1	70	70	100	100	36	105	109	2e-40	129	324
"3jbs.A"	"YML073C"	100	175	175	0	0	0	175	100	1	175	175	100	100	2	176	177	1e-124	351	900
"3jck.E"	"YOR261C"	90.82	277	305	0	2	28	277	90.82	1	277	277	100	100	3	307	339	0	526	1356
"3k3v.A"	"YBR172C"	100	79	79	0	0	0	79	100	1	79	79	100	100	205	283	741	2e-52	172	437
"3k49.E"	"YLL013C"	96.95	350	361	3	2	8	352	97.51	1	353	353	100	100	515	875	880	0	694	1792
"3k8p.D"	"YLR440C"	88.55	580	655	0	17	75	580	88.55	1	580	580	100	100	30	684	710	0	1053	2723
"3key.A"	"YDR082W"	95.63	175	183	0	1	8	175	95.63	1	175	175	100	100	312	494	495	9e-119	347	890
"3kfo.A"	"YKR082W"	99.53	211	212	0	1	1	211	99.53	1	211	212	99	99	946	1157	1158	9e-138	416	1068
"3kl4.A"	"YPR088C"	41.49	173	417	212	6	32	251	60.19	19	408	413	94	94	25	436	542	3e-95	298	762
"3kl4.B"	"YHR028C"	100	21	21	0	0	0	21	100	1	21	21	100	100	31	51	819	5e-09	48.1	113
"3kt4.A"	"YER049W"	89.92	553	615	3	7	59	554	90.08	1	556	556	100	100	22	636	645	0	1092	2825
"3kt8.D"	"YOL097C"	100	410	410	0	0	0	410	100	1	410	410	100	100	16	425	433	0	849	2194
"3kx2.A"	"YGL120C"	100	755	755	0	0	0	755	100	1	755	755	100	100	1	755	768	0	1567	4058
"3kyh.D"	"YGL130W"	95.56	387	405	0	1	18	387	95.56	1	387	387	100	100	11	415	460	0	793	2049
"3kzv.A"	"YIR035C"	98.42	249	253	0	1	4	249	98.42	1	249	249	100	100	2	254	255	0	499	1286
"3lcn.C"	"YMR255W"	100	25	25	0	0	0	25	100	1	25	25	100	100	126	150	189	1e-10	50.8	120
"3lda.A"	"YER095W"	91.54	292	319	1	2	26	293	91.85	1	293	293	100	100	78	396	401	0	565	1455
"3lg2.D"	"YKR043C"	98.88	266	269	0	3	3	266	98.88	1	266	266	100	100	3	271	272	0	538	1387
"3lgb.B"	"YKL045W"	94.79	182	192	2	4	8	182	94.79	1	184	188	98	98	317	508	529	1e-127	371	953
"3lvw.A"	"YJL101C"	100	672	672	0	0	0	672	100	1	672	672	100	100	2	673	679	0	1404	3634
"3lwt.X"	"YKL212W"	100	456	456	0	0	0	456	100	2	457	457	99	99	1	456	624	0	948	2450
"3m1i.A"	"YOR185C"	94.71	197	208	3	1	8	198	95.19	1	200	200	100	100	11	218	221	8e-146	407	1046
"3m1i.B"	"YDR002W"	100	131	131	0	0	0	131	100	1	131	131	100	100	71	201	202	1e-92	268	685
"3m62.A"	"YDL190C"	99.37	949	955	0	2	6	949	99.37	7	955	955	99	99	1	955	962	0	1934	5011
"3m63.B"	"YMR276W"	100	72	72	0	0	0	72	100	1	72	72	100	100	3	74	374	2e-45	149	377
"3mc6.C"	"YDR294C"	93.78	422	450	2	1	26	424	94.22	1	424	424	100	100	130	579	590	0	843	2178
"3md3.A"	"YNL016W"	99.4	165	166	0	1	1	165	99.4	1	165	165	100	100	75	240	454	1e-116	340	871
"3mhh.E"	"YGL066W"	100	92	92	0	0	0	92	100	1	92	92	100	100	5	96	658	5e-62	199	507
"3mhs.A"	"YMR223W"	96.39	454	471	0	3	17	454	96.39	2	455	455	99	99	1	471	472	0	926	2392
"3mii.B"	"YOR391C"	99.57	234	235	0	1	1	234	99.57	1	234	234	100	100	3	237	238	2e-170	471	1213
"3mil.A"	"YOR126C"	100	238	238	0	0	0	238	100	1	238	240	99	99	1	238	239	1e-179	495	1275
"3mkq.C"	"YGL137W"	99.02	805	813	6	1	2	808	99.38	1	811	811	100	100	2	814	890	0	1657	4290
"3mnm.B"	"YHR108W"	94.64	106	112	0	4	6	106	94.64	4	109	109	97	97	474	585	586	1e-59	192	489
"3mv2.F"	"YIL076W"	100	293	293	0	0	0	293	100	1	293	293	100	100	1	293	297	0	590	1521
"3mwy.W"	"YER164W"	93.05	696	748	0	6	52	696	93.05	1	696	696	100	100	175	922	1469	0	1413	3658
"3mzk.B"	"YPL085W"	95.53	385	403	0	2	18	385	95.53	1	385	385	100	100	988	1390	2196	0	787	2033
"3mzk.D"	"YLR208W"	100	297	297	0	0	0	297	100	1	297	297	100	100	1	297	298	0	605	1559
"3n7n.B"	"YCR086W"	93.18	164	176	0	1	12	164	93.18	1	164	164	100	100	4	179	191	2e-112	320	819
"3n7n.E"	"YDR439W"	100	31	31	0	0	0	31	100	1	31	31	100	100	3	33	348	2e-15	65.9	159
"3nd2.A"	"YLR347C"	100	861	861	0	0	0	861	100	1	861	861	100	100	1	861	862	0	1769	4581
"3nit.A"	"YGR184C"	100	87	87	0	0	0	87	100	3	89	89	98	98	107	193	1951	2e-65	214	544
"3ns4.A"	"YJL029C"	93.06	201	216	0	5	15	201	93.06	1	201	201	100	100	564	779	823	3e-123	369	948
"3nuq.A"	"YGL224C"	95.71	268	280	0	2	12	268	95.71	1	268	268	100	100	1	280	281	0	545	1404
"3nyb.A"	"YOL115W"	99.69	320	321	1	0	0	320	99.69	3	323	323	99	99	161	481	585	0	669	1725
"3o12.A"	"YJL217W"	98.38	182	185	0	3	3	182	98.38	1	182	182	100	100	7	191	199	3e-128	361	926
"3o2p.E"	"YDL132W"	100	86	86	0	0	0	86	100	1	86	86	100	100	730	815	816	3e-55	181	460
"3o2u.A"	"YLR306W"	100	188	188	0	0	0	188	100	3	190	190	99	99	1	188	189	2e-136	381	979
"3o4z.D"	"YGR099W"	77.47	533	688	39	12	116	546	79.36	1	572	572	100	100	1	688	689	0	985	2546
"3o8o.E"	"YGR240C"	96.66	752	778	0	1	26	752	96.66	1	752	752	100	100	203	980	988	0	1521	3939
"3o8z.A"	"YPR133C"	100	148	148	0	0	0	148	100	5	152	152	97	97	148	295	411	2e-102	301	771
"3oa7.A"	"YNL225C"	92.05	139	151	5	5	7	139	92.05	45	188	188	77	77	423	573	582	5e-85	263	672
"3of1.A"	"YIL033C"	100	246	246	0	0	0	246	100	1	246	246	100	100	171	416	417	0	508	1307
"3ohb.A"	"YDR419W"	99.61	510	512	2	0	0	510	99.61	4	515	515	99	99	1	512	633	0	1056	2730
"3okq.A"	"YLR319C"	100	125	125	0	0	0	125	100	1	125	125	100	100	553	677	789	9e-82	256	654
"3ong.A"	"YDR390C"	100	114	114	0	0	0	114	100	1	114	114	100	100	439	552	637	5e-74	232	592
"3ong.B"	"YDL064W"	100	157	157	0	0	0	157	100	2	158	158	99	99	1	157	158	2e-115	326	835
"3onj.A"	"YMR197C"	100	97	97	0	0	0	97	100	1	97	97	100	100	3	99	218	2e-65	198	504
"3onk.A"	"YJR125C"	100	137	137	0	0	0	137	100	1	137	137	100	100	28	164	409	4e-98	290	741
"3opb.A"	"YOR035C"	92.18	731	793	10	5	52	733	92.43	1	747	747	100	100	2	788	790	0	1438	3723
"3opw.A"	"YER169W"	88.69	298	336	0	2	38	298	88.69	1	298	298	100	100	6	341	797	0	615	1585
"3osp.A"	"YOR346W"	98.62	428	434	0	1	6	428	98.62	1	428	428	100	100	305	738	986	0	890	2299
"3ost.A"	"YCL024W"	100	119	119	0	0	0	119	100	1	119	119	100	100	918	1036	1038	7e-75	239	610
"3p26.B"	"YKR084C"	92.81	439	473	0	3	34	439	92.81	1	439	439	100	100	139	611	612	0	887	2291
"3pbp.K"	"YMR047C"	100	145	145	0	0	0	145	100	1	145	145	100	100	967	1111	1114	6e-100	310	795
"3pil.A"	"YER042W"	100	182	182	0	0	0	182	100	2	183	183	99	99	2	183	185	3e-137	383	983
"3plt.A"	"YPL004C"	100	214	214	0	0	0	214	100	1	214	214	100	100	51	264	342	2e-152	429	1103
"3plv.C"	"YOR308C"	100	21	21	0	0	0	21	100	1	21	21	100	100	37	57	588	1e-07	43.9	102
"3pr6.A"	"YEL048C"	94	141	150	0	3	9	141	94	1	141	143	99	99	3	152	153	4e-91	263	672
"3psi.A"	"YGR116W"	93.77	843	899	0	5	56	843	93.77	1	843	843	100	100	312	1210	1452	0	1704	4413
"3psp.A"	"YKL213C"	93.24	317	340	0	1	23	317	93.24	1	317	317	100	100	376	715	716	0	637	1644
"3pym.A"	"YGR192C"	100	332	332	0	0	0	332	100	1	332	332	100	100	1	332	333	0	680	1755
"3q66.A"	"YNL246W"	93.65	236	252	0	1	16	236	93.65	1	236	236	100	100	2	253	265	9e-172	476	1225
"3q66.C"	"YLL002W"	99.77	425	426	0	1	1	425	99.77	7	431	431	99	99	1	426	437	0	870	2247
"3qbz.A"	"YDR052C"	100	123	123	0	0	0	123	100	1	123	123	100	100	98	220	705	1e-82	257	656
"3qml.C"	"YOL031C"	91.93	262	285	0	3	23	262	91.93	1	262	262	100	100	122	406	422	0	511	1316
"3quw.A"	"YIL051C"	100	125	125	0	0	0	125	100	1	125	125	100	100	20	144	146	2e-88	255	652
"3qv0.A"	"YIL070C"	82.11	179	218	0	3	39	179	82.11	1	179	179	100	100	49	266	267	4e-117	335	858
"3qwa.B"	"YBR046C"	100	332	332	0	0	0	332	100	1	332	332	100	100	3	334	335	0	670	1729
"3rby.B"	"YLR301W"	99.59	243	244	1	0	0	244	100	2	245	245	99	99	1	244	245	0	499	1286
"3rf6.B"	"YKR070W"	99.72	351	352	1	0	0	351	99.72	1	352	352	100	100	1	352	353	0	723	1865
"3rkg.A"	"YOR334W"	100	258	258	0	0	0	258	100	1	258	258	100	100	48	305	471	0	522	1344
"3rku.D"	"YMR226C"	100	267	267	0	0	0	267	100	2	268	268	99	99	1	267	268	0	542	1396
"3rls.A"	"YNL107W"	86.31	145	168	0	1	23	145	86.31	1	145	152	95	95	9	176	227	1e-99	288	736
"3rm5.A"	"YOL055C"	94.73	521	550	0	3	29	521	94.73	1	521	521	100	100	2	551	552	0	1034	2673
"3rn4.A"	"YHR008C"	100	205	205	0	0	0	205	100	1	205	205	100	100	27	231	234	6e-154	428	1101
"3rrm.B"	"YDL207W"	99.66	294	295	1	0	0	294	99.66	1	295	295	100	100	244	538	539	0	620	1600
"3rrm.C"	"YIL115C"	96.84	368	380	0	1	12	368	96.84	3	370	370	99	99	2	381	1461	0	745	1924
"3rrn.A"	"YOR046C"	98.21	385	392	1	1	6	386	98.47	4	389	389	99	99	91	482	483	0	791	2044
"3rt1.C"	"YLR258W"	99.54	643	646	3	0	0	644	99.69	1	646	646	100	100	2	647	706	0	1339	3466
"3rwm.B"	"YGL210W"	99.44	177	178	1	0	0	177	99.44	2	179	179	99	99	7	184	223	6e-130	366	939
"3sbc.B"	"YML028W"	99.49	195	196	1	0	0	195	99.49	2	197	197	99	99	1	196	197	4e-143	399	1025
"3sdj.K"	"YHR079C"	92.94	421	453	1	3	31	422	93.16	1	422	422	100	100	663	1115	1116	0	847	2188
"3sjb.D"	"YGL020C"	100	68	68	0	0	0	68	100	1	68	72	94	94	36	103	236	7e-42	137	344
"3skq.A"	"YOL027C"	100	227	227	0	0	0	227	100	1	227	227	100	100	182	408	574	2e-165	471	1212
"3sq8.D"	"YBR223C"	90.73	421	464	3	7	40	421	90.73	1	424	424	100	100	79	542	545	0	838	2165
"3t5v.C"	"YDR363W-A"	82.26	51	62	0	1	11	51	82.26	6	56	56	91	91	28	89	90	6e-27	94	232
"3t5v.D"	"YDR159W"	100	299	299	0	0	0	299	100	1	299	299	100	100	252	550	1302	0	634	1636
"3t7j.B"	"YHR154W"	94.8	237	250	0	2	13	237	94.8	1	237	237	100	100	820	1069	1071	2e-157	466	1199
"3tdh.B"	"YGL208W"	92.79	103	111	1	1	7	104	93.69	1	104	104	100	100	303	413	416	3e-68	211	538
"3tdh.C"	"YGL115W"	100	316	316	0	0	0	316	100	1	316	316	100	100	6	321	323	0	640	1650
"3te6.A"	"YLR442C"	93.97	296	315	0	9	19	296	93.97	2	297	297	99	99	530	844	979	0	549	1414
"3tj1.A"	"YKL125W"	93.24	276	296	0	1	20	276	93.24	208	483	483	99	57	322	617	628	0	562	1448
"3tjz.F"	"YPL010W"	41.22	61	148	77	1	10	92	62.16	3	140	140	99	99	5	152	190	2e-33	116	291
"3tkn.A"	"YJL061W"	99.78	450	451	1	0	0	450	99.78	1	451	451	100	100	2	452	714	0	920	2378
"3tmk.F"	"YJR057W"	100	216	216	0	0	0	216	100	1	216	216	100	100	1	216	217	4e-160	444	1141
"3uai.A"	"YLR175W"	98.89	357	361	0	1	4	357	98.89	1	357	357	100	100	18	378	484	0	733	1892
"3uai.C"	"YHR089C"	100	92	92	0	0	0	92	100	1	92	92	100	100	33	124	206	7e-66	198	504
"3uc9.A"	"YFR043C"	96.74	178	184	2	1	4	179	97.28	1	180	180	100	100	2	185	238	4e-130	367	942
"3ugk.A"	"YIR034C"	99.73	371	372	1	0	0	371	99.73	1	372	372	100	100	2	373	374	0	764	1973
"3uh0.A"	"YKL194C"	97.45	420	431	0	2	11	420	97.45	1	420	420	100	100	32	462	463	0	863	2230
"3ukg.A"	"YNL216W"	92.15	223	242	0	1	19	223	92.15	1	223	223	100	100	360	601	828	2e-157	459	1180
"3uo3.A"	"YGL018C"	100	174	174	0	0	0	174	100	1	174	174	100	100	8	181	185	3e-128	360	923
"3uq3.A"	"YOR027W"	100	254	254	0	0	0	254	100	5	258	258	98	98	262	515	590	0	518	1333
"3utn.X"	"YOR251C"	100	304	304	0	0	0	304	100	1	304	304	100	100	1	304	305	0	627	1618
"3uux.D"	"YJL112W"	62.98	131	208	2	2	75	131	62.98	3	135	135	99	99	94	301	715	7e-71	226	576
"3v2u.C"	"YDR009W"	99.42	516	519	0	1	3	516	99.42	1	516	516	100	100	2	520	521	0	1076	2783
"3v46.A"	"YLR418C"	100	160	160	0	0	0	160	100	1	160	160	100	100	234	393	394	2e-118	342	877
"3v7d.B"	"YFL009W"	94.12	448	476	2	3	26	449	94.33	1	450	450	100	100	269	744	780	0	913	2360
"3v9r.A"	"YOL086W-A"	97.73	86	88	0	2	2	86	97.73	1	86	86	100	100	2	89	91	2e-54	165	417
"3v9r.D"	"YDL160C-A"	86.84	66	76	0	3	10	66	86.84	1	66	67	99	99	2	77	81	4e-34	112	280
"3vu9.A"	"YLR376C"	91.88	215	234	0	2	19	215	91.88	1	215	215	100	100	6	239	243	1e-151	423	1088
"3vwa.A"	"YOR112W"	96.84	521	538	2	7	15	521	96.84	2	524	524	99	99	7	544	762	0	993	2566
"3w15.A"	"YDR142C"	89.84	336	374	0	3	38	336	89.84	1	336	336	100	100	1	374	376	0	676	1743
"3w15.B"	"YGR239C"	71.74	66	92	6	2	20	67	72.83	1	72	72	100	100	197	288	289	3e-35	120	302
"3w1s.C"	"YBR217W"	91.36	74	81	0	1	7	74	91.36	1	74	76	97	97	101	181	187	5e-49	154	389
"3w6x.L"	"YJL127C"	30.04	76	253	132	4	45	112	44.27	7	217	225	94	94	23	272	641	1e-29	115	287
"3wbi.A"	"YAL035W"	97.67	588	602	0	1	14	588	97.67	1	588	588	100	100	401	1002	1003	0	1159	2997
"3whj.A"	"YIL007C"	94.87	111	117	0	1	6	111	94.87	1	111	111	100	100	1	117	221	2e-72	217	552
"3wi3.A"	"YGL113W"	80.22	215	268	0	2	53	215	80.22	1	215	215	100	100	154	421	669	2e-131	387	994
"3wuh.B"	"YDL104C"	93.09	350	376	0	3	26	350	93.09	1	350	350	100	100	31	406	408	0	702	1811
"3wyf.B"	"YIL063C"	62.88	144	229	0	6	85	144	62.88	1	144	144	100	100	97	325	328	4e-78	236	602
"3wyf.C"	"YGR218W"	96.56	1038	1075	0	1	37	1038	96.56	3	1040	1040	99	99	1	1075	1085	0	2125	5507
"3x38.A"	"YOR060C"	100	78	78	0	0	0	78	100	1	78	78	100	100	180	257	258	5e-49	156	394
"3zf8.A"	"YPL050C"	95.67	287	300	1	1	12	288	96	1	288	288	100	100	95	394	396	0	591	1523
"3zia.T"	"YDL181W"	97.22	35	36	1	0	0	35	97.22	1	36	36	100	100	23	58	86	1e-18	71.6	174
"3zlc.B"	"YML067C"	88.16	216	245	0	3	29	216	88.16	1	216	216	100	100	51	295	353	1e-140	399	1026
"3zs9.D"	"YER083C"	100	35	35	0	0	0	35	100	1	35	35	100	100	4	38	286	8e-18	71.6	174
"3zv0.B"	"YIL104C"	95.92	329	343	0	1	14	329	95.92	1	329	329	100	100	165	507	508	0	672	1734
"3zwl.D"	"YMR146C"	100	342	342	0	0	0	342	100	11	352	352	97	97	1	342	348	0	710	1832
"4a3v.A"	"YBR272C"	98.48	455	462	0	1	7	455	98.48	1	455	455	100	100	4	465	481	0	909	2350
"4a4z.A"	"YLR398C"	92.3	635	688	5	8	48	635	92.3	235	874	874	100	73	600	1287	1288	0	1247	3227
"4a5k.B"	"YIL105C"	98.29	115	117	1	1	1	115	98.29	1	116	116	100	100	465	581	687	5e-78	244	622
"4a8j.D"	"YPL101W"	73.94	261	353	10	11	82	264	74.79	1	271	271	100	100	67	419	457	6e-161	457	1177
"4a9a.A"	"YAL036C"	95.92	353	368	3	2	12	354	96.2	1	356	356	100	100	2	369	370	0	705	1820
"4a9a.C"	"YOR091W"	84.8	106	125	0	1	19	106	84.8	1	106	106	100	100	214	338	346	5e-66	204	518
"4ab7.G"	"YER069W"	100	436	436	0	0	0	436	100	1	436	436	100	100	67	502	864	0	895	2313
"4aco.A"	"YGR140W"	90.28	446	494	6	5	42	449	90.89	1	452	452	100	100	44	537	957	0	894	2310
"4aki.B"	"YKR054C"	97.93	1653	1688	12	2	23	1655	98.05	217	1888	2650	92	63	1365	3045	4093	0	3374	8749
"4am7.B"	"YOR141C"	100	623	623	0	0	0	623	100	1	623	623	100	100	259	881	882	0	1291	3340
"4arz.A"	"YML121W"	94.79	291	307	0	1	16	291	94.79	1	291	291	100	100	4	310	311	0	585	1508
"4arz.B"	"YGR163W"	94.7	304	321	0	1	17	304	94.7	1	304	304	100	100	5	325	342	0	613	1581
"4asw.C"	"YOL111C"	100	81	81	0	0	0	81	100	1	81	81	100	100	71	151	213	2e-51	161	408
"4axp.A"	"YFL014W"	100	109	109	0	0	0	109	100	1	109	109	100	100	1	109	110	4e-74	217	552
"4b2q.s"	"Q0130"	100	76	76	0	0	0	76	100	1	76	76	100	100	1	76	77	2e-46	144	363
"4b8b.B"	"YCR093W"	98.84	511	517	2	1	4	512	99.03	17	529	529	97	97	230	746	2109	0	1048	2711
"4b8c.K"	"YAL021C"	76.1	207	272	0	4	65	207	76.1	74	280	318	94	65	332	603	838	4e-132	398	1022
"4bb7.C"	"YLR357W"	99.57	233	234	1	0	0	234	100	1	234	234	100	100	400	633	890	7e-174	503	1296
"4bf8.A"	"YLR449W"	100	113	113	0	0	0	113	100	5	117	117	97	97	280	392	393	3e-77	234	598
"4bh6.D"	"YGL003C"	100	305	305	0	0	0	305	100	1	305	305	100	100	244	548	567	0	646	1667
"4bh6.K"	"YPL267W"	96.97	64	66	0	2	2	64	96.97	1	64	64	100	100	60	125	210	1e-27	99	245
"4bj6.A"	"YLR453C"	89.06	293	329	0	1	36	293	89.06	1	293	293	100	100	60	388	396	0	549	1415
"4bru.B"	"YEL015W"	100	29	29	0	0	0	29	100	1	29	29	100	100	88	116	552	1e-14	64.3	155
"4bsz.B"	"YPL239W"	100	150	150	0	0	0	150	100	1	150	150	100	100	7	156	201	8e-109	310	794
"4buj.B"	"YPR189W"	94.9	1359	1432	6	6	67	1362	95.11	3	1367	1367	99	99	1	1432	1433	0	2741	7104
"4buj.C"	"YGL213C"	98.99	392	396	0	1	4	392	98.99	1	392	392	100	100	2	397	398	0	803	2073
"4bxx.X"	"YKL005C"	89.55	120	134	0	2	14	120	89.55	1	120	120	100	100	232	365	595	7e-72	226	576
"4by6.E"	"YDL165W"	89.36	168	188	0	2	20	168	89.36	1	168	168	100	100	4	191	192	9e-119	336	861
"4by6.F"	"YPR072W"	80.47	173	215	3	3	39	174	80.93	1	176	176	100	100	346	560	561	4e-116	342	878
"4bzi.G"	"YPR181C"	95.57	733	767	0	2	34	733	95.57	1	733	733	100	100	2	768	769	0	1504	3895
"4bzi.K"	"YPL218W"	98.2	164	167	0	1	3	164	98.2	1	164	164	100	100	23	189	191	2e-117	332	851
"4bzk.C"	"YDL195W"	93.39	692	741	1	3	48	693	93.52	1	693	693	100	100	5	745	1274	0	1399	3621
